age,filt_ch4
3470.0,596.5226664091881
3480.0,596.4152413475753
3490.0,596.3086941359235
3500.0,596.2030275292781
3510.0,596.0982442594723
3520.0,595.9943470350112
3530.0,595.8913385409576
3540.0,595.7892214388181
3550.0,595.6879983664302
3560.0,595.5876719378492
3570.0,595.4882447432369
3580.0,595.3897193487501
3590.0,595.292098296431
3600.0,595.1953841040981
3610.0,595.0995792652365
3620.0,595.0046862488895
3630.0,594.9107074995512
3640.0,594.8176454370604
3650.0,594.7255024564944
3660.0,594.6342809280638
3670.0,594.5439831970081
3680.0,594.4546115834918
3690.0,594.3661683825025
3700.0,594.2786558637482
3710.0,594.1920762715562
3720.0,594.1064318247722
3730.0,594.0217247166613
3740.0,593.9379571148081
3750.0,593.8551311610189
3760.0,593.7732489712239
3770.0,593.6923126353809
3780.0,593.6123242173796
3790.0,593.5332857549462
3800.0,593.4551992595486
3810.0,593.3780667163039
3820.0,593.3018900838853
3830.0,593.2266712944302
3840.0,593.1524122534488
3850.0,593.0791148397345
3860.0,593.0067809052745
3870.0,592.9354122751611
3880.0,592.8650107475039
3890.0,592.7955780933429
3900.0,592.7271160565626
3910.0,592.6596263538065
3920.0,592.5931106743926
3930.0,592.5275706802303
3940.0,592.4630080057373
3950.0,592.3994242577585
3960.0,592.3368210154844
3970.0,592.2751998303706
3980.0,592.2145622260596
3990.0,592.154909698301
4000.0,592.096243714875
4010.0,592.038565715515
4020.0,591.9818771118328
4030.0,591.9261792872429
4040.0,591.8714735968886
4050.0,591.8177613675689
4060.0,591.7650438976668
4070.0,591.7133224570777
4080.0,591.6625982871387
4090.0,591.6128726005602
4100.0,591.5641465813561
4110.0,591.5164213847765
4120.0,591.4696981372413
4130.0,591.4239779362736
4140.0,591.3792618504359
4150.0,591.3355509192655
4160.0,591.2928461532109
4170.0,591.2511485335699
4180.0,591.2104590124289
4190.0,591.1707785126024
4200.0,591.1321079275732
4210.0,591.0944481214342
4220.0,591.0577999288307
4230.0,591.0221641549047
4240.0,590.9875415752388
4250.0,590.953932935802
4260.0,590.9213389528957
4270.0,590.8897603131015
4280.0,590.859197673229
4290.0,590.8296516602651
4300.0,590.8011228713243
4310.0,590.7736118736002
4320.0,590.7471192043178
4330.0,590.7216453706859
4340.0,590.6971908498516
4350.0,590.673756088855
4360.0,590.6513415045854
4370.0,590.6299474837383
4380.0,590.6095743827742
4390.0,590.5902225278769
4400.0,590.5718922149138
4410.0,590.5545837093965
4420.0,590.5382972464433
4430.0,590.5230330307418
4440.0,590.5087912365127
4450.0,590.4955720074757
4460.0,590.4833754568151
4470.0,590.4722016671467
4480.0,590.4620506904862
4490.0,590.4529225482181
4500.0,590.4448172310657
4510.0,590.4377346990622
4520.0,590.4316748815231
4530.0,590.4266376770195
4540.0,590.4226229533509
4550.0,590.4196305475214
4560.0,590.4176602657152
4570.0,590.4167118832751
4580.0,590.4167851446799
4590.0,590.417879763524
4600.0,590.4199954224974
4610.0,590.4231317733676
4620.0,590.4272884369615
4630.0,590.4324650031492
4640.0,590.4386610308287
4650.0,590.4458760479109
4660.0,590.4541095513066
4670.0,590.4633610069142
4680.0,590.4736298496078
4690.0,590.4849154832281
4700.0,590.4972172805719
4710.0,590.5105345833848
4720.0,590.5248667023535
4730.0,590.5402129170998
4740.0,590.556572476176
4750.0,590.5739445970614
4760.0,590.5923284661587
4770.0,590.6117232387927
4780.0,590.632128039209
4790.0,590.6535419605746
4800.0,590.6759640649791
4810.0,590.6993933834374
4820.0,590.7238289158929
4830.0,590.7492696312227
4840.0,590.7757144672428
4850.0,590.803162330715
4860.0,590.8316120973545
4870.0,590.8610626118389
4880.0,590.8915126878182
4890.0,590.9229611079267
4900.0,590.9554066237937
4910.0,590.9888479560578
4920.0,591.0232837943805
4930.0,591.0587127974618
4940.0,591.0951335930563
4950.0,591.1325447779907
4960.0,591.1709449181823
4970.0,591.2103325486587
4980.0,591.2507061735786
4990.0,591.2920642662531
5000.0,591.3344052691691
5010.0,591.3777275940137
5020.0,591.4220296216985
5030.0,591.4673097023862
5040.0,591.5135661555172
5050.0,591.5607972698383
5060.0,591.6090013034316
5070.0,591.6581764837451
5080.0,591.7083210076247
5090.0,591.7594330413465
5100.0,591.811510720651
5110.0,591.8645521507771
5120.0,591.9185554064977
5130.0,591.9735185321571
5140.0,592.0294395417084
5150.0,592.0863164187531
5160.0,592.144147116581
5170.0,592.2029295582116
5180.0,592.2626616364354
5190.0,592.3233412138577
5200.0,592.3849661229432
5210.0,592.4475341660617
5220.0,592.5110431155346
5230.0,592.5754907136823
5240.0,592.640874672873
5250.0,592.707192675572
5260.0,592.774442374392
5270.0,592.8426213921465
5280.0,592.9117273219011
5290.0,592.9817577270287
5300.0,593.0527101412641
5310.0,593.1245820687604
5320.0,593.1973709841462
5330.0,593.2710743325838
5340.0,593.3456895298284
5350.0,593.4212139622886
5360.0,593.4976449870875
5370.0,593.574979932125
5380.0,593.6532160961411
5390.0,593.7323507487814
5400.0,593.812381130662
5410.0,593.8933044534365
5420.0,593.9751178998636
5430.0,594.0578186238755
5440.0,594.1414037506478
5450.0,594.2258703766703
5460.0,594.3112155698186
5470.0,594.3974363694267
5480.0,594.4845297863611
5490.0,594.572492803096
5500.0,594.6613223737885
5510.0,594.7510154243555
5520.0,594.8415688525517
5530.0,594.9329795280483
5540.0,595.0252442925129
5550.0,595.1183599596903
5560.0,595.2123233154857
5570.0,595.3071311180463
5580.0,595.4027800978457
5590.0,595.4992669577688
5600.0,595.5965883731974
5610.0,595.6947409920976
5620.0,595.7937214351068
5630.0,595.8935262956222
5640.0,595.9941521398914
5650.0,596.0955955071032
5660.0,596.197852909479
5670.0,596.3009208323654
5680.0,596.4047957343278
5690.0,596.509474047245
5700.0,596.6149521764054
5710.0,596.721226500603
5720.0,596.8282933722352
5730.0,596.9361491174001
5740.0,597.0447900359969
5750.0,597.1542124018264
5760.0,597.2644124626911
5770.0,597.3753864404979
5780.0,597.4871305313611
5790.0,597.5996409057061
5800.0,597.7129137083743
5810.0,597.8269450587288
5820.0,597.9417310507612
5830.0,598.0572677531993
5840.0,598.1735512096151
5850.0,598.2905774385342
5860.0,598.4083424335467
5870.0,598.5268421634178
5880.0,598.6460725721994
5890.0,598.7660295793443
5900.0,598.886709079819
5910.0,599.0081069442184
5920.0,599.1302190188811
5930.0,599.2530411260055
5940.0,599.3765690637675
5950.0,599.5007986064378
5960.0,599.6257255045012
5970.0,599.7513454847772
5980.0,599.8776542505396
5990.0,600.0046474816388
6000.0,600.1323208346232
6010.0,600.2606699428625
6020.0,600.3896904166716
6030.0,600.519377843435
6040.0,600.6497277877334
6050.0,600.7807357914688
6060.0,600.9123973739927
6070.0,601.0447080322327
6080.0,601.1776632408228
6090.0,601.3112584522321
6100.0,601.4454890968957
6110.0,601.5803505833449
6120.0,601.7158382983391
6130.0,601.8519476069989
6140.0,601.9886738529393
6150.0,602.1260123584034
6160.0,602.2639584243974
6170.0,602.4025073308262
6180.0,602.5416543366304
6190.0,602.6813946799225
6200.0,602.8217235781249
6210.0,602.9626362281083
6220.0,603.1041278063317
6230.0,603.2461934689823
6240.0,603.3888283521155
6250.0,603.5320275717967
6260.0,603.6757862242426
6270.0,603.8200993859648
6280.0,603.9649621139125
6290.0,604.1103694456178
6300.0,604.2563163993397
6310.0,604.4027979742089
6320.0,604.5498091503752
6330.0,604.6973448891532
6340.0,604.8454001331706
6350.0,604.9939698065152
6360.0,605.1430488148842
6370.0,605.2926320457332
6380.0,605.4427143684261
6390.0,605.5932906343858
6400.0,605.744355677245
6410.0,605.8959043129983
6420.0,606.0479313401537
6430.0,606.2004315398864
6440.0,606.3533996761913
6450.0,606.506830496038
6460.0,606.6607187295251
6470.0,606.8150590900358
6480.0,606.9698462743938
6490.0,607.1250749630201
6500.0,607.2807398200895
6510.0,607.4368354936887
6520.0,607.5933566159737
6530.0,607.7502978033287
6540.0,607.9076536565252
6550.0,608.0654187608812
6560.0,608.223587686422
6570.0,608.38215498804
6580.0,608.541115205657
6590.0,608.7004628643853
6600.0,608.8601924746904
6610.0,609.0202985325537
6620.0,609.1807755196353
6630.0,609.3416179034368
6640.0,609.5028201374663
6650.0,609.6643766614029
6660.0,609.8262819012617
6670.0,609.98853026956
6680.0,610.1511161654828
6690.0,610.3140339750486
6700.0,610.4772780712766
6710.0,610.6408428143541
6720.0,610.8047225518037
6730.0,610.9689116186518
6740.0,611.1334043375958
6750.0,611.2981950191746
6760.0,611.4632779619373
6770.0,611.6286474526122
6780.0,611.7942977662775
6790.0,611.9602231665309
6800.0,612.1264179056608
6810.0,612.2928762248172
6820.0,612.4595923541835
6830.0,612.6265605131482
6840.0,612.7937749104766
6850.0,612.9612297444833
6860.0,613.1289192032049
6870.0,613.2968374645736
6880.0,613.4649786965905
6890.0,613.6333370574988
6900.0,613.8019066959585
6910.0,613.9706817512201
6920.0,614.1396563532996
6930.0,614.3088246231532
6940.0,614.4781806728522
6950.0,614.6477186057589
6960.0,614.8174325167018
6970.0,614.9873164921518
6980.0,615.1573646103977
6990.0,615.3275709417236
7000.0,615.4979295485847
7010.0,615.6684344857847
7020.0,615.8390798006528
7030.0,616.0098595332208
7040.0,616.1807677164004
7050.0,616.3517983761609
7060.0,616.5229455317077
7070.0,616.6942031956598
7080.0,616.8655653742281
7090.0,617.0370260673938
7100.0,617.2085792690864
7110.0,617.3802189673634
7120.0,617.5519391445885
7130.0,617.7237337776107
7140.0,617.8955968379438
7150.0,618.0675222919449
7160.0,618.2395041009948
7170.0,618.411536221677
7180.0,618.5836126059575
7190.0,618.7557272013647
7200.0,618.9278739511691
7210.0,619.100046794563
7220.0,619.2722396668411
7230.0,619.44444649958
7240.0,619.6166612208187
7250.0,619.7888777552394
7260.0,619.9610900243468
7270.0,620.1332919466496
7280.0,620.3054774378397
7290.0,620.4776404109734
7300.0,620.6497747766516
7310.0,620.8218744432002
7320.0,620.9939333168509
7330.0,621.1659453019219
7340.0,621.3379043009985
7350.0,621.5098042151142
7360.0,621.6816389439305
7370.0,621.853402385918
7380.0,622.0250884385371
7390.0,622.1966909984184
7400.0,622.3682039615436
7410.0,622.539621223426
7420.0,622.7109366792916
7430.0,622.8821442242593
7440.0,623.0532377535206
7450.0,623.2242111625213
7460.0,623.395058347141
7470.0,623.5657732038735
7480.0,623.7363496300071
7490.0,623.9067815238049
7500.0,624.077062784684
7510.0,624.2471873133964
7520.0,624.4171490122077
7530.0,624.5869417850774
7540.0,624.7565595378389
7550.0,624.9259961783783
7560.0,625.0952456168145
7570.0,625.2643017656779
7580.0,625.4331585400904
7590.0,625.6018098579437
7600.0,625.7702496400789
7610.0,625.9384718104645
7620.0,626.1064702963758
7630.0,626.2742390285729
7640.0,626.4417719414791
7650.0,626.6090629733593
7660.0,626.7761060664972
7670.0,626.9428951673735
7680.0,627.1094242268433
7690.0,627.275687200313
7700.0,627.4416780479175
7710.0,627.6073907346973
7720.0,627.7728192307748
7730.0,627.9379575115308
7740.0,628.1027995577812
7750.0,628.2673393559514
7760.0,628.4315708982535
7770.0,628.5954881828611
7780.0,628.7590852140848
7790.0,628.9223560025472
7800.0,629.085294565357
7810.0,629.2478949262841
7820.0,629.4101511159336
7830.0,629.57205717192
7840.0,629.7336071390405
7850.0,629.8947950694474
7860.0,630.0556150228219
7870.0,630.2160610665469
7880.0,630.3761272758786
7890.0,630.5358077341191
7900.0,630.6950965327876
7910.0,630.8539877717918
7920.0,631.0124755595995
7930.0,631.1705540134087
7940.0,631.3282172593184
7950.0,631.485459432498
7960.0,631.6422746773572
7970.0,631.7986571477148
7980.0,631.9546010069672
7990.0,632.1101004282572
8000.0,632.2651495946419
8010.0,632.4197426992602
8020.0,632.5738739454997
8030.0,632.7275375471644
8040.0,632.88072772864
8050.0,633.03343872506
8060.0,633.1856647824715
8070.0,633.3374001579997
8080.0,633.488639120013
8090.0,633.6393759482871
8100.0,633.7896049341687
8110.0,633.9393203807385
8120.0,634.0885166029748
8130.0,634.2371879279146
8140.0,634.385328694817
8150.0,634.5329332553231
8160.0,634.6799959736182
8170.0,634.8265112265915
8180.0,634.9724734039957
8190.0,635.1178769086066
8200.0,635.2627161563821
8210.0,635.4069855766196
8220.0,635.5506796121142
8230.0,635.6937927193161
8240.0,635.836319368487
8250.0,635.978254043857
8260.0,636.119591243779
8270.0,636.2603254808845
8280.0,636.4004512822378
8290.0,636.5399631894901
8300.0,636.6788557590328
8310.0,636.8171235621493
8320.0,636.9547611851672
8330.0,637.09176322961
8340.0,637.2281243123479
8350.0,637.3638390657471
8360.0,637.4989021378201
8370.0,637.6333081923739
8380.0,637.7670519091586
8390.0,637.9001279840145
8400.0,638.0325311290194
8410.0,638.1642560726347
8420.0,638.2952975598513
8430.0,638.4256503523342
8440.0,638.5553092285663
8450.0,638.6842689839923
8460.0,638.8125244311606
8470.0,638.9400703998654
8480.0,639.0669017372883
8490.0,639.1930133081382
8500.0,639.3183999947918
8510.0,639.4430566974318
8520.0,639.5669783341856
8530.0,639.6901598412633
8540.0,639.8125961730937
8550.0,639.9342823024606
8560.0,640.0552132206378
8570.0,640.1753839375233
8580.0,640.2947894817727
8590.0,640.4134249009322
8600.0,640.5312852615704
8610.0,640.6483656494091
8620.0,640.7646611694547
8630.0,640.8801669461262
8640.0,640.9948781233851
8650.0,641.108789864862
8660.0,641.2218973539846
8670.0,641.334195794103
8680.0,641.4456804086157
8690.0,641.556346441093
8700.0,641.666189155401
8710.0,641.7752038358235
8720.0,641.8833857871842
8730.0,641.9907303349672
8740.0,642.0972328254369
8750.0,642.2028886257568
8760.0,642.307693124108
8770.0,642.4116417298056
8780.0,642.5147298734153
8790.0,642.6169530068685
8800.0,642.7183066035769
8810.0,642.8187861585459
8820.0,642.9183871884861
8830.0,643.0171052319256
8840.0,643.1149358493196
8850.0,643.2118746231607
8860.0,643.3079171580866
8870.0,643.4030590809879
8880.0,643.4972960411145
8890.0,643.5906237101817
8900.0,643.6830377824748
8910.0,643.7745339749526
8920.0,643.8651080273501
8930.0,643.9547557022787
8940.0,644.0434727853276
8950.0,644.1312550851632
8960.0,644.2180984336271
8970.0,644.3039986858347
8980.0,644.3889517202706
8990.0,644.4729534388845
9000.0,644.5559997671846
9010.0,644.6380866543326
9020.0,644.719210073235
9030.0,644.7993660206346
9040.0,644.8785505172001
9050.0,644.9567596076155
9060.0,645.0339893606678
9070.0,645.1102358693346
9080.0,645.18549525087
9090.0,645.2597636468881
9100.0,645.3330372234474
9110.0,645.405312171133
9120.0,645.476584705139
9130.0,645.5468510653477
9140.0,645.6161075164097
9150.0,645.6843503478211
9160.0,645.7515758740017
9170.0,645.8177804343702
9180.0,645.882960393419
9190.0,645.9471121407876
9200.0,646.0102320913353
9210.0,646.072316685213
9220.0,646.1333623879334
9230.0,646.1933656904398
9240.0,646.2523231091747
9250.0,646.3102311861461
9260.0,646.3670864889937
9270.0,646.4228856110533
9280.0,646.4776251714205
9290.0,646.5313018150126
9300.0,646.5839122126298
9310.0,646.6354530610159
9320.0,646.6859210829161
9330.0,646.7353130271349
9340.0,646.7836256685924
9350.0,646.8308558083803
9360.0,646.8770002738161
9370.0,646.9220559184953
9380.0,646.9660196223441
9390.0,647.0088882916695
9400.0,647.0506588592084
9410.0,647.0913282841761
9420.0,647.1308935523136
9430.0,647.1693516759335
9440.0,647.2066996939651
9450.0,647.2429346719974
9460.0,647.2780537023216
9470.0,647.3120539039719
9480.0,647.3449324227661
9490.0,647.3766864313436
9500.0,647.4073131292035
9510.0,647.4368097427403
9520.0,647.4651735252793
9530.0,647.4924017571112
9540.0,647.5184917455246
9550.0,647.5434408248367
9560.0,647.5672463564246
9570.0,647.5899057287537
9580.0,647.611416357406
9590.0,647.6317756851063
9600.0,647.6509811817479
9610.0,647.6690303444175
9620.0,647.6859206974175
9630.0,647.7016497922882
9640.0,647.7162152078288
9650.0,647.7296145501165
9660.0,647.7418454525249
9670.0,647.7529055757411
9680.0,647.7627926077812
9690.0,647.7715042640049
9700.0,647.7790382871293
9710.0,647.7853924472413
9720.0,647.7905645418086
9730.0,647.7945523956897
9740.0,647.7973538611418
9750.0,647.7989668178285
9760.0,647.7993891728264
9770.0,647.7986188606297
9780.0,647.7966538431541
9790.0,647.7934921097394
9800.0,647.7891316771514
9810.0,647.7835705895812
9820.0,647.7768069186449
9830.0,647.7688387633813
9840.0,647.7596642502484
9850.0,647.749281533119
9860.0,647.7376887932746
9870.0,647.7248842393997
9880.0,647.7108661075721
9890.0,647.695632661255
9900.0,647.6791821912861
9910.0,647.6615130158664
9920.0,647.6426234805468
9930.0,647.6225119582149
9940.0,647.6011768490794
9950.0,647.5786165806542
9960.0,647.5548296077405
9970.0,647.5298144124083
9980.0,647.5035695039761
9990.0,647.4760934189907
10000.0,647.4473847212047
10010.0,647.4174420015535
10020.0,647.3862638781305
10030.0,647.3538489961628
10040.0,647.3201960279838
10050.0,647.2853036730057
10060.0,647.2491706576908
10070.0,647.2117957355213
10080.0,647.1731776869681
10090.0,647.1333153194593
10100.0,647.0922074673463
10110.0,647.0498529918697
10120.0,647.0062507811239
10130.0,646.9613997500205
10140.0,646.9152988402502
10150.0,646.8679470202436
10160.0,646.8193432851311
10170.0,646.7694866567028
10180.0,646.718376183366
10190.0,646.666010940102
10200.0,646.6123900284222
10210.0,646.5575125763229
10220.0,646.5013777382393
10230.0,646.4439846949974
10240.0,646.385332653766
10250.0,646.3254208480075
10260.0,646.2642485374274
10270.0,646.2018150079226
10280.0,646.1381195715292
10290.0,646.0731615663691
10300.0,646.0069403565959
10310.0,645.9394553323381
10320.0,645.8707059096431
10330.0,645.80069153042
10340.0,645.7294116623799
10350.0,645.6568657989776
10360.0,645.5830534593507
10370.0,645.5079741882578
10380.0,645.4316275560163
10390.0,645.35401315844
10400.0,645.2751306167743
10410.0,645.194979577631
10420.0,645.1135597129214
10430.0,645.0308707197897
10440.0,644.946912320545
10450.0,644.8616842625926
10460.0,644.7751863183636
10470.0,644.6874182852446
10480.0,644.5983799855056
10490.0,644.508071266228
10500.0,644.4164919992304
10510.0,644.3236420809955
10520.0,644.2295214325933
10530.0,644.1341299996063
10540.0,644.0374677520521
10550.0,643.939534684306
10560.0,643.8403308150225
10570.0,643.7398561870563
10580.0,643.6381108673819
10590.0,643.5350949470131
10600.0,643.430808540921
10610.0,643.3252517879512
10620.0,643.2184248507413
10630.0,643.1103279156362
10640.0,643.0009611926037
10650.0,642.8903249151491
10660.0,642.7784193402292
10670.0,642.6652447481648
10680.0,642.5508014425532
10690.0,642.4350897501802
10700.0,642.3181100209309
10710.0,642.1998626277004
10720.0,642.0803479663028
10730.0,641.9595664553805
10740.0,641.837518536312
10750.0,641.7142046731202
10760.0,641.5896253523795
10770.0,641.4637810831221
10780.0,641.3366723967438
10790.0,641.2082998469091
10800.0,641.0786640094559
10810.0,640.9477654822994
10820.0,640.8156048853356
10830.0,640.6821828603447
10840.0,640.5475000708934
10850.0,640.4115572022368
10860.0,640.2743549612197
10870.0,640.1358940761769
10880.0,639.9961752968338
10890.0,639.855199394207
10900.0,639.7129671605037
10910.0,639.5694794090202
10920.0,639.42473697404
10930.0,639.2787407107319
10940.0,639.1314914950486
10950.0,638.9829902236238
10960.0,638.8332378136677
10970.0,638.682235202864
10980.0,638.5299833492669
10990.0,638.3764832311958
11000.0,638.2217358471313
11010.0,638.0657422156096
11020.0,637.9085033751177
11030.0,637.7500203839876
11040.0,637.5902943202901
11050.0,637.429326281729
11060.0,637.2671173855339
11070.0,637.1036687683543
11080.0,636.9389815861525
11090.0,636.7730570140958
11100.0,636.6058962464494
11110.0,636.4375004964694
11120.0,636.2678709962938
11130.0,636.0970089968351
11140.0,635.9249157676716
11150.0,635.7515925969391
11160.0,635.5770407912233
11170.0,635.4012616754508
11180.0,635.2242565927795
11190.0,635.0460269044906
11200.0,634.8665739898794
11210.0,634.6858992461463
11220.0,634.5040040882881
11230.0,634.3208899489883
11240.0,634.1365582785088
11250.0,633.9510105445803
11260.0,633.7642482322938
11270.0,633.5762728439913
11280.0,633.3870858991569
11290.0,633.1966889343076
11300.0,633.0050835028857
11310.0,632.8122711751487
11320.0,632.6182535380614
11330.0,632.4230321951874
11340.0,632.226608766581
11350.0,632.0289848886785
11360.0,631.8301622141908
11370.0,631.6301424119953
11380.0,631.428927167028
11390.0,631.2265181801763
11400.0,631.0229171681725
11410.0,630.8181258634861
11420.0,630.6121460142167
11430.0,630.4049793839882
11440.0,630.1966277518429
11450.0,629.9870929121357
11460.0,629.7763766744291
11470.0,629.5644808633874
11480.0,629.3514073186728
11490.0,629.1371578948408
11500.0,628.9217344612364
11510.0,628.7051389018914
11520.0,628.4873731154207
11530.0,628.26843901492
11540.0,628.0483385278635
11550.0,627.8270735960024
11560.0,627.6046461752642
11570.0,627.3810582356521
11580.0,627.1563117611454
11590.0,626.9304087496002
11600.0,626.7033512126509
11610.0,626.4751411756112
11620.0,626.2457806773779
11630.0,626.0152717703339
11640.0,625.7836165202519
11650.0,625.5508170061992
11660.0,625.3168753204429
11670.0,625.0817935683572
11680.0,624.8455738683294
11690.0,624.6082183516684
11700.0,624.3697291625118
11710.0,624.1301084577364
11720.0,623.8893584068675
11730.0,623.6474811919907
11740.0,623.4044790076629
11750.0,623.1603540608254
11760.0,622.9151085707175
11770.0,622.6687447687905
11780.0,622.4212648986227
11790.0,622.1726712158361
11800.0,621.9229659880135
11810.0,621.6721514946163
11820.0,621.420230026903
