age,filt_d18O
140.0,0.0069127520683165
150.0,-0.0008195627111393
160.0,-0.0085519874175075
170.0,-0.0162845304879099
180.0,-0.02401720035846
190.0,-0.0317500054639337
200.0,-0.0394829542374466
210.0,-0.0472160551101274
220.0,-0.0549493165107936
230.00000000000009,-0.0626827468656252
240.0000000000001,-0.0704163545978401
250.0000000000001,-0.0781501481273668
260.0000000000001,-0.0858841358705201
270.00000000000006,-0.0936183262396787
280.00000000000006,-0.1013527276429588
290.0000000000001,-0.0990873484838905
300.0000000000001,-0.0968221971610952
310.0000000000001,-0.094557282067963
320.00000000000017,-0.0922926115923275
330.00000000000017,-0.0900281941161449
340.00000000000017,-0.0877640380151727
350.0000000000002,-0.085500151658647
360.0000000000002,-0.0832365434089638
370.0000000000002,-0.0809732216213539
380.0000000000002,-0.0787101946435681
390.00000000000017,-0.076447470815552
400.00000000000017,-0.0741850584691319
410.00000000000017,-0.0719229659276929
420.0000000000002,-0.0696612015058669
430.0000000000002,-0.0713283449377839
440.0000000000003,-0.0729958330910446
450.0000000000003,-0.0746636742521196
460.0000000000003,-0.0763318766974637
470.0000000000003,-0.0780004486932009
480.00000000000034,-0.0796693984948138
490.00000000000034,-0.0813387343468298
500.00000000000034,-0.0830084644825132
510.00000000000034,-0.0846785971235523
520.0000000000003,-0.0863491404797498
530.0000000000003,-0.0880201027487164
540.0000000000003,-0.0896914921155614
550.0000000000003,-0.0913633167525864
560.0000000000003,-0.0930355848189812
570.0000000000003,-0.0975654473176651
580.0000000000005,-0.1020957695235506
590.0000000000005,-0.1066265595546752
600.0000000000005,-0.111157825514755
610.0000000000005,-0.1156895754928858
620.0000000000005,-0.1202218175632476
630.0000000000005,-0.1247545597848038
640.0000000000005,-0.1292878102010045
650.0000000000005,-0.1338215768394901
660.0000000000005,-0.1383558677117994
670.0000000000005,-0.1428906908130781
680.0000000000005,-0.1474260541217843
690.0000000000005,-0.1519619655994014
700.0000000000005,-0.1564984331901461
710.0000000000006,-0.1517497505349719
720.0000000000006,-0.1470016398284186
730.0000000000006,-0.1422541089611896
740.0000000000006,-0.1375071658055772
750.0000000000006,-0.1327608182151853
760.0000000000006,-0.1280150740246486
770.0000000000006,-0.1232699410493499
780.0000000000006,-0.1185254270851482
790.0000000000006,-0.1137815399080971
800.0000000000006,-0.1090382872741701
810.0000000000006,-0.1042956769189898
820.0000000000006,-0.0995537165575566
830.0000000000007,-0.0948124138839769
840.0000000000007,-0.0900717765711897
850.0000000000007,-0.0910460979849878
860.0000000000007,-0.0920211000408934
870.0000000000007,-0.0929967903467518
880.0000000000007,-0.0939731764881827
890.0000000000007,-0.0949502660283198
900.0000000000007,-0.0959280665075495
910.0000000000008,-0.0969065854432515
920.0000000000008,-0.0978858303295428
930.0000000000008,-0.0988658086370249
940.0000000000008,-0.0998465278125284
950.0000000000008,-0.1008279952788618
960.0000000000009,-0.1018102184345635
970.0000000000008,-0.1027932046536551
980.0000000000008,-0.1037769612853916
990.0000000000008,-0.0999995908921151
1000.0000000000009,-0.0962230055347185
1010.0000000000009,-0.0924472124866964
1020.0000000000009,-0.0886722189958045
1030.0000000000007,-0.0848980322838276
1040.000000000001,-0.0811246595463394
1050.0000000000007,-0.0773521079524706
1060.000000000001,-0.0735803846446749
1070.0000000000007,-0.0698094967385012
1080.000000000001,-0.0660394513223638
1090.0000000000007,-0.0622702554573126
1100.000000000001,-0.0585019161768081
1110.0000000000007,-0.0547344404864966
1120.000000000001,-0.050967835363993
1130.0000000000007,-0.0472021077586558
1140.000000000001,-0.0564134550675577
1150.000000000001,-0.0656256937067033
1160.0000000000011,-0.0748388305393833
1170.000000000001,-0.0840528723997662
1180.0000000000011,-0.0932678260926947
1190.000000000001,-0.1024836983934712
1200.0000000000011,-0.1117004960476545
1210.000000000001,-0.1209182257708478
1220.0000000000011,-0.1301368942485014
1230.000000000001,-0.1393565081357071
1240.0000000000011,-0.1485770740570016
1250.000000000001,-0.1577985986061671
1260.0000000000011,-0.1670210883460385
1270.000000000001,-0.1762445498083018
1280.0000000000011,-0.1688618466361693
1290.000000000001,-0.1614801281556097
1300.0000000000011,-0.1540994008037369
1310.000000000001,-0.1467196709857691
1320.0000000000011,-0.1393409450748388
1330.000000000001,-0.131963229411811
1340.0000000000011,-0.1245865303050988
1350.000000000001,-0.1172108540304897
1360.0000000000011,-0.109836206830964
1370.000000000001,-0.1024625949165234
1380.0000000000011,-0.0950900244640162
1390.000000000001,-0.0877185016169673
1400.0000000000011,-0.0803480324854067
1410.0000000000011,-0.072978623145705
1420.0000000000014,-0.0656102796404053
1430.0000000000011,-0.0582430079780653
1440.0000000000014,-0.0508768141330893
1450.0000000000011,-0.0435117040455698
1460.0000000000014,-0.036147683621131
1470.0000000000011,-0.0287847587307722
1480.0000000000011,-0.0214229352107198
1490.0000000000011,-0.0140622188622714
1500.0000000000011,-0.0067026154516452
1510.0000000000011,0.0006558692901665
1520.0000000000014,0.0080132296675476
1530.0000000000011,0.0153694600203943
1540.0000000000014,0.0227245547242614
1550.0000000000011,0.0300785081905008
1560.0000000000014,0.0229670291521236
1570.0000000000011,0.0158543978067787
1580.0000000000014,0.0087406086740376
1590.0000000000011,0.0016256563098105
1600.0000000000014,-0.0054904646935221
1610.0000000000011,-0.0126077597069771
1620.0000000000014,-0.0197262340648418
1630.0000000000011,-0.0268458930645486
1640.0000000000016,-0.0339667419665559
1650.0000000000011,-0.041088785994225
1660.0000000000016,-0.0482120303337
1670.0000000000014,-0.0553364801337884
1680.0000000000016,-0.0624621405058454
