age
11.658717647058824
14.53297391304348
27.711524999999998
29.62701063829787
32.4356023255814
33.7644847826087
35.406365957446816
38.08398749999999
38.95801818181818
41.38809166666666
43.13397826086957
46.62702558139535
53.813505000000006
57.72595999999999
59.2272
64.50128000000001
71.59626170212768
75.39250227272727
84.1573
91.083974
102.97286923076922
108.00403725490197
125.08032857142857
129.0401
146.9391727272727
148.58590909090907
150.39768750000002
159.6060210526316
162.60002079207922
168.53920624999998
172.60605567010313
175.90500598290595
178.29302499999997
179.57921886792454
189.68694444444446
193.87104038461536
202.91182619047618
216.6239707317073
227.68144615384614
231.02339411764706
233.1894846153846
242.82701917808222
244.25232531645574
248.63894000000002
251.857925
257.3597531428571
259.2319617283951
262.1987857142858
264.9968291666666
278.0913221698114
279.9387299999999
282.46578837209296
291.1559688311688
296.5356470588235
300.56810864864866
305.3296930232558
316.2445045161291
326.866611627907
333.84920733944955
334.18452699999995
334.69477102803745
335.2208846153847
348.7407023102311
350.41254810996566
365.613869387755
370.590464590164
375.9749481060607
384.87514210526325
389.3878045977011
393.37626666666654
426.4533609053497
428.4959983606558
437.7684322404371
440.9114863636366
446.447961797753
450.44293581213304
455.1637800000002
457.4591945205477
465.91858709677393
470.50633577712625
472.58627461928955
475.44054104803485
480.26081696428577
490.9704583832334
506.19986353591173
509.45566519337007
517.9908738461537
524.9946307692308
532.6331069252076
542.1661169741699
550.8307423220974
553.2228343963554
557.7340362989324
581.3313596774194
586.4228713754645
587.732904708098
591.8188588726515
596.7680003448274
603.9585373626372
622.2088044349073
624.5872590778096
629.0745392338177
636.3755407624631
639.8436119645498
644.4319481790596
645.5023987623766
650.3001319148937
652.1890935328186
656.622766666667
660.1869189944133
663.8567960051545
671.4007123287669
679.2655420118343
682.8337946830263
687.8800400835071
700.1351582822085
707.7520237113401
716.5686819672133
722.673876635514
723.4425809004093
731.6670399999999
758.3697918215611
766.7680158307209
773.5745696428571
791.2414725724021
803.3307985822304
