age,ZrSr_hp
0.14,0.01966524478048602
0.34,-0.002247264842525634
0.54,-0.001694790441289373
0.7400000000000001,-0.023850376488113192
0.9400000000000001,-0.012580894501320532
1.1400000000000001,-0.030611883165653015
1.3400000000000003,-0.015034900105008934
1.54,-0.03670014485063021
1.7400000000000002,-0.04694565886978527
1.94,-0.015029636210541278
2.14,-0.03205855468780479
2.3400000000000003,-0.0323245629215006
2.5400000000000005,-0.03161451172961569
2.74,-0.01303783177092311
2.9400000000000004,-0.03765225486924025
3.14,-0.002697622090480774
3.3400000000000003,-0.004377719065777016
3.5400000000000005,-0.014809345559516204
3.74,-0.022784021371520732
3.9400000000000004,0.002911385903056703
4.14,-0.012893307641399062
4.34,0.02118021324675628
4.54,-0.0038261596605757638
4.74,0.003637420701658941
4.94,0.00866946795366921
5.14,-0.01762895524853845
5.34,-0.012500637764135207
5.54,0.0033077823502391116
5.74,0.008567751511767722
5.94,0.032016463713109636
6.14,0.013752839004829475
6.34,0.00821881632477501
6.54,0.013924019572460486
6.74,0.007905740490913466
6.94,-0.015980396188680444
7.14,-0.01567670746503679
7.34,-0.0010152119900991346
7.54,-0.005297590648473526
7.74,-0.018535444519130508
7.94,-0.019047221676766566
8.14,-0.029221184880776418
8.340000000000002,-0.026251982692348963
8.540000000000001,-0.02827223456870205
8.74,-0.02703790635347439
8.940000000000001,-0.03829616619125427
9.14,-0.021450719245528858
9.340000000000002,-0.03390687695809805
9.540000000000001,-0.03525609072707077
9.740000000000002,-0.037652439955038114
9.940000000000001,-0.02637884422907469
10.14,-0.020678147773716085
10.340000000000002,-0.020893942878608435
10.540000000000001,-0.01572003772526811
10.740000000000002,-0.014157656391173808
10.940000000000001,0.00605882218008465
11.14,-0.02110403226129284
11.340000000000002,-0.024548365678848386
11.540000000000001,-0.034393606880920705
11.740000000000002,-0.010399030253486962
11.940000000000001,-0.02784487240256267
12.14,-0.038715345068656835
12.340000000000002,-0.0460842793506733
12.540000000000001,-0.05168509923828214
12.740000000000002,-0.0059264866904526516
12.940000000000001,-0.021131712741151148
13.14,-0.0435084928397527
13.340000000000002,-0.027023350856305833
13.540000000000001,-0.02101412297202838
13.740000000000002,-0.020392759953001407
13.940000000000001,0.0077176325245408815
14.14,-0.022977444024428573
14.340000000000002,-0.01490240815760647
14.540000000000001,0.005074002504762933
14.740000000000002,0.01860551261085914
14.940000000000001,0.11923575692708879
15.14,0.06262557465246998
15.340000000000002,0.02988835966645686
15.540000000000001,-0.0008219562917305867
15.740000000000002,0.008339106949987978
15.940000000000001,-0.040344387376586126
16.14,-0.044348387195043505
16.34,-0.03368548214657531
16.540000000000003,-0.008997910642054352
16.740000000000002,-0.007793800295559278
16.94,-0.010242845603970976
17.14,0.03531906708341996
17.34,-3.395131385434437e-05
17.540000000000003,0.14514756690193628
17.740000000000002,0.12520337200464352
17.94,0.13930069033682757
18.14,0.17262984431820294
18.34,0.1553671143800719
18.540000000000003,0.13368638697066984
18.740000000000002,0.03583441961217352
18.94,-0.014733979828819127
19.14,-0.010545756120968846
19.340000000000003,0.0018207212584549998
19.540000000000003,-0.03168423411611454
19.740000000000002,0.03427622879983152
19.94,-0.04101857828936075
20.14,0.015683280589863624
20.340000000000003,-0.0026310374504382407
20.540000000000003,-0.03568197362910861
20.740000000000002,-0.05330728418797374
20.94,-0.033364540150851024
21.14,-0.007411866120902127
21.340000000000003,-0.04236956363695115
21.540000000000003,-0.027215043104343296
21.740000000000002,-0.04309936058489022
21.94,-0.03682372178373433
22.14,-0.04360798833500606
22.340000000000003,-0.01238167822287815
22.540000000000003,-0.026006616215405336
22.740000000000002,-0.04129514402005002
22.94,-0.034949711964381326
23.14,-0.0362560586170996
23.340000000000003,-0.030927970952299464
23.540000000000003,-0.03050059135325022
23.740000000000002,-0.02404404788582612
23.94,0.02251264709155042
24.14,0.014954679828622149
24.340000000000003,0.023147067734065968
24.540000000000003,0.004396898654068854
24.740000000000002,-0.0024693014941600563
24.94,-0.007933430075858202
25.14,-0.007492354859246852
25.340000000000003,0.005030734018095721
25.540000000000003,0.040430291529542084
25.740000000000002,0.015487132852415963
25.94,0.03714629786320171
26.14,0.016451418027549108
26.340000000000003,-0.004812201997298855
26.540000000000003,-0.038513080571231484
26.740000000000002,-0.048745794451577944
26.94,-0.030772763267802736
27.14,-0.029737721425947158
27.340000000000003,-0.03621148271575442
27.540000000000003,-0.04216313892329028
27.740000000000002,-0.042861382684655086
27.94,-0.015915026280203796
28.14,0.03669009044099256
28.340000000000003,0.002211904994151034
28.540000000000003,0.014579764444992377
28.740000000000002,0.02691136539994275
28.94,-0.013113600299311566
29.14,0.01816186679377842
29.340000000000003,0.04835838884231774
29.540000000000003,0.09691450573829323
29.740000000000002,0.04496383972657407
29.94,0.004975806465353732
30.14,0.001812035862322238
30.340000000000003,0.039765581013317085
30.540000000000003,-0.037634061022609334
30.740000000000002,-0.02271497612883835
30.94,-0.01728396924651865
31.14,0.03614598845441664
31.340000000000003,0.026349419737724738
31.540000000000003,-0.008090233348679364
31.740000000000002,-0.013357415760678691
31.94,-0.022732874083549306
32.14,-0.04434172805868283
32.34,-0.03944074029504726
32.54,-0.038413800718241436
32.74,-0.04927550332372859
32.940000000000005,0.009525350603264383
33.14,0.05490896521504632
33.34,0.01664715278338231
33.54,0.00025213607611947533
33.74,-0.05043545752133586
33.940000000000005,0.000752024748801845
34.14,-0.0029617259904830967
34.34,0.03904923276398448
34.54,-0.00459238591936484
34.74,-0.001337799337369943
34.940000000000005,-0.04871181155116282
35.14,-0.07307574832318284
