age,d18O_hp
0.14,0.04060509344671767
0.34,-0.0582529134490054
0.54,-0.06424300775862757
0.7400000000000001,-0.11595428238047449
0.9400000000000001,-0.08197467203806669
1.1400000000000001,-0.04196203860600897
1.3400000000000003,-0.11325160917799995
1.54,0.03128695241768537
1.7400000000000002,-0.08121470587528881
1.94,-0.0643387990877153
2.14,-0.06505940782803075
2.3400000000000003,-0.04588514410776853
2.5400000000000005,-0.029900779158660032
2.74,-0.03601463611314815
2.9400000000000004,0.15046749728087794
3.14,0.20101538059870436
3.3400000000000003,0.08100503018726818
3.5400000000000005,0.045871705627373645
3.74,0.08057228772927212
3.9400000000000004,0.03201681950824439
4.14,0.007883428925692701
4.34,-0.09184279132815922
4.54,0.005131008982017536
4.74,-0.08582472992524746
4.94,0.11873779422694239
5.14,0.03983588915881272
5.34,-0.003837272759046712
5.54,-0.006435362414985405
5.74,0.04524958218772399
5.94,0.07628700180878488
6.14,0.06251494621154145
6.34,-0.013983460493370164
6.54,0.058743331637917506
6.74,0.07090825757095846
6.94,0.041923477170663116
7.14,0.02360007903420669
7.34,-0.08455150947969578
7.54,-0.07145946578648674
7.74,0.059795256144526215
7.94,-0.02175974549958374
8.14,-0.024909868111070786
8.340000000000002,-0.012312255555809256
8.540000000000001,-0.00027310684161651027
8.74,0.011205215609647998
8.940000000000001,0.025970152661044122
9.14,0.04919001846216376
9.340000000000002,0.06526846368002968
9.540000000000001,0.07093564550364162
9.740000000000002,0.040790700373827565
9.940000000000001,-0.0329949274756076
10.14,-0.061694063921712845
10.340000000000002,-0.05365846542162426
10.540000000000001,-0.0007499932981280474
10.740000000000002,0.08179661155799287
10.940000000000001,0.013825791030119647
11.14,-0.11913726246208797
11.340000000000002,-0.06101738939285158
11.540000000000001,0.020401616234969822
11.740000000000002,-0.051479576361250515
11.940000000000001,-0.08564725242709768
12.14,-0.12074558835152996
12.340000000000002,-0.15679165017267782
12.540000000000001,-0.19380061957343828
12.740000000000002,-0.23178523204572404
12.940000000000001,-0.27075520005367826
13.14,-0.3107166209989681
13.340000000000002,-0.34181947266193957
13.540000000000001,-0.359134853332599
13.740000000000002,-0.37743235838621414
13.940000000000001,-0.39669813777569074
14.14,-0.41691245645188907
14.340000000000002,-0.4380493941481004
14.540000000000001,-0.43238562965222643
14.740000000000002,-0.399881967168717
14.940000000000001,-0.3087758032237664
15.14,-0.18972114211104163
15.340000000000002,-0.13314907478218135
15.540000000000001,-0.43962383137847516
15.740000000000002,-0.6371980280365722
15.940000000000001,-0.21742622507570625
16.14,-0.09168216674654917
16.34,-0.21072123551367994
16.540000000000003,-0.5709627650305128
16.740000000000002,-0.28778154979923576
16.94,-0.08848033721830931
17.14,-0.10535135820943418
17.34,-0.3458211152679592
17.540000000000003,0.09842605810806586
17.740000000000002,0.12312305116049008
17.94,0.35321863252060337
18.14,0.39260865321183724
18.34,0.3499174445680099
18.540000000000003,0.46733860581374304
18.740000000000002,0.6157636848530023
18.94,0.5533822217373283
19.14,0.559589207883427
19.340000000000003,0.46114518094084583
19.540000000000003,0.6047445109780387
19.740000000000002,0.46431236422317423
19.94,0.5317734370498964
20.14,0.421247998540193
20.340000000000003,0.4877180796717359
20.540000000000003,0.41955702915418736
20.740000000000002,0.3690783790537701
20.94,0.34803679218133665
21.14,0.1695128813792577
21.340000000000003,0.33039467933843647
21.540000000000003,0.34354726487261755
21.740000000000002,0.300226186659497
21.94,0.2584929488455952
22.14,0.15362371371892503
22.340000000000003,0.1868806094661241
22.540000000000003,0.027537095923908704
22.740000000000002,0.008606691974550426
22.94,0.11055049338456303
23.14,0.032278474241898635
23.340000000000003,0.06012278056078212
23.540000000000003,0.0006539935264684236
23.740000000000002,0.010286545763611942
23.94,-0.27131945608931335
24.14,-0.10604168438055372
24.340000000000003,-0.09194100091289446
24.540000000000003,-0.003850513432191286
24.740000000000002,-0.05333139455309986
24.94,-0.11459411699575114
25.14,-0.012348323831909019
25.340000000000003,-0.10184743862510445
25.540000000000003,-0.007510915501127782
25.740000000000002,-0.04446869812564859
25.94,0.028482891206445166
26.14,0.022233472639761324
