age,pre
40700,0.0210862
40600,0.020752399999999997
40500,0.0204016
40400,0.020033000000000002
40300,0.0196462
40200,0.019242000000000002
40100,0.0188194
40000,0.0183786
39900,0.0179208
39800,0.017446
39700,0.016955
39600,0.0164486
39500,0.0159266
39400,0.015390000000000001
39300,0.014839399999999999
39200,0.0142752
39100,0.0136984
39000,0.0131092
38900,0.0125082
38800,0.0118964
38700,0.011273
38600,0.0106386
38500,0.0099936
38400,0.009339
38300,0.008675
38200,0.0080014
38100,0.007318
38000,0.0066252
37900,0.0059245999999999995
37800,0.0052158
37700,0.0044996
37600,0.0037766
37500,0.0030482
37400,0.0023142
37300,0.0015756
37200,0.0008330000000000001
37100,8.800000000000002e-05
37000,-0.0006582000000000001
36900,-0.0014066
36800,-0.0021564
36700,-0.0029078
36600,-0.0036598
36500,-0.0044122
36400,-0.005164800000000001
36300,-0.005916800000000001
36200,-0.0066684000000000005
36100,-0.0074194000000000005
36000,-0.00817
35900,-0.0089184
35800,-0.0096632
35700,-0.0104038
35600,-0.0111392
35500,-0.011869000000000001
35400,-0.0125916
35300,-0.013307
35200,-0.0140138
35100,-0.0147114
35000,-0.015398400000000001
34900,-0.0160754
34800,-0.0167424
34700,-0.017399
34600,-0.0180446
34500,-0.0186788
34400,-0.0193014
34300,-0.019912600000000003
34200,-0.0205114
34100,-0.021097599999999998
34000,-0.021671
33900,-0.0222308
33800,-0.0227768
33700,-0.0233078
33600,-0.023823399999999998
33500,-0.0243234
33400,-0.0248076
33300,-0.0252748
33200,-0.025725
33100,-0.0261574
33000,-0.0265716
32900,-0.0269676
32800,-0.0273436
32700,-0.0277
32600,-0.028036600000000002
32500,-0.0283526
32400,-0.0286478
32300,-0.0289218
32200,-0.029175
32100,-0.0294066
32000,-0.0296172
31900,-0.0298064
31800,-0.0299736
31700,-0.030118799999999998
31600,-0.0302424
31500,-0.030344199999999998
31400,-0.0304234
31300,-0.0304802
31200,-0.030514399999999997
31100,-0.0305254
31000,-0.030511800000000002
30900,-0.0304746
30800,-0.0304144
30700,-0.030331200000000003
30600,-0.030225000000000002
30500,-0.0300958
30400,-0.029944
30300,-0.029769399999999998
30200,-0.029571999999999998
30100,-0.029353999999999998
30000,-0.0291152
29900,-0.028854
29800,-0.0285702
29700,-0.028264400000000002
29600,-0.0279362
29500,-0.027585
29400,-0.0272112
29300,-0.0268154
29200,-0.0263972
29100,-0.025955600000000002
29000,-0.0254908
28900,-0.0250044
28800,-0.0244974
28700,-0.023969999999999998
28600,-0.023422
28500,-0.0228544
28400,-0.0222678
28300,-0.0216626
28200,-0.0210398
28100,-0.0203996
28000,-0.0197422
27900,-0.0190688
27800,-0.0183794
27700,-0.0176744
27600,-0.016954
27500,-0.0162184
27400,-0.015468800000000001
27300,-0.0147052
27200,-0.0139276
27100,-0.0131368
27000,-0.0123336
26900,-0.0115178
26800,-0.01069
26700,-0.0098502
26600,-0.008999199999999999
26500,-0.0081382
26400,-0.0072672
26300,-0.0063869999999999994
26200,-0.0054984000000000005
26100,-0.004602
26000,-0.0036996
25900,-0.0027916
25800,-0.001879
25700,-0.000962
25600,-4.1200000000000026e-05
25500,0.0008816
25400,0.0018068
25300,0.0027338
25200,0.0036616
25100,0.004591
25000,0.005521
24900,0.006451
24800,0.0073798
24700,0.0083064
24600,0.009230799999999999
24500,0.010151199999999999
24400,0.0110672
24300,0.0119778
24200,0.012882
24100,0.013778
24000,0.0146644
23900,0.0155422
23800,0.0164112
23700,0.0172706
23600,0.0181202
23500,0.0189588
23400,0.0197864
23300,0.020603
23200,0.0214074
23100,0.022199800000000002
23000,0.0229812
22900,0.0237486
22800,0.0245012
22700,0.0252378
22600,0.0259576
22500,0.0266598
22400,0.0273442
22300,0.0280096
22200,0.0286556
22100,0.0292812
22000,0.0298854
21900,0.030468
21800,0.0310296
21700,0.0315694
21600,0.0320866
21500,0.0325818
21400,0.0330542
21300,0.0335026
21200,0.0339274
21100,0.0343284
21000,0.0347044
20900,0.0350554
20800,0.0353814
20700,0.0356816
20600,0.0359556
20500,0.0362038
20400,0.036425
20300,0.0366188
20200,0.0367854
20100,0.0369248
20000,0.0370356
19900,0.0371188
19800,0.0371738
19700,0.0371996
19600,0.0371974
19500,0.0371668
19400,0.0371076
19300,0.03702
19200,0.0369038
19100,0.03676
19000,0.0365892
18900,0.0363906
18800,0.0361634
18700,0.0359078
18600,0.0356236
18500,0.035311
18400,0.0349694
18300,0.0345988
18200,0.034199600000000004
18100,0.03377
18000,0.0333088
17900,0.03282
17800,0.0323038
17700,0.0317604
17600,0.031191
17500,0.0305956
17400,0.0299754
17300,0.0293318
17200,0.028664600000000002
17100,0.027976400000000002
17000,0.027268200000000003
16900,0.0265374
16800,0.0257846
16700,0.0250098
16600,0.0242134
16500,0.023395199999999998
16400,0.0225552
16300,0.021694400000000003
16200,0.0208124
16100,0.0199092
16000,0.0189846
15900,0.018040999999999998
15800,0.0170796
15700,0.0161018
15600,0.0151074
15500,0.0140978
15400,0.0130746
15300,0.0120384
15200,0.01099
15100,0.0099306
15000,0.0088606
14900,0.0077806
14800,0.0066917999999999995
14700,0.0055956
14600,0.0044922
14500,0.0033828
14400,0.0022678
14300,0.0011481999999999998
14200,2.500000000000001e-05
14100,-0.0011004
14000,-0.0022272
13900,-0.0033556
13800,-0.0044846
13700,-0.0056132
13600,-0.0067404
13500,-0.0078656
13400,-0.0089884
13300,-0.0101078
13200,-0.0112228
13100,-0.0123328
13000,-0.0134366
12900,-0.0145324
12800,-0.0156198
12700,-0.0166978
12600,-0.0177654
12500,-0.0188212
12400,-0.019864
12300,-0.0208934
12200,-0.0219084
12100,-0.0229084
12000,-0.023893
11900,-0.024860399999999998
11800,-0.025809199999999997
11700,-0.026739199999999998
11600,-0.0276492
11500,-0.028538400000000002
11400,-0.0294052
11300,-0.0302494
11200,-0.0310704
11100,-0.031866
11000,-0.0326356
10900,-0.0333796
10800,-0.0340978
10700,-0.0347894
10600,-0.035455
10500,-0.0360938
10400,-0.0367042
10300,-0.037286400000000004
10200,-0.0378404
10100,-0.0383652
10000,-0.0388608
9900,-0.0393254
9800,-0.0397582
9700,-0.040158
9600,-0.0405248
9500,-0.0408582
9400,-0.0411572
9300,-0.0414216
9200,-0.0416512
9100,-0.0418452
9000,-0.0420042
8900,-0.0421282
8800,-0.0422168
8700,-0.0422698
8600,-0.042287
8500,-0.042268
8400,-0.0422136
8300,-0.0421228
8200,-0.0419958
8100,-0.0418322
8000,-0.0416308
7900,-0.0413934
7800,-0.0411204
7700,-0.040812
7600,-0.040468
7500,-0.040089
7400,-0.0396754
7300,-0.0392274
7200,-0.0387452
7100,-0.0382304
7000,-0.0376836
6900,-0.037104
6800,-0.0364912
6700,-0.035845999999999996
6600,-0.035168200000000004
6500,-0.0344588
6400,-0.033718399999999996
6300,-0.0329474
6200,-0.032146
6100,-0.031314
6000,-0.0304524
5900,-0.0295626
5800,-0.028645399999999998
5700,-0.0277014
5600,-0.026732000000000002
5500,-0.0257374
5400,-0.0247192
5300,-0.023678
5200,-0.022615
5100,-0.0215316
5000,-0.0204284
4900,-0.0193068
4800,-0.0181674
4700,-0.0170116
4600,-0.0158396
4500,-0.014653000000000001
4400,-0.0134524
4300,-0.0122386
4200,-0.0110132
4100,-0.0097764
4000,-0.0085284
3900,-0.0072708
3800,-0.006005
3700,-0.0047326
3600,-0.0034542
3500,-0.0021706
3400,-0.0008838
3300,0.00040459999999999997
3200,0.0016936
3100,0.0029814
3000,0.0042661999999999995
2900,0.0055471999999999995
2800,0.0068232
2700,0.0080938
2600,0.009358
2500,0.0106144
2400,0.0118622
2300,0.0131008
2200,0.0143284
2100,0.0155462
2000,0.0167536
1900,0.017947
1800,0.019126
1700,0.0202892
1600,0.0214354
1500,0.0225634
1400,0.0236714
1300,0.0247586
1200,0.0258234
1100,0.026864
1000,0.027879
900,0.0288686
800,0.0298322
700,0.0307698
600,0.0316802
500,0.032562
400,0.0334154
300,0.0342398
200,0.0350348
100,0.0358002
0,0.0365358
