age,d18O
279790.0,1.22
279920.0,1.16
280050.0,1.0
280190.0,1.19
280320.0,1.21
280460.0,1.32
280590.0,1.29
280730.0,1.39
280860.0,2.12
281000.0,2.04
281130.0,1.28
281270.0,1.07
281400.0,1.39
281540.0,1.2
281670.0,1.2
281940.0,1.11
282080.0,1.16
282210.0,1.21
282350.0,1.15
282480.0,0.91
282620.0,1.0
282750.0,1.07
282890.0,0.97
283020.0,1.03
283160.0,1.04
283290.0,1.01
283430.0,0.93
283560.0,0.94
283700.0,1.06
283830.0,0.89
283970.0,1.01
284100.0,1.07
284240.0,1.09
284370.0,1.26
284510.0,0.99
284640.0,1.02
284780.0,0.83
284910.0,1.08
285050.0,1.09
285180.0,0.91
285320.0,1.01
285450.0,0.98
285590.0,1.07
285720.0,0.86
285860.0,0.96
285990.0,0.97
286120.0,0.86
286260.0,0.72
286390.0,0.79
286660.0,0.81
286800.0,0.83
286930.0,0.81
287070.0,0.71
287200.0,0.9
287340.0,0.73
287470.0,0.83
287610.0,0.91
287740.0,0.77
287880.0,0.72
288010.0,0.74
288150.0,0.84
288280.0,0.62
288420.0,0.65
288550.0,0.65
288690.0,0.61
288820.0,0.7
288960.0,0.74
289090.0,0.59
289220.0,0.91
289340.0,0.79
289470.0,0.84
289590.0,0.81
289710.0,0.86
289840.0,0.81
289960.0,0.98
290080.0,0.89
290200.0,0.54
290330.0,0.79
290450.0,0.98
290570.0,0.62
290690.0,0.8
290820.0,1.56
290940.0,1.67
291060.0,1.53
291190.0,1.98
291310.0,1.97
291430.0,1.98
291550.0,1.95
291680.0,2.12
291800.0,2.0
291920.0,2.08
292040.0,1.81
292170.0,2.03
292290.0,1.99
292410.0,1.81
292540.0,1.77
292660.0,2.01
292780.0,2.15
292900.0,2.21
293030.0,1.71
293150.0,1.53
293270.0,1.82
293390.0,1.71
293580.0,2.11
293700.0,2.0
293820.0,1.94
293950.0,2.05
294070.0,2.08
294190.0,2.0
294320.0,1.99
294440.0,1.71
294560.0,1.45
294680.0,1.6
294810.0,1.38
294930.0,1.89
295050.0,1.74
295170.0,1.76
295300.0,1.71
295420.0,1.48
295540.0,1.59
295670.0,1.38
295790.0,1.32
295910.0,1.63
296030.0,1.25
296160.0,1.3
296280.0,1.5
296400.0,1.36
296530.0,1.37
296650.0,1.37
296770.0,1.46
296890.0,1.94
297020.0,1.79
297140.0,1.81
297260.0,1.25
297380.0,2.2
297510.0,1.88
297630.0,2.06
297750.0,1.55
297880.0,1.66
298000.0,1.56
298120.0,1.39
298240.0,1.48
298370.0,1.29
298490.0,1.4
298610.0,1.54
298730.0,1.27
298860.0,1.29
298980.0,1.52
299100.0,1.33
299230.0,1.11
299350.0,1.17
299470.0,1.24
299590.0,1.22
299840.0,1.33
299960.0,1.08
300080.0,1.17
300210.0,1.14
300330.0,1.09
300450.0,1.52
300580.0,1.28
300700.0,1.14
300820.0,1.41
300940.0,2.05
301070.0,2.37
301190.0,1.88
301310.0,1.37
301440.0,1.37
301560.0,1.23
301680.0,1.38
301800.0,1.28
301930.0,1.27
302050.0,2.06
302170.0,1.28
302290.0,1.72
302420.0,1.17
302540.0,1.58
302660.0,1.15
302850.0,1.59
302970.0,0.89
303090.0,1.18
303210.0,0.86
303340.0,0.96
303460.0,1.06
303580.0,0.98
303710.0,1.29
303830.0,0.87
303950.0,1.06
304070.0,0.97
304200.0,0.99
304320.0,1.03
304440.0,0.85
304570.0,1.05
304690.0,1.15
304810.0,0.84
304930.0,0.91
305060.0,0.84
305180.0,1.03
305300.0,0.9
305420.0,1.14
305550.0,1.53
305670.0,1.37
305790.0,1.25
305920.0,1.24
306040.0,1.99
306160.0,1.84
306280.0,1.91
306410.0,1.93
306470.0,2.01
306530.0,1.9
306600.0,1.8
306650.0,1.62
306730.0,1.58
306770.0,1.41
306850.0,1.47
306900.0,1.33
306990.0,1.61
307020.0,1.38
307120.0,1.19
307140.0,1.27
307250.0,1.05
307270.0,1.21
307380.0,1.19
307390.0,1.35
307510.0,1.09
307510.0,0.97
307630.0,1.13
307650.0,1.33
307780.0,0.85
307880.0,1.13
307900.0,0.97
308000.0,1.16
308040.0,1.07
308120.0,1.15
308170.0,1.12
308300.0,1.4
308430.0,1.48
308560.0,1.26
308700.0,1.19
308820.0,1.54
308960.0,1.34
309090.0,1.67
309220.0,1.25
309350.0,0.98
309480.0,1.09
309610.0,1.23
309750.0,1.31
309870.0,1.05
310010.0,0.94
310140.0,1.01
310400.0,1.02
310530.0,1.05
310690.0,0.79
310880.0,0.91
311060.0,0.87
311250.0,0.92
311430.0,1.01
311610.0,1.02
311800.0,0.67
311980.0,0.9
312160.0,0.77
312350.0,0.96
312530.0,0.96
312720.0,0.73
312900.0,0.83
313130.0,0.86
313270.0,0.97
313430.0,0.97
313580.0,1.17
313730.0,1.57
313880.0,1.45
314040.0,1.55
314180.0,1.5
314340.0,1.49
314490.0,1.48
314640.0,1.1
314790.0,1.09
314950.0,1.2
315090.0,1.18
315250.0,1.16
315400.0,0.85
315550.0,0.62
315700.0,0.49
315860.0,0.74
316000.0,0.58
316160.0,0.45
316320.0,0.97
316470.0,1.59
316640.0,1.95
316800.0,1.96
316960.0,1.84
317120.0,2.08
317280.0,1.82
317440.0,2.01
317600.0,2.02
317920.0,2.03
318030.0,1.81
318090.0,1.88
318150.0,1.75
318150.0,1.75
318270.0,2.04
318270.0,2.04
318390.0,1.89
318390.0,1.89
318510.0,1.91
318510.0,1.91
318630.0,2.13
318630.0,2.13
318750.0,1.94
318750.0,1.94
318870.0,1.12
318870.0,1.12
318990.0,1.19
318990.0,1.19
319100.0,1.2
319100.0,1.2
319220.0,1.09
319220.0,1.09
319340.0,1.1
319340.0,1.1
319580.0,1.18
319580.0,1.18
319700.0,1.32
319700.0,1.32
319820.0,0.94
319820.0,0.94
319940.0,0.96
319940.0,0.96
320060.0,1.15
320060.0,1.15
320180.0,1.29
320180.0,1.29
320290.0,0.98
320290.0,0.98
320410.0,1.0
320410.0,1.0
320530.0,1.02
320530.0,1.02
320650.0,0.65
320650.0,0.65
320770.0,0.97
320770.0,0.97
320890.0,0.67
320890.0,0.67
321010.0,0.9
321010.0,0.9
321130.0,0.98
321130.0,0.98
321250.0,0.87
321250.0,0.87
321370.0,0.93
321370.0,0.93
321480.0,0.72
321480.0,0.72
321600.0,0.71
321600.0,0.71
321600.0,0.71
321720.0,0.71
321840.0,0.7
321960.0,0.84
322080.0,0.9
322080.0,0.9
322080.0,0.9
322200.0,0.63
322320.0,0.7
322440.0,0.46
322680.0,0.57
322800.0,0.55
322920.0,0.71
323040.0,0.64
323160.0,0.59
323400.0,0.58
323520.0,0.52
323640.0,0.49
323760.0,0.39
323870.0,0.75
323870.0,0.75
323870.0,0.75
323990.0,0.54
324230.0,0.38
324350.0,0.38
324830.0,0.62
325030.0,0.51
325220.0,0.42
325420.0,0.51
325620.0,0.41
325820.0,0.48
326010.0,0.47
326020.0,0.53
326020.0,0.53
326140.0,0.65
326140.0,0.65
326210.0,0.58
326250.0,0.55
326250.0,0.55
326370.0,0.37
326370.0,0.37
326410.0,0.45
326490.0,0.36
326490.0,0.36
326600.0,0.45
326610.0,0.35
326610.0,0.35
326730.0,0.27
326730.0,0.27
326800.0,0.46
326910.0,0.46
326910.0,0.46
327000.0,0.37
327160.0,0.2
327160.0,0.2
327200.0,0.39
327390.0,0.32
327400.0,0.39
327400.0,0.39
327570.0,0.25
327640.0,0.19
327640.0,0.19
327750.0,0.3
327820.0,0.31
327820.0,0.31
327940.0,0.28
328120.0,0.36
328300.0,0.25
328480.0,0.42
328670.0,0.35
328850.0,0.27
329030.0,0.24
329210.0,0.23
329400.0,0.31
329580.0,0.31
329760.0,0.23
329940.0,0.2
330130.0,0.23
330310.0,0.38
330490.0,0.23
330670.0,0.09
330860.0,0.27
331040.0,0.08
331220.0,0.31
331400.0,0.23
331580.0,0.26
331770.0,0.0
331950.0,0.26
332240.0,0.21
332540.0,-0.09
332840.0,0.28
333130.0,0.28
333420.0,0.25
333710.0,0.07
334020.0,0.48
334310.0,0.32
334600.0,0.35
334890.0,0.53
335200.0,0.17
335490.0,0.63
335780.0,0.33
336070.0,0.78
336380.0,0.49
336670.0,0.79
336960.0,0.87
337250.0,0.93
337550.0,0.75
337850.0,0.58
338140.0,0.99
338430.0,0.66
338720.0,0.76
339020.0,1.68
339310.0,1.07
339610.0,0.88
339900.0,1.52
340200.0,1.05
340490.0,1.6
341020.0,2.4
341160.0,1.81
341300.0,1.82
341450.0,1.88
341590.0,1.68
341730.0,1.56
341870.0,1.59
342010.0,1.67
342150.0,2.11
342290.0,2.12
342430.0,1.95
342570.0,1.54
342710.0,1.62
342850.0,1.75
342990.0,1.77
343130.0,1.91
343270.0,1.63
343410.0,1.43
343550.0,1.69
343690.0,1.92
343830.0,1.94
343970.0,1.9
344110.0,1.61
344250.0,1.77
344390.0,1.64
344530.0,1.59
344670.0,1.45
344820.0,1.5
344960.0,1.57
345100.0,1.5
345240.0,1.54
345400.0,2.05
345550.0,1.56
345720.0,1.61
345870.0,2.01
346030.0,1.78
346180.0,1.62
346340.0,1.3
346500.0,1.33
346660.0,1.45
346820.0,1.42
346970.0,1.39
347130.0,1.35
347290.0,1.46
347450.0,1.33
347600.0,1.55
347760.0,1.65
347920.0,1.79
348070.0,2.1
348230.0,1.63
348390.0,1.59
348550.0,1.35
348700.0,1.78
348860.0,2.17
349020.0,2.18
349180.0,2.46
349330.0,2.06
349490.0,2.41
349650.0,2.39
349800.0,2.21
349970.0,2.45
350120.0,2.49
350280.0,2.52
350430.0,2.57
350590.0,2.63
350750.0,2.33
350900.0,2.49
351070.0,2.42
351220.0,2.45
351380.0,2.48
351540.0,2.66
351700.0,2.62
351850.0,2.59
352010.0,2.67
352170.0,2.63
352320.0,2.66
352480.0,2.55
352640.0,2.62
352800.0,2.61
352950.0,2.7
353860.0,2.41
354000.0,2.46
354130.0,1.89
354400.0,2.2
354540.0,2.05
354670.0,1.84
354810.0,2.02
354940.0,2.11
355080.0,2.0
355210.0,2.03
355350.0,2.26
355480.0,2.31
355620.0,2.27
355750.0,2.22
355890.0,2.33
356020.0,2.34
356160.0,2.2
356290.0,1.94
356420.0,2.09
356560.0,2.14
356700.0,2.19
356960.0,2.43
357100.0,2.14
357240.0,2.36
357370.0,1.96
357500.0,1.69
357640.0,1.94
357780.0,1.68
357910.0,1.97
358040.0,1.85
358180.0,1.95
358320.0,1.87
358450.0,1.92
358580.0,1.82
358860.0,1.87
358990.0,1.99
359110.0,2.17
359240.0,2.1
359360.0,1.89
359480.0,1.75
359610.0,1.68
359730.0,1.49
359850.0,1.55
359970.0,1.47
360220.0,1.71
360340.0,1.99
360470.0,2.22
360590.0,2.42
360710.0,2.4
360830.0,2.46
360950.0,2.43
361070.0,2.36
361200.0,1.94
361360.0,1.7
361520.0,1.61
361690.0,1.62
361850.0,1.46
362000.0,1.44
362170.0,1.34
362330.0,1.34
362490.0,1.51
362650.0,1.45
362820.0,1.5
362980.0,1.62
363140.0,1.85
363300.0,1.91
363460.0,1.67
363620.0,1.76
363790.0,1.73
363950.0,2.2
364110.0,1.69
364270.0,1.51
364440.0,1.42
364590.0,1.37
364750.0,1.36
364920.0,1.27
365080.0,1.05
365240.0,1.34
365400.0,1.11
365570.0,1.75
365730.0,2.08
365880.0,2.31
366050.0,2.07
366210.0,1.65
366370.0,1.65
366520.0,1.65
366670.0,1.53
366820.0,1.43
366960.0,1.59
367110.0,1.72
367260.0,1.32
367410.0,1.22
367700.0,1.33
367850.0,1.2
368000.0,1.0
368150.0,1.06
368290.0,1.01
368440.0,0.92
368590.0,1.05
368740.0,1.1
368880.0,1.09
369030.0,0.86
369180.0,0.85
369330.0,1.05
369480.0,0.99
369620.0,1.09
369770.0,1.02
369920.0,0.83
370070.0,0.74
370210.0,0.94
370360.0,0.93
370510.0,0.89
370660.0,0.91
370810.0,0.95
371100.0,0.81
371250.0,0.89
371400.0,1.5
371540.0,2.29
371690.0,2.4
371840.0,2.45
371990.0,2.28
372140.0,2.48
372300.0,1.68
372470.0,1.66
372640.0,1.75
372810.0,1.56
372980.0,1.54
373150.0,1.38
373320.0,1.49
373490.0,1.41
373840.0,1.66
374010.0,1.58
374180.0,1.49
374350.0,1.47
374520.0,1.42
374690.0,1.39
374860.0,1.3
375200.0,1.28
375370.0,1.35
375550.0,1.28
375720.0,1.06
375890.0,1.22
376060.0,1.32
376230.0,1.3
376400.0,1.14
376570.0,1.28
376740.0,0.95
376910.0,1.2
377090.0,1.25
377260.0,1.23
377430.0,1.32
377600.0,1.25
377770.0,1.15
377940.0,1.12
378110.0,1.31
378280.0,1.07
378450.0,1.1
378620.0,1.34
378800.0,1.2
378970.0,0.96
379140.0,0.93
379310.0,1.02
379480.0,1.1
379650.0,0.87
379820.0,0.82
379990.0,0.85
380160.0,0.94
380340.0,0.87
380510.0,0.74
380680.0,0.67
380850.0,0.76
381020.0,0.7
381190.0,0.82
381360.0,0.56
381530.0,0.75
381700.0,0.74
382050.0,0.71
382220.0,0.67
382390.0,0.8
382560.0,0.53
382730.0,0.44
382900.0,0.74
383070.0,0.49
383240.0,1.78
383410.0,1.31
383590.0,2.11
383760.0,1.95
383930.0,2.03
384100.0,1.43
384270.0,1.88
384780.0,1.72
385130.0,1.13
385470.0,1.09
385640.0,0.97
385810.0,0.83
385980.0,0.83
386320.0,0.55
386490.0,0.87
386660.0,0.69
386660.0,0.93
386840.0,0.71
387010.0,0.73
387180.0,0.7
387350.0,0.65
387520.0,0.6
387690.0,0.59
387860.0,0.7
388030.0,0.77
388200.0,0.49
388290.0,0.49
388380.0,0.69
388460.0,0.61
388550.0,0.62
388720.0,0.71
388800.0,0.72
388890.0,0.69
388970.0,0.71
389060.0,0.73
389150.0,0.8
389230.0,0.72
389400.0,0.75
389490.0,0.61
389570.0,0.7
389740.0,0.81
389830.0,0.77
389910.0,0.8
390000.0,1.74
390090.0,1.64
390170.0,2.03
390260.0,1.68
390340.0,1.41
390430.0,1.65
390510.0,2.07
390600.0,1.67
390680.0,2.07
390770.0,1.72
390860.0,1.85
391030.0,1.54
391110.0,1.65
391200.0,1.96
391280.0,2.19
391540.0,1.95
391630.0,1.91
391710.0,1.53
391800.0,1.03
391970.0,2.11
392050.0,1.48
392140.0,1.17
392220.0,1.83
392310.0,1.02
392400.0,0.95
392480.0,0.92
392570.0,1.26
392650.0,0.84
392740.0,0.72
392820.0,0.79
392910.0,0.69
392990.0,0.77
393170.0,0.9
393250.0,0.81
393340.0,0.83
393420.0,0.89
393510.0,0.79
393590.0,0.73
393680.0,0.69
393760.0,0.66
393850.0,0.7
394110.0,1.15
394190.0,0.89
394280.0,0.96
394360.0,0.97
394450.0,0.87
394530.0,0.82
394620.0,1.09
394700.0,1.17
394880.0,0.85
395050.0,0.87
395130.0,0.92
395220.0,0.88
395300.0,0.81
395390.0,1.01
395470.0,1.04
395560.0,0.98
395610.0,0.78
395660.0,0.99
395710.0,0.84
395760.0,0.83
395800.0,0.92
395850.0,1.06
395900.0,0.88
395950.0,0.92
396000.0,0.84
396050.0,0.78
396150.0,0.93
396200.0,0.65
396240.0,0.78
396290.0,0.66
396340.0,0.63
396390.0,0.69
396440.0,0.97
396490.0,0.93
396540.0,1.15
396590.0,0.85
396640.0,0.75
396680.0,0.65
397030.0,0.66
397390.0,1.18
397390.0,1.02
397480.0,0.73
397520.0,1.29
397560.0,1.12
397610.0,0.93
397650.0,1.32
397700.0,0.98
397740.0,2.08
397780.0,1.91
397830.0,1.55
397870.0,1.49
397920.0,1.01
398000.0,1.24
398040.0,1.23
398090.0,1.4
398130.0,0.76
398180.0,1.41
398220.0,0.73
398260.0,0.82
398260.0,0.77
398350.0,0.65
398440.0,0.71
398530.0,1.03
398570.0,0.44
398620.0,0.76
398660.0,0.71
398700.0,0.88
398750.0,0.55
398790.0,0.62
398840.0,0.79
398880.0,0.65
398920.0,0.58
398970.0,0.53
399010.0,0.29
399060.0,0.61
399100.0,0.38
399140.0,0.81
399140.0,0.56
399230.0,0.76
399280.0,0.74
399320.0,0.97
399360.0,0.57
399410.0,0.94
399450.0,0.44
399500.0,0.31
399540.0,0.35
399580.0,0.95
399630.0,0.49
399670.0,0.45
399720.0,0.69
399760.0,0.32
399800.0,0.44
399850.0,0.31
399890.0,0.41
399940.0,0.75
399980.0,0.26
400020.0,0.28
400020.0,0.39
400110.0,0.37
400160.0,0.45
400200.0,0.24
400240.0,0.37
400290.0,0.27
400330.0,0.23
400380.0,0.41
400420.0,0.17
400460.0,0.46
400510.0,0.24
400550.0,0.41
400590.0,0.32
400630.0,0.33
400680.0,0.1
400720.0,0.23
400770.0,0.24
400810.0,0.39
400950.0,0.05
401280.0,0.42
401280.0,0.22
401950.0,0.27
402280.0,0.16
402620.0,0.24
402950.0,0.36
403280.0,0.36
403620.0,0.41
404280.0,0.61
404610.0,0.7
404950.0,0.65
405280.0,0.41
405610.0,0.36
406280.0,0.75
406610.0,0.48
406950.0,0.7
407280.0,0.78
407280.0,0.35
407610.0,0.37
407940.0,0.32
407940.0,0.87
408610.0,0.23
408610.0,0.03
408940.0,0.2
408940.0,0.24
409280.0,0.22
409610.0,0.33
409940.0,0.12
409940.0,0.18
410280.0,0.23
410610.0,0.32
410940.0,0.28
410940.0,0.14
411270.0,0.82
411270.0,0.36
411940.0,0.12
412270.0,-0.02
412610.0,0.45
412610.0,0.14
412940.0,0.44
413270.0,0.73
413610.0,0.44
413940.0,0.77
414270.0,1.07
414600.0,0.11
414940.0,0.58
415270.0,0.77
415270.0,0.65
418930.0,1.23
422590.0,1.33
426250.0,1.84
429900.0,1.16
429900.0,1.87
431670.0,1.26
431920.0,1.99
432170.0,1.93
432170.0,2.25
432430.0,1.99
432430.0,1.75
432770.0,2.03
432880.0,2.25
433000.0,2.42
433000.0,2.59
433110.0,2.49
433230.0,2.47
433350.0,2.24
433460.0,2.53
433460.0,2.58
433580.0,2.74
433690.0,2.45
433810.0,2.32
433930.0,2.1
433930.0,2.31
434040.0,2.24
434280.0,2.09
434390.0,2.47
434510.0,2.31
434620.0,2.24
434740.0,2.41
434740.0,2.16
434860.0,2.13
434970.0,2.25
435090.0,2.09
435200.0,2.32
435320.0,2.14
435320.0,1.93
435440.0,2.11
435550.0,2.11
435670.0,2.09
435790.0,2.25
435900.0,2.17
436020.0,2.16
436130.0,2.09
436260.0,2.08
436390.0,2.0
436520.0,2.06
436650.0,2.2
436780.0,2.04
437040.0,1.99
437170.0,2.14
437290.0,1.98
437550.0,2.04
437680.0,1.82
437810.0,2.09
437940.0,2.03
438070.0,2.26
438200.0,2.03
438330.0,1.96
438460.0,1.96
438580.0,2.13
438710.0,1.82
438840.0,1.79
438970.0,2.13
439100.0,1.93
439230.0,1.85
439230.0,2.07
439360.0,1.8
439490.0,1.72
439620.0,2.34
439750.0,2.06
439870.0,2.67
440130.0,2.44
440260.0,2.34
440390.0,2.85
440650.0,2.63
440780.0,2.62
440910.0,2.44
441040.0,2.4
441290.0,1.88
441420.0,1.82
441680.0,2.24
441810.0,2.21
441940.0,2.39
442070.0,2.14
442200.0,2.31
442330.0,1.92
442460.0,1.83
442710.0,1.97
442840.0,2.21
442970.0,2.0
443100.0,2.2
443360.0,2.52
443490.0,2.31
443750.0,2.41
444000.0,2.23
444260.0,2.47
444390.0,2.31
444520.0,2.56
444780.0,2.48
445040.0,1.81
445290.0,2.06
445550.0,2.38
445680.0,1.81
445940.0,1.94
446450.0,1.85
446710.0,2.15
447100.0,2.2
447490.0,1.93
447620.0,2.07
447870.0,1.98
448130.0,2.12
448390.0,1.68
448650.0,1.83
448910.0,1.93
449030.0,1.74
449290.0,1.89
449550.0,2.03
449940.0,2.33
450200.0,2.26
450450.0,2.2
450710.0,1.56
451100.0,1.93
451360.0,2.03
451620.0,1.89
451870.0,1.99
452260.0,2.17
452520.0,1.83
452910.0,1.85
453160.0,1.96
453550.0,1.86
453810.0,1.77
454070.0,1.78
454200.0,1.76
454450.0,1.73
454840.0,1.99
455100.0,1.68
455360.0,1.31
455610.0,1.25
456130.0,1.32
456390.0,1.24
456650.0,1.39
456780.0,1.78
457030.0,1.7
457290.0,2.53
457420.0,2.51
457680.0,2.54
457940.0,2.66
458070.0,2.56
458320.0,2.31
458580.0,2.02
458710.0,2.38
459100.0,2.12
459360.0,1.86
459610.0,2.36
459870.0,2.11
460130.0,2.06
460390.0,1.64
460650.0,1.82
460900.0,2.02
461160.0,2.5
461420.0,1.95
461680.0,1.84
461940.0,1.58
462190.0,1.75
462580.0,1.67
462840.0,1.82
463230.0,1.51
463480.0,1.27
463870.0,1.45
464130.0,1.57
464520.0,1.43
464770.0,1.46
465160.0,1.2
465420.0,1.37
465680.0,1.27
466060.0,0.88
466320.0,1.09
466580.0,1.14
467350.0,0.73
467610.0,1.16
467870.0,0.89
468130.0,0.71
468390.0,1.14
468770.0,1.75
469030.0,1.51
469290.0,2.23
469680.0,2.34
469810.0,2.45
470320.0,2.38
470710.0,2.14
470970.0,1.54
471480.0,1.21
471740.0,1.19
471870.0,1.51
472390.0,1.29
472770.0,0.9
472900.0,1.38
473160.0,0.89
473550.0,0.98
473810.0,0.81
474190.0,0.75
474320.0,0.99
474580.0,1.07
474840.0,0.91
474970.0,1.13
475100.0,0.97
475350.0,1.03
475610.0,0.98
475870.0,0.92
476130.0,0.75
476390.0,0.87
476640.0,1.17
476900.0,1.36
477290.0,2.11
477810.0,1.46
478450.0,1.59
478710.0,1.32
479100.0,1.3
479350.0,1.2
479610.0,1.2
480000.0,1.49
480260.0,1.03
480640.0,1.18
480900.0,0.93
481160.0,1.2
481290.0,1.13
481550.0,0.78
481800.0,0.91
482060.0,0.85
482320.0,0.98
482580.0,1.11
482840.0,0.95
483220.0,1.09
483480.0,0.76
483870.0,0.61
484130.0,0.71
484380.0,0.8
484770.0,0.97
485100.0,0.66
485230.0,0.7
485430.0,0.71
485770.0,0.55
485900.0,0.7
486110.0,0.6
486240.0,0.71
486370.0,0.54
486440.0,0.61
486580.0,0.68
486710.0,0.78
486850.0,0.84
486980.0,0.7
487110.0,0.81
487250.0,0.82
487380.0,0.75
487520.0,0.85
487650.0,0.71
487790.0,0.83
487920.0,0.66
488060.0,0.66
488320.0,0.61
488460.0,0.65
488590.0,0.7
488860.0,0.9
489000.0,0.77
489130.0,0.79
489270.0,0.76
489400.0,0.95
489540.0,0.92
489670.0,1.14
489800.0,0.95
489940.0,0.84
490070.0,0.84
490210.0,1.0
490340.0,0.81
490480.0,0.91
490610.0,0.96
490750.0,0.76
490880.0,0.82
491010.0,0.76
491150.0,0.85
491280.0,0.77
491550.0,0.82
491690.0,0.58
491820.0,0.65
491960.0,0.74
492090.0,1.02
492220.0,0.56
492360.0,0.75
492490.0,0.83
492610.0,0.7
492740.0,0.8
492870.0,0.9
493000.0,0.73
493130.0,0.73
493250.0,0.69
493380.0,0.69
493510.0,0.72
493640.0,0.8
493770.0,0.68
493900.0,0.62
494030.0,0.75
494150.0,0.74
494280.0,0.96
494410.0,0.81
494540.0,0.78
494670.0,0.85
494790.0,0.82
494920.0,0.66
495050.0,0.86
495180.0,1.1
495310.0,0.85
495440.0,0.91
495440.0,0.92
495570.0,0.72
495690.0,0.99
495720.0,0.88
495820.0,0.87
495860.0,0.85
495950.0,0.97
495990.0,0.84
496080.0,0.87
496120.0,0.94
496210.0,0.93
496260.0,1.16
496390.0,0.89
496530.0,0.96
496660.0,0.8
496800.0,0.9
496930.0,0.81
497070.0,0.89
497070.0,0.85
497200.0,0.94
497330.0,1.01
497470.0,0.85
497600.0,1.0
497740.0,0.96
497870.0,1.02
498010.0,0.9
498140.0,0.88
498280.0,0.79
498410.0,0.86
498550.0,0.79
498680.0,0.79
498810.0,0.79
498950.0,0.72
499080.0,0.85
499220.0,0.92
499350.0,0.83
499490.0,0.82
499620.0,1.09
499760.0,0.72
499890.0,0.7
500020.0,0.98
500160.0,1.0
500290.0,1.0
500430.0,0.84
500560.0,0.91
500700.0,0.98
500830.0,0.76
500970.0,0.99
501100.0,0.87
501230.0,0.83
501370.0,0.91
501500.0,0.94
501640.0,0.94
501770.0,0.85
501910.0,0.89
502040.0,0.91
502180.0,0.96
502310.0,1.02
502450.0,0.89
502580.0,0.81
502710.0,0.92
502850.0,0.93
502980.0,1.06
503120.0,0.8
503250.0,0.83
503390.0,0.82
503520.0,0.85
503660.0,0.82
503790.0,0.92
503910.0,0.7
504040.0,0.92
504160.0,0.59
504290.0,0.63
504410.0,0.62
504530.0,1.0
504660.0,0.74
504780.0,0.57
504910.0,0.64
505030.0,0.85
505150.0,0.92
505280.0,0.96
505400.0,0.76
505530.0,0.89
505650.0,1.02
505650.0,1.46
505770.0,1.15
505900.0,1.19
506020.0,1.26
506150.0,1.15
506390.0,0.95
506520.0,1.14
506640.0,0.94
506770.0,1.08
506890.0,0.78
507010.0,0.94
507140.0,0.99
507260.0,0.88
507390.0,0.92
507510.0,1.01
507630.0,0.99
507760.0,0.97
507880.0,0.94
508000.0,0.87
508130.0,0.99
508250.0,0.98
508380.0,1.02
508500.0,0.76
508620.0,0.89
508750.0,1.3
508870.0,1.24
509000.0,1.47
509120.0,1.1
509240.0,1.66
509370.0,1.65
509490.0,1.34
509620.0,1.4
509740.0,1.23
509860.0,1.25
509990.0,1.11
510110.0,1.05
510240.0,1.11
510360.0,1.26
510480.0,1.08
510610.0,1.05
510730.0,1.03
510860.0,1.17
510980.0,1.17
511100.0,0.98
511230.0,0.99
511350.0,1.04
511480.0,1.19
511600.0,1.14
511720.0,1.14
511850.0,1.2
511970.0,1.39
512100.0,1.22
512220.0,1.29
512340.00000000006,1.2
512470.0,1.24
512590.00000000006,1.14
512720.0,1.2
512840.00000000006,1.4
512960.00000000006,1.21
513090.00000000006,1.3
513210.00000000006,1.34
513340.00000000006,1.21
513460.00000000006,1.25
513580.00000000006,1.26
513710.00000000006,1.21
513830.00000000006,1.13
513960.00000000006,1.19
514080.00000000006,1.3
514200.00000000006,1.18
514330.00000000006,1.14
514450.00000000006,1.12
514570.00000000006,1.21
514700.00000000006,1.24
514820.00000000006,1.19
514950.00000000006,1.25
515070.00000000006,1.19
515190.00000000006,1.27
515320.00000000006,1.19
515440.00000000006,1.1
515570.00000000006,1.18
515690.00000000006,1.13
515809.99999999994,1.22
515940.00000000006,1.32
516059.99999999994,1.44
516190.00000000006,1.28
516309.99999999994,1.16
516429.99999999994,1.29
516559.99999999994,1.1
516679.99999999994,1.14
516809.99999999994,1.21
516929.99999999994,1.09
517049.99999999994,1.2
517169.99999999994,1.18
517179.99999999994,1.33
517299.99999999994,1.14
517429.99999999994,1.22
517570.00000000006,1.25
517700.00000000006,1.27
517830.00000000006,1.25
517970.0,1.29
518100.0,1.19
518230.0,1.17
518360.0,1.11
518490.0,1.19
518620.0,1.01
518760.0,1.19
518890.0,1.03
519020.0,1.07
519159.99999999994,1.06
519289.99999999994,0.9
519419.99999999994,1.13
519549.99999999994,1.03
519679.99999999994,1.1
519809.99999999994,1.13
519950.00000000006,0.94
520080.00000000006,0.77
520210.00000000006,1.04
520350.0,1.22
520480.0,1.02
520610.0,0.97
520740.0,0.96
520870.0,0.97
521000.0,0.98
521140.0,1.07
521270.0,0.96
521400.0,0.96
521539.99999999994,1.06
521669.99999999994,0.96
521799.99999999994,0.95
521929.99999999994,1.06
522059.99999999994,1.04
522190.00000000006,1.08
522330.00000000006,0.76
522460.00000000006,0.83
522730.0,1.04
522860.0,1.11
522990.0,1.12
523120.0,1.12
523250.0,1.16
523520.0,1.19
523650.0,1.02
523780.0,1.18
523919.99999999994,1.37
524049.99999999994,1.15
524179.99999999994,0.97
524440.0,0.91
524570.0,1.0
524710.0,1.19
524840.0,1.23
524970.0,1.03
525090.0,1.05
525200.0,1.06
