age,d18O
36530.0,4.68
36650.0,4.56
36770.0,4.58
36880.0,4.54
36990.0,4.5635
37110.0,4.587
37230.0,4.5728
37340.0,4.6
37460.0,4.5708
37570.0,4.5189
37690.0,4.4169
37800.0,4.4155
37920.0,4.3692
38030.0,4.3005
38150.0,4.3954
38260.0,4.231
38380.0,4.3178
38500.0,4.2864
38620.0,4.1777
38740.0,4.2532
38860.0,4.2151
38980.0,4.2674
39100.0,4.3663
39230.0,4.4094
39350.0,4.4623
39470.0,4.4841
39590.0,4.4722
39710.0,4.5385
39830.0,4.502
39970.0,4.6647
40120.0,4.4388
40270.0,4.5118
40410.0,4.5715
40560.0,4.5933
40710.0,4.6354
40860.0,4.6311
41010.0,4.5954
41160.0,4.5356
41310.0,4.5068
41450.0,4.5556
41580.0,4.4044
41700.0,4.3974
41810.0,4.4776
41920.0,4.4085
42030.0,4.4688
42140.0,4.4727
42300.0,4.4518
42450.0,4.5641
42590.0,4.5951
42730.0,4.554
42870.0,4.5856
43010.0,4.5426
43140.0,4.5442
43280.0,4.4607
43370.0,4.3223
43470.0,4.5058
43560.0,4.4931
43660.0,4.481
43760.0,4.4758
43850.0,4.4152
43950.0,4.4804
44050.0,4.5169
44200.0,4.4946
44360.0,4.584
44510.0,4.5092
44670.0,4.6094
44820.0,4.5953
45130.0,4.502
45290.0,4.5274
45440.0,4.6375
45490.0,4.4484
45650.0,4.2763
45810.0,4.3547
45960.0,4.393
46120.0,4.3455
46270.0,4.3311
46430.0,4.3301
46580.0,4.2416
46740.0,4.4
46890.0,4.1649
47050.0,4.1331
47360.0,4.1909
47680.0,4.1687
47990.0,4.2266
48310.0,4.2152
48620.0,4.3341
48940.0,4.184
49230.0,4.4069
49500.0,4.4375
49760.0,4.4681
50030.0,4.5756
50330.0,4.5497
50630.0,4.4931
50940.0,4.5605
51240.0,4.5193
51540.0,4.374
51840.0,4.485
52140.0,4.4941
52230.0,4.524
52310.0,4.4913
52390.0,4.5325
52470.0,4.5488
52550.0,4.4783
52630.0,4.3195
52710.0,4.43
52790.0,4.495
52870.0,4.495
52950.0,4.43
53030.0,4.51
53110.0,4.345
53190.0,4.41
53270.0,4.435
53350.0,4.3833
53430.0,4.36
53510.0,4.45
53590.0,4.33
53670.0,4.29
53750.0,4.4375
53830.0,4.3258
53910.0,4.1781
53990.0,4.3477
54070.0,4.3234
54150.0,4.3304
54230.0,4.2546
54310.0,4.3131
54390.0,4.2235
54480.0,4.0186
54620.0,4.2956
54760.0,4.2926
54910.0,4.3599
55060.0,4.3509
55210.0,4.3157
55360.0,4.34
55510.0,4.31
55660.0,4.3167
55810.0,4.31
55970.0,4.26
56120.0,4.22
56320.0,4.34
56420.0,4.315
56580.0,4.48
56730.0,4.415
56880.0,4.3
57040.0,4.34
57190.0,4.4318
57330.0,4.38
57480.0,4.39
57630.0,4.4267
57780.0,4.4167
57930.0,4.3967
58070.0,4.36
58220.0,4.3567
58370.0,4.1938
58520.0,4.28
58660.0,4.27
58750.0,4.52
58860.0,4.21
58970.0,4.3433
59090.0,4.2253
59380.0,4.3129
59670.0,4.1457
59960.0,4.1805
60250.0,4.3688
60550.0,4.2833
60840.0,4.2459
61130.0,4.176
61420.0,4.1946
61720.0,4.1959
62010.0,4.3026
62300.0,4.3196
62590.0,4.5061
62880.0,4.4633
63180.0,4.4803
63470.0,4.6243
63760.0,4.6804
64090.0,4.8458
64260.00000000001,4.7003
64620.00000000001,4.6837
65030.0,4.5851
65450.0,4.6086
65860.0,4.4967
66680.0,4.5999
66940.0,4.5722
67170.0,4.6058
67390.0,4.648
67550.0,4.6143
67780.0,4.7001
68000.0,4.666
68230.0,4.6945
68460.0,4.8095
68680.0,4.7027
68950.0,4.7038
69290.0,4.6696
69630.0,4.6604
69970.0,4.5593
70320.0,4.6526
70650.0,4.6103
70990.0,4.6014
71330.0,4.5622
71680.0,4.558
72010.0,4.5491
72360.0,4.1735
72690.0,4.2262
72980.0,4.2574
73190.0,4.3047
73380.0,4.316
73580.0,4.2139
73780.0,4.2679
73970.0,4.334
74170.0,4.2747
74360.0,4.1833
74560.0,4.0451
74970.0,3.7935
75300.0,3.5333
75570.0,3.7255
75840.0,3.838
76120.0,3.9306
76390.0,4.0232
76670.0,4.2354
76890.0,4.1221
77110.0,4.015
77350.0,4.09
77590.0,4.14
77830.0,3.9
78080.0,4.055
78320.0,4.055
78560.0,4.075
78810.0,3.88
79050.0,4.05
79300.0,4.055
79540.0,3.9
79780.0,4.07
80020.0,3.985
80270.0,4.15
80510.0,4.03
80750.0,3.93
81000.0,3.87
81240.0,3.82
81480.0,3.7072
81730.0,3.5816
81970.0,3.7067
82210.0,3.6438
82460.0,3.5442
82700.0,3.6488
82940.0,3.5591
83180.0,3.5511
83410.0,3.414
83630.0,3.4943
83860.0,3.4414
84190.0,3.733
84850.0,3.6693
85500.0,3.8898
85840.0,3.9222
86170.0,3.8948
86500.0,4.1166
86820.0,4.3671
87260.0,4.2112
87440.0,4.56
87750.0,4.4
88050.0,4.52
88360.0,4.5
88660.0,4.48
88970.0,4.21
89280.0,4.32
89580.0,4.2
89890.0,4.35
90190.0,4.19
91110.0,4.21
91410.0,4.09
91720.0,4.13
92020.0,4.11
92330.0,4.05
92940.0,4.08
93550.0,4.08
93830.0,4.02
94090.0,4.11
94360.0,4.1
94620.0,3.96
94880.0,3.91
95410.0,3.87
95670.0,3.88
95940.0,3.84
96200.0,3.86
96460.0,3.83
96730.0,3.8
96990.0,3.96
97250.0,3.87
97520.0,3.82
97780.0,3.86
98050.0,3.83
98310.0,3.87
98830.0,3.83
99100.0,3.91
99360.0,3.86
99620.0,3.81
99880.0,3.74
100150.0,3.89
100410.0,3.99
100670.0,3.9
100940.0,3.95
101200.0,3.84
101460.0,3.79
101730.0,3.97
101990.0,3.94
102260.0,3.97
102520.0,3.84
102780.0,3.86
103050.0,3.8
103310.0,3.86
103950.0,3.92
104940.0,4.26
105270.0,4.17
105600.0,4.35
105930.0,4.3
106620.0,4.1
106970.0,4.02
107320.0,3.91
109620.0,3.79
109680.0,4.09
109710.0,3.93
109740.0,3.96
109760.0,4.02
109790.0,4.09
109820.0,3.89
109850.0,4.01
109880.0,4.15
109910.0,4.1
109940.0,4.13
109970.0,4.24
109980.0,4.39
110050.0,4.27
110120.0,4.3
110170.0,4.26
110230.0,4.22
110290.0,4.36
110360.0,4.27
110420.0,4.23
110480.0,4.21
110540.0,4.24
110640.0,4.13
110740.0,4.24
110840.0,4.25
110930.0,4.26
111030.0,4.32
111120.0,4.26
111220.0,4.25
111320.0,4.29
111410.0,4.26
111510.0,4.2
111610.0,4.22
111700.0,4.25
111810.0,4.18
111900.0,4.26
112000.0,4.31
112090.0,4.16
112190.0,4.3
112290.0,4.258
112390.0,4.18
112480.0,4.29
112580.0,4.3
112670.0,4.08
112770.0,4.16
112870.0,4.21
112970.0,4.16
113060.0,4.11
113160.0,4.15
113270.0,4.14
113380.0,3.97
113490.0,3.99
113600.0,4.12
113700.0,4.03
113810.0,4.15
113910.0,3.99
114030.0,4.05
114130.0,3.99
114230.0,4.04
114340.0,3.81
114450.0,3.98
114560.0,3.93
114670.0,3.99
114770.0,4.03
114870.0,3.89
115030.0,3.78
115200.0,3.93
115360.0,3.86
115520.0,3.81
115690.0,3.77
115860.0,3.79
116020.0,3.84
116170.0,3.78
116340.0,3.78
116510.0,3.87
116840.0,3.82
117000.0,3.76
117200.0,3.74
117380.0,3.83
117560.0,3.73
117750.0,3.82
117930.0,3.72
118130.0,3.6
118320.0,3.83
118500.0,3.6
118690.0,3.64
118870.0,3.61
119050.0,3.66
119150.0,3.67
119220.0,3.67
119290.0,3.65
119360.0,3.65
119430.0,3.47
119500.0,3.63
119560.0,3.55
119700.0,3.53
119770.0,3.65
119900.0,3.63
119970.0,3.43
120040.0,3.51
120110.0,3.54
120180.0,3.48
120250.0,3.38
120310.0,3.34
120380.0,3.45
120450.0,3.4
120520.0,3.42
120590.0,3.4
120730.0,3.43
120790.0,3.33
120860.0,3.33
120930.0,3.2
121000.0,3.21
121070.0,3.36
121140.0,3.17
121210.0,3.35
121290.0,3.4
121360.0,3.3
121430.0,3.19
121540.0,3.25
121800.0,3.24
122200.0,3.06
122330.0,3.01
122460.0,3.21
122590.0,3.09
122730.0,3.23
122860.0,2.89
123130.0,3.11
123760.0,3.14
123930.0,3.16
124290.0,3.2
124460.0,2.94
124650.0,3.11
124830.0,3.09
125000.0,3.02
125720.0,3.06
125900.0,3.2
126170.0,3.11
126410.0,2.95
126480.0,2.8364
126480.0,2.84
126560.0,3.0
126640.0,3.13
126720.0,3.06
126800.0,3.04
126870.0,3.01
126950.0,3.11
127020.0,3.0
127100.0,3.03
127170.0,3.0148
127170.0,3.07
127170.0,3.01
127260.0,3.11
127330.0,3.1
127410.0,2.978
127410.0,3.01
127480.0,3.18
127560.0,3.18
127630.0,3.13
127630.0,3.0408
127710.0,3.09
127790.0,3.06
127860.0,3.1534
127860.0,3.08
127940.0,3.22
128009.99999999999,3.29
128090.0,3.12
128090.0,3.0767
128169.99999999999,3.29
128250.0,3.25
128320.0,3.39
128380.0,3.31
128449.99999999999,3.16
128509.99999999999,3.0399
128509.99999999999,3.15
128570.0,3.26
128630.0,3.31
128699.99999999999,3.26
128759.99999999999,3.18
128820.0,3.11
128880.0,2.9632
128880.0,3.05
128979.99999999999,3.11
129090.0,3.16
129210.00000000001,3.0201
129210.00000000001,3.01
129320.0,3.1418
129320.0,3.0
129440.0,3.0173
129440.0,3.27
129539.99999999999,3.47
129539.99999999999,3.5993
129660.0,3.2
129660.0,2.8783
129780.0,3.22
129889.99999999999,3.2919
129889.99999999999,3.3
130000.0,3.1284
130000.0,3.3
130110.00000000001,3.12
130229.99999999999,3.55
130229.99999999999,3.3747
130350.0,2.96
130350.0,3.1698
130449.99999999999,3.06
130570.0,3.32
130570.0,3.3303
130680.0,3.21
130800.00000000001,3.24
130919.99999999999,3.1466
130919.99999999999,3.13
131020.00000000001,3.14
131140.0,3.3895
131140.0,3.4
131250.0,3.5
131250.0,3.3476
131370.0,3.13
131590.0,3.3
131590.0,3.3937
131710.0,3.59
131960.0,3.57
131960.0,3.5546
132090.0,3.74
132360.0,3.5994
132360.0,3.5
132480.0,3.61
132890.0,4.3809
132890.0,4.04
133280.0,4.36
133540.0,4.4
133540.0,4.3081
133670.0,4.3452
133670.0,4.23
133940.0,3.9991
133940.0,4.33
134070.0,4.23
134070.0,4.5496
134200.0,4.37
134310.0,4.32
134310.0,4.289
134430.0,4.44
134540.0,4.49
134640.0,4.49
134640.0,4.1803
134760.0,4.42
134870.0,4.5891
134980.0,4.5855
134980.0,4.73
135080.0,4.67
135200.0,4.62
135310.0,4.6125
135310.0,4.45
135420.0,4.78
135530.0,4.7
135640.0,4.69
135640.0,4.7141
135750.0,4.81
135870.0,4.64
135970.0,4.7
135970.0,4.7928
136310.0,4.846
136640.0,5.09
136640.0,5.0339
136970.0,5.05
136970.0,5.0184
137370.0,5.09
137370.0,5.0053
137810.0,4.8626
138200.0,4.97
138200.0,5.0479
138590.0,5.01
138590.0,4.9731
138990.0,4.91
138990.0,5.0041
139290.0,4.93
139290.0,5.0032
139590.0,4.94
139590.0,5.0247
139890.0,5.0332
140190.0,5.1
140190.0,5.0709
140490.0,4.99
140490.0,4.9651
141090.0,5.04
141090.0,5.0519
141390.0,5.08
141390.0,5.0623
141690.0,4.63
141940.0,4.76
142140.0,4.84
142140.0,4.84
142520.0,5.01
142520.0,5.01
142710.0,4.83
142710.0,4.83
142910.0,4.83
143100.0,4.925
143100.0,5.01
143300.0,4.97
143300.0,5.0
143490.0,4.92
143680.0,4.91
143680.0,4.91
143870.0,4.9
143870.0,4.87
144060.0,4.49
144470.0,4.9
144470.0,4.9
144880.0,4.99
144880.0,4.99
145080.0,4.775
145280.0,4.8361
145490.0,4.9765
145690.0,4.7825
145900.0,4.8182
146100.0,4.8824
146300.0,4.7587
146510.0,4.7133
146710.0,4.451
147020.0,4.7856
147320.0,4.8062
147630.0,4.5946
147930.0,4.8798
148500.0,4.6114
148680.0,4.7822
148870.0,4.8561
149050.0,4.8503
149240.0,4.762
149440.0,4.8943
149870.0,4.6067
150090.0,4.5981
150330.0,4.3503
150710.0,4.6905
151100.0,4.7844
151490.0,4.853
151880.0,4.7661
152650.0,4.7229
153040.0,4.7143
153440.0,4.7755
153820.0,4.7469
154210.0,4.7368
154600.0,4.7642
154990.0,4.8132
155380.0,4.7128
155760.0,4.6595
156150.0,4.7808
156540.0,4.7929
156930.0,4.722
157310.0,4.9228
157700.0,4.8395
158090.0,4.769
158490.0,4.8969
158870.0,4.8304
159260.0,4.9077
159660.0,4.9253
160040.0,4.8997
160390.0,4.4491
160870.0,4.5567
161340.0,4.813
161820.0,4.9123
162290.0,4.8434
162770.0,4.7927
163150.0,4.198
163550.0,4.4349
163910.0,4.274
164130.0,4.4195
164340.0,4.7002
164640.0,4.4751
164980.0,4.5734
165330.0,4.704
165670.0,4.7721
166020.0,4.7555
166710.0,4.7533
167060.0,4.6993
167400.0,4.7959
167750.0,4.6409
168090.0,4.6046
168440.0,4.653
168790.0,4.5614
169130.0,4.529
169450.0,4.5742
169760.0,4.4024
170060.0,4.462
170360.0,3.9222
170700.0,4.1661
171030.0,4.2962
171370.0,4.3282
171710.0,4.3464
172040.0,4.407
172370.0,4.5378
172710.0,4.58
173040.0,4.59
173380.0,4.625
174050.0,4.465
174380.0,4.5333
174710.0,4.23
175170.0,4.4433
175650.0,4.49
176110.0,4.66
176590.0,4.74
177060.0,4.61
177520.0,4.59
178000.0,4.6167
178490.0,4.5081
179230.0,4.6891
179980.0,4.1634
180300.0,4.4405
180600.0,4.376
180890.0,4.5431
181180.0,4.4838
181480.0,4.3537
181770.0,4.5395
182070.0,4.479
182370.0,4.6461
182660.0,4.7229
182960.0,4.7401
183250.0,4.7516
183540.0,4.6712
183840.0,4.6688
184130.0,4.6772
184430.0,4.642
184720.0,4.7053
185010.0,4.599
185300.0,4.7003
185570.0,4.6868
185850.0,4.6015
186120.0,4.5528
186390.0,4.4994
186660.0,4.5151
186940.0,4.476
187210.0,4.3519
187480.0,4.3795
187810.0,4.2806
188160.0,4.1411
188520.0,4.1704
188870.0,4.0889
189940.0,4.16
190030.0,4.22
190120.0,3.88
190300.0,4.04
190570.0,3.81
190840.0,3.65
191100.0,3.64
191640.0,3.94
192180.0,3.96
192450.0,4.26
192580.0,4.21
192980.0,4.04
193250.0,4.08
193520.0,3.86
193790.0,4.09
194060.0,3.89
194230.0,3.96
194320.0,3.86
194410.0,3.84
194500.0,4.16
194770.0,4.08
194950.0,3.86
195040.0,3.91
195080.0,3.98
195130.0,4.02
195220.0,3.79
195310.0,3.9
195400.0,3.95
195490.0,3.97
195580.0,4.02
195670.0,3.93
195760.0,3.87
195850.0,3.88
195960.0,3.83
196110.0,3.49
196250.0,3.79
196390.0,3.68
196540.0,3.41
196680.0,3.65
196830.0,3.64
197120.0,3.45
197260.0,3.55
197480.0,3.42
197550.0,3.38
197690.0,3.4
197840.0,3.52
198120.0,3.5
198410.0,3.47
198560.0,3.31
198700.0,3.64
198840.0,3.34
198920.0,3.32
198990.0,3.54
199130.0,3.39
199570.0,3.69
199710.0,3.67
199850.0,3.67
200140.0,3.6
200360.0,3.61
200430.0,3.43
200570.0,3.38
200720.0,3.48
200860.0,3.54
201010.0,3.48
201150.0,3.75
201290.0,3.91
201580.0,3.96
201730.0,3.87
201800.0,3.78
201870.0,3.78
202020.0,4.13
202160.0,3.99
202450.0,3.96
202590.0,3.77
202740.0,3.88
202880.0,3.89
203020.0,3.77
203170.0,3.9
203240.0,3.8
203310.0,3.93
203460.0,3.74
203600.0,3.81
203740.0,3.72
203890.0,3.82
204030.0,3.72
204180.0,3.82
204320.0,3.75
204470.0,3.8
204610.0,3.59
204750.0,3.73
204900.0,3.91
205040.0,3.63
205190.0,3.73
205330.0,3.92
205400.0,3.75
205470.0,3.7
205620.0,3.75
205760.0,3.81
205910.0,3.76
206050.0,3.68
206190.0,3.84
206340.0,3.69
206480.0,3.74
206630.0,3.76
206770.0,3.73
206920.0,3.77
207060.0,3.75
207200.0,3.63
207350.0,3.8
207490.0,3.74
207640.0,3.69
207780.0,3.65
207920.0,3.66
208070.0,3.66
208210.0,3.62
208360.0,3.67
208500.0,3.7
208640.0,3.38
208790.0,3.67
208930.0,3.91
209080.0,3.63
209220.0,3.62
209370.0,3.41
209510.0,3.34
209650.0,3.48
209800.0,3.6
209940.0,3.52
210090.0,3.38
210230.0,3.61
210370.0,3.57
210520.0,3.59
210660.0,3.53
210810.0,3.47
210950.0,3.41
211240.0,3.56
211380.0,3.45
211530.0,3.58
211670.0,3.49
211820.0,3.56
211960.0,3.4
212100.0,3.64
212250.0,3.48
212440.0,3.59
212690.0,3.54
212930.0,3.38
213180.0,3.56
213420.0,3.35
213670.0,3.48
213920.0,3.49
214160.0,3.49
214410.0,3.29
214650.0,3.53
214900.0,3.55
215140.0,3.47
215390.0,3.52
215630.0,3.52
215880.0,3.42
216130.0,3.41
216370.0,3.7
216620.0,3.36
216860.0,3.38
217110.0,3.4
217350.0,3.44
217600.0,3.53
217720.0,3.81
217840.0,3.88
218090.0,3.54
218330.0,3.53
218580.0,3.74
218700.0,4.38
218950.0,3.97
219190.0,3.95
219440.0,4.4
219680.0,4.59
219930.0,4.51
220180.0,4.58
220420.0,4.66
220670.0,4.91
220910.0,4.6
221160.0,4.83
221400.0,4.77
221650.0,4.62
221890.0,4.59
222140.0,4.59
222380.0,4.73
222630.0,4.61
223120.0,4.51
223370.0,4.34
223610.0,4.27
223860.0,4.38
224100.0,4.51
224350.0,4.49
224590.0,4.58
224840.0,4.54
225090.0,4.61
225330.0,4.58
225580.0,4.61
225820.0,4.48
226070.0,4.55
226310.0,4.49
226560.0,4.42
226680.0,4.38
226930.0,4.3
226930.0,4.41
227170.0,4.39
227170.0,4.29
227420.0,4.11
227420.0,4.34
227660.0,4.37
227660.0,4.48
227910.0,4.25
227910.0,4.35
228150.0,4.27
228150.0,4.3
228400.0,4.17
228400.0,4.45
228640.0,4.3
228770.0,4.27
228890.0,4.36
229010.0,4.26
229140.0,4.14
229260.0,4.23
229630.0,4.06
229870.0,4.03
230120.0,4.01
230240.0,4.41
230360.0,4.4
230610.0,3.9
230850.0,3.83
231100.0,3.86
231350.0,3.8
231590.0,3.75
231840.0,3.87
232080.0,3.95
232330.0,3.78
232570.0,3.81
232820.0,3.68
233060.0,3.79
233310.0,3.87
233550.0,3.91
234050.0,3.78
234290.0,3.64
234540.0,3.64
234780.0,3.73
235030.0,3.91
235270.0,3.76
235520.0,3.64
236010.0,3.63
236250.0,3.74
236500.0,3.71
236750.0,3.61
236990.0,3.69
237240.0,3.66
237480.0,3.64
237730.0,3.58
237970.0,3.61
238220.0,3.5
238460.0,3.69
238710.0,3.69
238960.0,3.63
239200.0,3.52
239450.0,3.47
239690.0,3.54
239940.0,3.51
240130.0,3.43
240260.0,3.43
240400.0,3.36
240530.0,3.4
240670.0,3.32
240800.0,3.43
240940.0,3.44
241070.0,3.34
241210.0,3.31
241340.0,3.43
241480.0,3.34
241610.0,3.23
241750.0,3.35
241880.0,3.5
242020.0,3.49
242150.0,3.35
242290.0,3.65
242560.0,3.22
242830.0,3.6
242960.0,3.63
243100.0,3.37
243230.0,3.61
243360.0,3.76
243630.0,3.56
243900.0,3.74
244040.0,3.64
244170.0,4.29
244440.0,4.47
244710.0,4.12
244850.0,4.52
244980.0,4.31
245120.0,4.46
245250.0,4.52
245390.0,4.44
245520.0,4.45
245660.0,4.5
245790.0,4.46
245930.0,4.35
246060.0,4.38
246200.0,4.28
246330.0,4.42
246470.0,4.67
246600.0,4.42
246740.0,4.61
246870.0,4.46
247010.0,4.43
247140.0,4.44
247280.0,4.42
247410.0,4.41
247550.0,4.44
247680.0,4.58
247820.0,4.46
247950.0,4.42
248090.0,4.46
248220.0,4.38
248360.0,4.35
248490.0,4.43
248630.0,4.38
248760.0,4.35
248900.0,4.48
249030.0,4.42
249300.0,4.52
249430.0,4.43
249570.0,4.24
249700.0,4.69
249840.0,4.76
249970.0,4.72
250110.0,4.69
250240.0,4.66
250450.0,4.62
250650.0,4.81
250780.0,4.77
250920.0,4.6
251050.0,4.67
251190.0,4.77
251320.0,4.84
251460.0,4.62
251590.0,4.74
251730.0,4.81
251800.0,4.5
252000.0,4.66
252130.0,4.76
252400.0,4.6
252540.0,4.87
252670.0,4.72
252940.0,4.75
253080.0,4.75
253140.0,4.64
253350.0,4.71
253480.0,4.7
253550.0,4.68
253820.0,4.8
253950.0,4.77
254090.0,4.81
254220.0,4.52
254360.0,4.66
254490.0,4.76
254630.0,4.77
254760.0,4.78
254900.0,4.83
255030.0,4.71
255170.0,4.89
255300.0,4.68
255440.0,4.95
255570.0,4.86
255710.0,4.75
255840.0,4.73
255980.0,4.84
256110.0,4.68
256250.0,4.69
256380.0,4.6
256519.99999999997,4.67
256649.99999999997,4.8
256790.00000000003,4.46
256920.00000000003,4.66
257060.0,4.71
257190.0,4.71
257329.99999999997,4.71
257459.99999999997,4.87
257600.00000000003,4.66
257730.00000000003,4.79
257870.0,4.77
258000.0,4.86
258140.0,4.81
258269.99999999997,4.64
258410.00000000003,4.54
258540.00000000003,4.44
258670.00000000003,4.76
258810.0,4.66
258940.0,4.73
259079.99999999997,4.77
259209.99999999997,4.61
259350.00000000003,4.67
259480.00000000003,4.52
259550.0,4.68
259620.0,4.61
259750.0,4.46
259890.0,4.55
260019.99999999997,4.67
260160.00000000003,4.53
260290.00000000003,4.71
260430.0,4.68
260560.0,4.68
260630.0,4.44
260769.99999999997,4.53
260899.99999999997,4.64
261040.00000000003,4.68
261170.00000000003,4.52
261310.0,4.54
261440.0,4.56
261570.0,4.56
261709.99999999997,4.5
261839.99999999997,4.38
261980.00000000003,4.16
262110.0,4.45
262250.0,4.4
262380.0,4.46
262520.0,4.5
262650.0,4.4
262790.0,4.4
262920.0,4.15
263060.0,4.55
263190.0,4.38
263330.0,4.03
263460.0,4.58
263600.0,4.5
263730.0,4.52
263870.0,4.51
264000.0,4.35
264140.0,4.56
264270.0,4.64
264410.0,4.49
264480.0,4.73
264540.0,4.46
264610.0,4.61
264680.0,4.6
264810.0,4.62
264880.0,4.66
264950.0,4.75
265010.0,4.67
265080.0,4.62
265150.0,4.59
265220.0,4.62
265280.0,4.56
265350.0,4.53
265420.0,4.68
265490.0,4.51
265550.0,4.64
265620.0,4.57
265690.0,4.57
265760.0,4.49
265820.0,4.44
265960.0,4.44
266090.0,4.67
266160.0,4.32
266300.0,4.68
266430.0,4.89
266570.0,4.64
266700.0,4.7
266840.0,4.64
266970.0,4.57
267110.0,4.6
267240.0,4.73
267380.0,4.57
267510.0,4.65
267650.0,4.53
267780.0,4.58
267910.0,4.58
