age,d18O
306087.0,-58.4
306139.0,-58.61
306190.0,-57.77
306241.0,-57.3
306290.0,-57.67
306340.0,-58.49
306390.0,-58.39
306440.0,-57.97
306489.0,-58.3
306539.0,-58.22
306589.0,-58.27
306639.0,-58.09
306688.0,-57.93
306738.0,-58.03
306792.0,-57.86
306846.0,-58.49
306900.0,-59.2
306954.0,-59.29
306989.0,-58.99
307033.0,-58.21
307082.0,-58.22
307131.0,-58.71
307181.0,-59.04
307231.0,-58.22
307282.0,-58.11
307333.0,-58.38
307384.0,-58.51
307435.0,-58.23
307486.0,-57.97
307537.0,-58.1
307588.0,-58.1
307639.0,-58.28
307691.0,-57.95
307744.0,-58.16
307796.0,-58.34
307849.0,-58.06
307901.0,-58.03
307953.0,-58.16
308006.0,-58.6
308058.0,-58.72
308111.0,-58.15
308163.0,-57.66
308215.0,-57.72
308266.0,-58.04
308316.0,-58.39
308366.0,-58.3
308417.0,-57.67
308467.0,-57.49
308517.0,-57.76
308567.0,-57.93
308618.0,-57.65
308668.0,-58.08
308716.0,-57.67
308765.0,-57.2
308813.0,-57.17
308860.0,-57.11
308907.0,-57.25
308954.0,-57.54
309001.0,-57.49
309048.0,-57.34
309095.0,-57.72
309142.0,-58.19
309188.0,-58.49
309235.0,-58.37
309281.0,-58.04
309327.0,-58.0
309374.0,-58.4
309420.0,-58.53
309466.0,-58.46
309512.0,-58.11
309558.0,-58.04
309605.0,-58.33
309651.0,-57.83
309699.0,-57.77
309747.0,-57.68
309796.0,-57.64
309844.0,-57.42
309893.0,-57.55
309941.0,-57.42
309989.0,-57.51
310038.0,-57.53
310086.0,-57.77
310135.0,-57.71
310185.0,-57.44
310234.0,-57.33
310284.0,-57.47
310333.0,-57.71
310383.0,-57.76
310432.0,-57.9
310481.0,-57.82
310531.0,-57.48
310580.0,-57.71
310629.0,-57.92
310678.0,-57.49
310717.0,-57.43
310770.0,-57.48
310818.0,-57.33
310871.0,-57.39
310920.0,-57.52
310968.0,-57.37
311017.0,-57.39
311065.0,-56.81
311113.0,-56.94
311158.0,-57.19
311203.0,-57.1
311248.0,-57.02
311293.0,-57.22
311338.0,-57.55
311383.0,-57.64
311427.0,-57.58
311472.0,-57.53
311517.0,-57.83
311562.0,-57.53
311608.0,-57.17
311654.0,-57.08
311699.0,-56.86
311744.0,-57.27
311790.0,-56.81
311835.0,-57.06
311881.0,-57.19
311926.0,-57.2
311971.0,-57.22
312018.0,-57.3
312067.0,-57.39
312116.0,-57.37
312166.0,-57.09
312216.0,-56.87
312266.0,-57.15
312315.0,-57.24
312360.0,-57.12
312405.0,-56.95
312449.0,-57.57
312494.0,-57.7
312548.0,-57.43
312601.0,-57.39
312654.0,-57.61
312702.0,-57.4
312756.0,-56.83
312804.0,-56.69
312852.0,-56.77
312901.0,-57.07
312949.0,-56.94
312998.0,-56.34
313048.0,-55.96
313097.0,-56.48
313147.0,-56.83
313196.0,-56.93
313246.0,-56.82
313295.0,-56.66
313345.0,-56.75
313394.0,-56.9
313444.0,-56.89
313493.0,-56.62
313543.0,-56.84
313593.0,-56.92
313643.0,-56.76
313690.0,-56.5
313735.0,-56.7
313780.0,-56.67
313825.0,-56.3
313870.0,-56.11
313915.0,-55.95
313960.0,-56.17
314004.0,-56.73
314048.0,-57.18
314092.0,-57.11
314136.0,-56.83
314180.0,-56.95
314224.0,-56.27
314268.0,-55.59
314312.0,-56.02
314356.0,-56.91
314401.0,-56.55
314446.0,-56.6
314491.0,-57.3
314536.0,-57.36
314582.0,-56.86
314627.0,-56.7
314673.0,-56.08
314719.0,-55.56
314764.0,-55.68
314809.0,-56.25
314855.0,-56.86
314898.0,-56.82
314941.0,-57.12
314984.0,-57.21
315027.0,-57.26
315070.0,-57.55
315113.0,-57.4
315156.0,-56.79
315199.0,-56.72
315242.0,-56.43
315284.0,-56.01
315326.0,-55.7
315367.0,-55.9
315408.0,-56.49
315449.0,-56.36
315489.0,-55.83
315530.0,-55.6
315571.0,-55.86
315612.0,-56.3
315653.0,-56.21
315695.0,-56.64
315738.0,-57.16
315785.0,-57.46
315832.0,-57.02
315879.0,-56.86
315922.0,-56.79
315961.0,-56.43
316004.0,-56.55
316043.0,-57.07
316086.0,-57.23
316124.0,-57.07
316166.0,-56.48
316206.0,-55.91
316247.0,-55.77
316288.0,-55.69
316328.0,-55.94
316369.0,-56.59
316410.0,-56.28
316451.0,-56.45
316490.0,-56.29
316529.0,-55.93
316567.0,-56.1
316603.0,-55.79
316639.0,-55.58
316675.0,-56.32
316711.0,-56.37
316747.0,-55.8
316783.0,-55.4
316819.0,-55.94
316856.0,-55.64
316893.0,-55.88
316930.0,-56.4
316969.0,-56.26
317008.0,-56.02
317047.0,-56.15
317086.0,-56.88
317124.0,-57.18
317163.0,-57.45
317202.0,-57.62
317241.0,-57.48
317280.0,-57.31
317322.0,-56.96
317365.0,-57.03
317407.0,-57.23
317449.0,-57.04
317492.0,-57.03
317534.0,-56.78
317576.0,-56.68
317618.0,-56.78
317661.0,-57.06
317704.0,-57.33
317748.0,-57.22
317792.0,-57.27
317837.0,-57.59
317881.0,-57.63
317926.0,-57.39
317970.0,-57.22
318015.0,-57.16
318059.0,-57.19
318104.0,-57.27
318149.0,-57.74
318194.0,-57.8
318239.0,-57.7
318285.0,-57.61
318330.0,-57.61
318375.0,-57.71
318421.0,-57.69
318466.0,-57.86
318511.0,-57.93
318557.0,-57.78
318603.0,-57.75
318650.0,-58.25
318699.0,-58.59
318747.0,-58.37
318795.0,-57.77
318844.0,-57.52
318892.0,-57.52
318940.0,-57.3
318989.0,-57.45
319037.0,-57.64
319086.0,-57.98
319136.0,-57.94
319177.0,-58.47
319233.0,-58.47
319284.0,-58.31
319340.0,-58.39
319391.0,-58.34
319442.0,-58.56
319493.0,-58.49
319544.0,-58.29
319595.0,-58.57
319647.0,-58.63
319698.0,-58.43
319750.0,-58.25
319802.0,-58.3
319854.0,-57.95
319905.0,-58.02
319957.0,-58.27
320009.0,-58.36
320061.0,-58.55
320112.0,-58.99
320163.0,-58.64
320213.0,-58.25
320263.0,-58.75
320314.0,-58.7
320364.0,-58.38
320414.0,-58.04
320464.0,-58.02
320515.0,-57.71
320565.0,-58.15
320615.0,-58.42
320663.0,-58.71
320711.0,-58.54
320758.0,-57.63
320807.0,-57.29
320858.0,-57.8
320911.0,-58.39
320964.0,-58.11
321023.0,-57.57
321076.0,-58.11
321133.0,-58.57
321179.0,-58.25
321230.0,-57.78
321281.0,-57.79
321327.0,-57.46
321378.0,-57.59
321429.0,-57.62
321480.0,-57.65
321531.0,-57.74
321582.0,-57.59
321634.0,-57.31
321686.0,-57.33
321738.0,-57.66
321790.0,-57.69
321843.0,-57.56
321895.0,-57.67
321947.0,-57.54
322000.0,-57.16
322052.0,-57.55
322104.0,-57.6
322157.0,-57.47
322209.0,-57.25
322262.0,-57.61
322315.0,-57.63
322367.0,-57.97
322420.0,-58.45
322473.0,-58.16
322526.0,-57.34
322578.0,-57.49
322631.0,-57.84
322683.0,-57.69
322734.0,-57.36
322785.0,-57.28
322835.0,-56.97
322886.0,-56.81
322936.0,-57.23
322987.0,-56.84
323037.0,-57.03
323088.0,-57.37
323138.0,-57.17
323189.0,-57.32
323239.0,-57.32
323290.0,-56.98
323340.0,-56.86
323391.0,-57.19
323441.0,-57.14
323492.0,-57.1
323542.0,-57.37
323593.0,-57.34
323643.0,-57.03
323693.0,-57.07
323742.0,-57.1
323790.0,-56.78
323838.0,-56.2
323886.0,-56.52
323934.0,-56.95
323981.0,-56.84
324029.0,-56.93
324077.0,-56.89
324125.0,-57.19
324172.0,-57.12
324220.0,-56.65
324268.0,-56.73
324316.0,-57.13
324364.0,-57.0
324411.0,-57.08
324459.0,-56.96
324507.0,-56.8
324555.0,-57.07
324603.0,-56.78
324651.0,-56.74
324700.0,-56.47
324750.0,-57.14
324799.0,-56.98
324849.0,-56.47
324899.0,-56.16
324948.0,-56.77
324998.0,-56.58
325048.0,-56.23
325098.0,-55.91
325147.0,-56.49
325196.0,-56.47
325244.0,-56.83
325293.0,-56.86
325341.0,-56.47
325390.0,-56.23
325438.0,-56.41
325487.0,-56.76
325535.0,-56.58
325584.0,-56.33
325632.0,-56.24
325678.0,-56.27
325725.0,-56.46
325771.0,-56.28
325817.0,-55.92
325864.0,-56.0
325910.0,-56.17
325957.0,-55.93
326003.0,-55.97
326049.0,-56.17
326095.0,-56.49
326141.0,-56.46
326186.0,-56.54
326232.0,-56.23
326277.0,-56.3
326323.0,-56.07
326368.0,-55.57
326414.0,-55.36
326459.0,-55.92
326505.0,-56.38
326550.0,-56.31
326595.0,-55.75
326640.0,-55.73
326685.0,-55.74
326730.0,-55.73
326779.0,-55.69
326820.0,-55.72
326864.0,-55.94
326909.0,-55.68
326954.0,-55.74
326999.0,-55.78
327044.0,-55.97
327089.0,-55.73
327134.0,-55.78
327179.0,-55.86
327224.0,-55.69
327269.0,-55.22
327314.0,-55.65
327359.0,-55.93
327404.0,-55.86
327449.0,-55.48
327493.0,-55.72
327538.0,-56.13
327582.0,-55.88
327627.0,-55.72
327671.0,-55.58
327716.0,-55.58
327760.0,-55.58
327805.0,-55.51
327849.0,-55.37
327893.0,-55.14
327938.0,-54.61
327982.0,-54.89
328026.0,-55.02
328070.0,-55.24
328115.0,-55.8
328159.0,-55.69
328203.0,-54.9
328247.0,-54.53
328291.0,-55.4
328335.0,-55.62
328379.0,-55.15
328423.0,-55.27
328466.0,-55.24
328510.0,-55.13
328553.0,-55.46
328597.0,-55.72
328640.0,-55.42
328684.0,-55.27
328728.0,-55.55
328771.0,-55.24
328814.0,-55.24
328857.0,-54.78
328900.0,-54.57
328942.0,-54.6
328985.0,-54.66
329028.0,-54.58
329071.0,-53.99
329114.0,-54.01
329157.0,-54.63
329199.0,-55.0
329241.0,-55.37
329283.0,-55.03
329325.0,-54.55
329367.0,-54.27
329409.0,-54.18
329451.0,-54.2
329493.0,-54.49
329534.0,-54.92
329575.0,-54.49
329616.0,-54.42
329657.0,-54.54
329697.0,-54.94
329737.0,-54.59
329777.0,-54.74
329816.0,-54.76
329856.0,-54.62
329896.0,-54.18
329936.0,-53.92
329976.0,-54.18
330015.0,-54.68
330055.0,-54.96
330094.0,-54.87
330133.0,-54.11
330173.0,-53.92
330212.0,-54.15
330251.0,-54.82
330290.0,-54.78
330330.0,-54.44
330369.0,-54.49
330408.0,-54.52
330447.0,-54.7
330486.0,-54.93
330525.0,-54.77
330563.0,-54.4
330602.0,-54.27
330641.0,-54.27
330680.0,-54.4
330719.0,-54.73
330757.0,-54.91
330796.0,-54.84
330836.0,-54.2
330876.0,-54.09
330915.0,-54.05
330955.0,-53.94
330995.0,-54.4
331034.0,-54.48
331074.0,-54.47
331114.0,-54.49
331153.0,-54.46
331193.0,-54.31
331232.0,-54.27
331271.0,-54.41
331311.0,-54.35
331350.0,-54.38
331389.0,-54.28
331428.0,-54.07
331467.0,-54.26
331507.0,-54.25
331546.0,-54.07
331585.0,-54.18
331623.0,-54.15
331661.0,-54.34
331699.0,-54.19
331738.0,-54.39
331776.0,-54.33
331814.0,-54.18
331852.0,-53.85
331890.0,-53.97
331929.0,-54.35
331967.0,-54.44
332006.0,-53.95
332045.0,-53.6
332084.0,-53.34
332123.0,-54.06
332162.0,-54.32
332201.0,-54.07
332240.0,-53.53
332279.0,-53.8
332317.0,-54.07
332356.0,-53.77
332395.0,-53.75
332434.0,-53.87
332474.0,-54.42
332513.0,-54.77
332553.0,-54.39
332592.0,-53.78
332631.0,-53.71
332671.0,-53.99
332710.0,-53.88
332749.0,-53.66
332784.0,-53.58
332819.0,-53.74
332850.0,-53.58
332884.0,-53.51
332927.0,-53.58
332961.0,-53.97
332996.0,-54.08
333030.0,-53.9
333077.0,-54.05
333127.0,-53.92
333166.0,-53.69
333206.0,-54.09
333249.0,-54.18
333289.0,-53.78
333332.0,-53.78
333372.0,-54.19
333411.0,-54.55
333451.0,-54.21
333491.0,-54.02
333530.0,-54.1
333568.0,-53.98
333607.0,-54.12
333646.0,-54.14
333684.0,-53.92
333720.0,-54.17
333750.0,-54.32
333781.0,-53.92
333811.0,-54.01
333842.0,-54.03
333872.0,-53.92
333901.0,-53.96
333929.0,-53.88
333958.0,-53.53
333986.0,-53.11
334015.0,-53.04
334044.0,-53.12
334072.0,-53.12
334101.0,-52.85
334129.0,-52.61
334158.0,-53.18
334186.0,-53.32
334218.0,-52.8
334249.0,-52.37
334281.0,-52.57
334312.0,-52.34
334338.0,-52.35
334363.0,-52.55
334389.0,-52.7
334415.0,-52.57
334443.0,-52.91
334470.0,-53.07
334498.0,-52.3
334525.0,-51.97
334553.0,-52.13
334580.0,-52.17
334608.0,-51.74
334635.0,-51.64
334662.0,-51.91
334689.0,-51.87
334716.0,-51.41
334742.0,-51.58
334768.0,-51.84
334793.0,-51.73
334819.0,-51.68
334844.0,-51.89
334870.0,-51.77
334895.0,-51.94
334920.0,-51.87
334946.0,-51.84
334971.0,-51.84
334996.0,-51.24
335021.0,-51.51
335045.0,-51.68
335070.0,-51.91
335094.0,-50.88
335119.0,-50.83
335143.0,-51.29
335168.0,-51.62
335192.0,-51.34
335217.0,-50.87
335241.0,-50.92
335265.0,-51.03
335290.0,-51.12
335314.0,-50.6
335338.0,-50.38
335363.0,-50.86
335387.0,-50.94
335412.0,-51.11
335436.0,-50.87
335461.0,-50.71
335485.0,-50.92
335510.0,-51.27
335534.0,-51.59
335559.0,-51.95
335583.0,-51.99
335608.0,-51.5
335632.0,-50.7
335657.0,-50.26
335681.0,-50.52
335706.0,-51.06
335730.0,-51.19
335754.0,-51.07
335778.0,-51.18
335802.0,-50.92
335825.0,-50.86
335849.0,-50.83
335873.0,-50.6
335897.0,-50.82
335920.0,-50.9
335944.0,-50.85
335968.0,-50.96
335992.0,-50.96
336015.0,-50.74
336039.0,-50.68
336063.0,-50.96
336087.0,-50.99
336111.0,-51.34
336134.0,-51.53
336158.0,-51.44
336182.0,-51.44
336207.0,-51.35
336230.0,-51.55
336257.0,-51.54
336283.0,-51.38
336308.0,-51.33
336333.0,-51.39
336358.0,-51.84
336383.0,-51.78
336409.0,-51.42
336434.0,-51.74
336461.0,-51.95
336487.0,-51.92
336514.0,-52.11
336541.0,-52.03
336568.0,-52.21
336595.0,-51.95
336621.0,-51.94
336648.0,-52.12
336675.0,-52.09
336703.0,-52.09
336731.0,-52.09
336759.0,-52.04
336787.0,-52.34
336815.0,-52.71
336844.0,-52.67
336872.0,-52.78
336901.0,-53.05
336929.0,-52.94
336958.0,-52.57
336986.0,-52.44
337017.0,-52.8
337048.0,-53.42
337079.0,-53.22
337110.0,-52.96
337141.0,-53.16
337172.0,-53.37
337203.0,-53.56
337237.0,-53.75
337268.0,-53.92
337303.0,-54.04
337337.0,-53.65
337369.0,-53.79
337404.0,-54.27
337435.0,-54.33
337470.0,-54.2
337507.0,-54.18
337544.0,-54.57
337585.0,-54.33
337629.0,-54.64
337672.0,-54.91
337717.0,-54.79
337762.0,-54.66
337806.0,-54.85
337851.0,-54.67
337896.0,-54.58
337940.0,-54.9
337987.0,-54.99
338034.0,-54.91
338083.0,-55.21
338136.0,-55.2
338189.0,-55.23
338244.0,-55.09
338300.0,-55.39
338356.0,-55.46
338411.0,-55.12
338467.0,-55.14
338523.0,-54.97
338578.0,-55.15
338635.0,-55.08
338693.0,-55.05
338754.0,-55.33
338818.0,-55.57
338883.0,-55.47
338947.0,-55.72
339012.0,-55.71
339076.0,-55.77
339141.0,-55.85
339205.0,-55.66
339270.0,-55.8
339335.0,-55.57
339401.0,-55.47
339467.0,-55.85
339534.0,-55.91
339601.0,-55.92
339668.0,-55.98
339734.0,-55.98
339801.0,-55.99
339867.0,-55.89
339934.0,-55.67
340000.0,-55.99
340065.0,-56.4
340129.0,-56.74
340194.0,-56.68
340259.0,-56.41
340323.0,-56.46
340388.0,-56.46
340452.0,-56.62
340517.0,-56.38
340582.0,-56.19
340646.0,-56.42
340689.0,-56.64
340771.0,-56.59
340825.0,-56.51
340878.0,-56.45
340931.0,-56.6
340984.0,-57.01
341037.0,-57.18
341090.0,-57.39
341143.0,-57.51
341196.0,-57.52
341250.0,-57.51
341305.0,-57.41
341359.0,-57.32
341413.0,-57.43
341468.0,-57.35
341522.0,-57.78
341576.0,-58.02
341631.0,-57.41
341685.0,-57.69
341739.0,-57.56
341797.0,-57.59
341854.0,-57.4
341912.0,-57.62
341970.0,-57.98
342027.0,-57.92
342085.0,-57.9
342142.0,-58.03
342200.0,-58.11
342257.0,-58.53
342315.0,-58.74
342376.0,-58.47
342437.0,-58.47
342498.0,-58.42
342560.0,-58.48
342621.0,-58.62
342682.0,-58.95
342744.0,-59.22
342805.0,-59.01
342866.0,-58.9
342927.0,-58.84
342995.0,-58.83
343062.0,-59.29
343129.0,-59.52
343196.0,-59.39
343264.0,-59.44
343331.0,-59.74
343398.0,-59.73
343465.0,-59.9
343533.0,-59.9
343600.0,-59.75
343666.0,-59.53
343726.0,-59.53
343786.0,-59.44
343846.0,-59.5
343905.0,-59.33
343972.0,-59.19
344045.0,-58.95
344118.0,-59.7
344184.0,-59.75
344257.0,-59.92
344286.0,-59.43
344360.0,-59.47
344442.0,-59.39
344516.0,-59.76
344591.0,-60.03
344665.0,-59.79
344739.0,-59.33
344813.0,-59.13
344888.0,-59.6
344962.0,-59.79
345039.0,-59.73
345116.0,-59.49
345192.0,-59.31
345269.0,-59.2
345346.0,-58.76
345423.0,-59.07
345500.0,-59.35
345576.0,-59.4
345653.0,-59.65
345730.0,-59.62
345808.0,-59.6
345886.0,-59.3
345964.0,-59.29
346042.0,-59.82
346120.0,-59.92
346197.0,-59.47
346275.0,-58.94
346353.0,-59.1
346431.0,-59.37
346509.0,-59.38
346587.0,-59.35
346658.0,-59.71
346728.0,-59.74
346814.0,-59.69
346900.0,-59.77
346978.0,-59.78
347056.0,-59.54
347135.0,-59.77
347213.0,-59.66
347291.0,-59.27
347368.0,-58.99
347445.0,-58.9
347521.0,-58.97
347598.0,-59.28
347675.0,-59.41
347752.0,-59.67
347829.0,-59.55
347905.0,-59.14
347982.0,-59.04
348059.0,-58.81
348135.0,-59.08
348210.0,-59.33
348286.0,-58.76
348361.0,-58.86
348437.0,-58.96
348512.0,-58.79
348588.0,-58.97
348663.0,-59.31
348739.0,-59.53
348814.0,-59.51
348878.0,-59.46
348941.0,-59.29
349005.0,-58.79
349069.0,-58.85
349133.0,-59.3
349196.0,-59.12
349260.0,-58.75
349324.0,-58.53
349387.0,-58.74
349451.0,-58.75
349511.0,-58.67
349578.0,-58.63
349632.0,-58.63
349692.0,-58.81
349753.0,-58.95
349813.0,-59.07
349873.0,-59.35
349933.0,-59.56
349994.0,-59.53
350054.0,-59.37
350114.0,-59.11
350173.0,-58.84
350233.0,-58.93
350292.0,-59.07
350352.0,-58.93
350411.0,-58.57
350471.0,-58.56
350530.0,-58.43
350590.0,-58.19
350649.0,-57.83
350701.0,-58.15
350752.0,-58.46
350804.0,-58.53
350855.0,-58.51
350907.0,-58.42
350958.0,-58.0
351010.0,-57.69
351061.0,-57.85
351113.0,-57.92
351164.0,-58.17
351214.0,-58.36
351263.0,-58.45
351313.0,-58.32
351363.0,-58.26
351413.0,-58.26
351462.0,-58.23
351507.0,-58.59
351552.0,-58.87
351606.0,-58.8
351661.0,-58.44
351712.0,-58.52
351763.0,-58.8
351815.0,-58.93
351866.0,-58.79
351917.0,-58.59
351968.0,-58.58
352019.0,-58.57
352071.0,-58.46
352122.0,-58.49
352173.0,-58.48
352224.0,-58.65
352274.0,-58.53
352325.0,-58.51
352375.0,-58.71
352426.0,-58.62
352477.0,-58.77
352527.0,-58.65
352578.0,-58.52
352628.0,-58.59
352679.0,-58.64
352730.0,-58.7
352781.0,-58.8
352832.0,-58.85
352883.0,-59.15
352935.0,-59.03
352986.0,-58.75
353037.0,-58.78
353088.0,-58.93
353139.0,-58.99
353190.0,-58.81
353241.0,-58.53
353293.0,-58.51
353344.0,-58.64
353396.0,-58.67
353447.0,-58.69
353498.0,-58.91
353550.0,-59.07
353601.0,-59.11
353653.0,-58.74
353704.0,-58.63
353756.0,-58.82
353808.0,-58.49
353860.0,-58.21
353912.0,-58.56
353964.0,-58.96
354016.0,-58.81
354068.0,-58.76
354120.0,-58.79
354172.0,-58.82
354224.0,-58.85
354304.0,-59.12
354383.0,-59.04
354463.0,-58.97
354543.0,-58.93
354623.0,-58.92
354702.0,-59.14
354782.0,-58.94
354862.0,-58.65
354941.0,-58.95
355021.0,-59.4
355107.0,-59.55
355193.0,-59.05
355279.0,-58.9
355365.0,-59.27
355452.0,-59.61
355538.0,-59.35
355624.0,-59.0
355710.0,-59.06
355796.0,-59.15
355882.0,-58.79
355970.0,-58.85
356057.0,-59.33
356145.0,-59.48
356232.0,-59.46
356329.0,-59.28
356416.0,-59.46
356495.0,-59.55
356583.0,-59.27
356670.0,-59.34
356758.0,-59.51
356848.0,-59.45
356937.0,-59.46
357027.0,-59.31
357116.0,-59.36
357206.0,-59.38
357295.0,-59.57
357385.0,-59.54
357474.0,-59.48
357564.0,-59.65
357653.0,-59.37
357742.0,-59.38
357831.0,-59.36
357921.0,-59.4
358010.0,-59.57
358099.0,-59.57
358188.0,-59.61
358277.0,-59.44
358367.0,-59.13
358456.0,-59.2
358545.0,-59.52
358634.0,-59.68
358722.0,-60.02
358811.0,-59.9
358900.0,-59.48
358989.0,-59.34
359077.0,-59.52
359166.0,-59.53
359255.0,-59.44
359343.0,-59.19
359432.0,-59.09
359510.0,-59.38
359588.0,-59.17
359658.0,-59.25
359744.0,-59.69
359822.0,-59.6
359899.0,-59.4
359977.0,-59.05
360055.0,-59.02
360133.0,-59.16
360211.0,-59.09
360287.0,-59.19
360364.0,-59.13
360440.0,-59.07
360516.0,-59.32
360593.0,-59.15
360669.0,-59.04
360745.0,-59.44
360821.0,-59.23
360898.0,-58.65
360974.0,-58.2
361051.0,-58.51
361128.0,-58.93
361204.0,-59.01
361281.0,-59.11
361358.0,-59.15
361435.0,-59.19
361512.0,-59.21
361588.0,-59.41
361665.0,-59.44
361742.0,-59.14
361819.0,-59.11
361896.0,-59.12
361973.0,-59.21
362050.0,-59.58
362127.0,-59.64
362203.0,-58.72
362280.0,-58.25
362357.0,-58.66
362434.0,-58.92
362511.0,-59.01
362581.0,-59.18
362659.0,-59.18
362722.0,-58.38
362793.0,-57.73
362863.0,-58.59
362933.0,-58.06
363004.0,-57.72
363074.0,-58.75
363145.0,-58.93
363215.0,-58.73
363281.0,-58.71
363347.0,-58.7
363412.0,-58.27
363478.0,-58.33
363544.0,-58.86
363610.0,-58.91
363676.0,-58.86
363741.0,-58.5
363807.0,-58.73
363873.0,-58.67
363937.0,-58.7
364000.0,-58.69
364064.0,-58.63
364127.0,-58.42
364191.0,-58.14
364254.0,-57.8
364318.0,-57.81
364381.0,-57.76
364445.0,-57.57
364508.0,-57.5
364572.0,-57.95
364637.0,-58.41
364701.0,-58.48
364765.0,-58.59
364830.0,-58.62
364894.0,-58.43
364958.0,-58.31
365016.0,-58.25
365080.0,-58.26
365151.0,-57.92
365216.0,-57.72
365281.0,-57.66
365346.0,-57.83
365411.0,-58.17
365476.0,-58.39
365540.0,-58.33
365605.0,-58.26
365670.0,-58.52
365735.0,-58.86
365800.0,-58.96
365868.0,-59.03
365936.0,-59.13
366004.0,-59.05
366072.0,-59.12
366141.0,-58.8
366209.0,-58.67
366277.0,-58.6
366345.0,-58.39
366413.0,-58.23
366481.0,-58.02
366546.0,-57.95
366611.0,-58.01
366676.0,-57.96
366741.0,-58.12
366807.0,-58.16
366872.0,-58.09
366937.0,-58.46
367002.0,-58.67
367067.0,-58.1
367132.0,-58.76
367206.0,-58.78
367280.0,-58.38
367354.0,-58.31
367428.0,-58.33
367502.0,-58.41
367576.0,-58.69
367650.0,-58.69
367724.0,-58.58
367798.0,-58.49
367872.0,-58.85
367945.0,-58.85
368018.0,-58.53
368092.0,-58.38
368165.0,-58.58
368238.0,-58.49
368311.0,-58.42
368384.0,-58.27
368458.0,-58.1
368531.0,-58.0
368604.0,-57.83
368675.0,-57.99
368747.0,-57.52
368818.0,-57.4
368889.0,-57.86
368961.0,-58.0
369032.0,-57.9
369103.0,-58.03
369174.0,-58.03
369246.0,-58.02
369317.0,-58.14
369391.0,-58.02
369465.0,-58.26
369539.0,-58.61
369613.0,-58.55
369687.0,-58.24
369760.0,-58.44
369834.0,-58.75
369908.0,-58.52
369982.0,-58.39
370056.0,-58.33
370129.0,-58.31
370201.0,-58.55
370274.0,-58.67
370346.0,-58.67
370419.0,-58.05
370491.0,-57.83
370564.0,-57.83
370636.0,-58.17
370709.0,-58.42
370781.0,-58.05
370850.0,-57.97
370919.0,-57.39
370988.0,-57.32
371057.0,-57.58
371127.0,-57.67
371196.0,-57.68
371265.0,-57.73
371334.0,-57.79
371403.0,-57.51
371472.0,-57.35
371534.0,-57.6
371595.0,-57.83
371657.0,-57.57
371719.0,-57.59
371781.0,-57.53
371842.0,-57.39
371904.0,-57.56
371966.0,-57.67
372027.0,-57.38
372089.0,-57.17
372152.0,-57.56
372214.0,-57.8
372277.0,-57.55
372340.0,-57.54
372403.0,-57.66
372465.0,-57.91
372528.0,-58.0
372591.0,-57.74
372653.0,-57.49
372716.0,-57.21
372772.0,-57.36
372829.0,-57.44
372885.0,-57.44
372942.0,-57.44
372998.0,-57.59
373067.0,-57.73
373130.0,-57.42
373199.0,-57.38
373261.0,-57.62
373330.0,-57.33
373391.0,-57.1
373450.0,-57.19
373515.0,-56.98
373575.0,-56.56
373640.0,-56.47
373699.0,-56.62
373759.0,-56.53
373818.0,-56.54
373878.0,-56.84
373937.0,-57.37
373997.0,-57.87
374057.0,-57.91
374117.0,-57.73
374177.0,-57.6
374237.0,-57.54
374297.0,-57.69
374357.0,-58.04
374417.0,-58.03
374477.0,-57.99
374537.0,-57.77
374601.0,-57.91
374665.0,-58.07
374729.0,-58.29
374793.0,-58.09
374858.0,-57.53
374922.0,-57.24
374986.0,-57.58
375050.0,-57.77
375114.0,-57.7
375178.0,-57.97
375246.0,-58.24
375308.0,-58.48
375376.0,-58.71
375452.0,-58.77
375520.0,-58.73
375588.0,-58.73
375657.0,-58.81
375725.0,-58.9
375794.0,-58.64
375862.0,-58.5
375931.0,-58.84
376000.0,-58.69
376070.0,-58.56
376139.0,-58.47
376208.0,-58.51
376277.0,-58.41
376346.0,-58.57
376416.0,-58.4
376485.0,-58.53
376554.0,-58.63
376623.0,-58.6
376691.0,-58.61
376760.0,-58.48
376828.0,-58.37
376897.0,-58.46
376966.0,-58.63
377034.0,-58.62
377103.0,-58.33
377171.0,-58.06
377240.0,-58.14
377306.0,-58.38
377373.0,-58.17
377439.0,-57.95
377505.0,-58.27
377572.0,-58.38
377638.0,-57.99
377704.0,-57.75
377770.0,-57.77
377837.0,-58.04
377903.0,-58.1
377969.0,-57.83
378035.0,-57.95
378100.0,-58.33
378166.0,-58.29
378232.0,-58.33
378298.0,-58.2
378364.0,-58.03
378429.0,-57.95
378495.0,-57.92
378561.0,-57.63
378626.0,-57.46
378690.0,-57.45
378755.0,-57.63
378819.0,-57.57
378884.0,-57.72
378949.0,-58.08
379013.0,-58.01
379078.0,-58.09
379142.0,-58.16
379207.0,-57.98
379273.0,-57.95
379338.0,-58.11
379404.0,-57.99
379469.0,-57.82
379535.0,-58.21
379600.0,-58.02
379666.0,-57.96
379731.0,-57.66
379797.0,-57.38
379862.0,-57.38
379920.0,-57.41
379979.0,-57.81
380037.0,-57.82
380095.0,-57.62
380154.0,-57.6
380212.0,-57.32
380264.0,-57.38
380323.0,-57.48
380387.0,-57.35
380445.0,-56.9
380499.0,-56.96
380553.0,-57.16
380606.0,-57.35
380660.0,-57.26
380714.0,-56.95
380768.0,-56.8
