age,co2
56900,215.6000138337516
56800,216.1970515044705
56700,216.83016716123916
56600,217.6133760417213
56500,219.33927090280974
56400,221.0651657638982
56300,222.7910606249866
56200,223.79702447420223
56100,223.9671627829333
56000,224.13730109166434
55900,224.30743940039537
55800,223.9468516554391
55700,223.3898454539479
55600,223.83580104795755
55500,225.04831107000294
55400,226.2608210920483
55300,227.4733311140937
55200,228.6858411361391
55100,229.89835115818448
55000,231.11086118022988
54900,229.76968251851636
54800,227.97540680397896
54700,226.27452185625174
54600,225.45357357069093
54500,224.63262528513013
54400,223.81167699956936
54300,222.43445774151425
54200,220.62949286938616
54100,218.8245279972581
54000,217.01956312513002
53900,215.50698666676598
53800,214.06697387355428
53700,213.3879892666521
53600,216.44026540748817
53500,216.40626412615944
53400,215.25199737438504
53300,214.0977306226106
53200,212.04579951363453
53100,209.65136966981433
53000,208.3917577211514
52900,209.89402835379124
52800,210.62570131688017
52700,210.7308471847451
52600,210.83599305261
52500,210.43471496272082
52400,209.12878463564653
52300,207.82285430857223
52200,206.5169239814979
52100,205.85322739028126
52000,205.26667147540817
51900,204.68011556053506
51800,204.09355964566194
51700,203.50700373078885
51600,202.92044781591574
51500,202.58268353210076
51400,202.650946211146
51300,202.4966764094108
51200,201.12242084657635
51100,200.0138535144259
51000,199.55247998754524
50900,199.09110646066458
50800,198.6297329337839
50700,198.16835940690325
50600,197.70698588002261
50500,197.38728241917272
50400,197.34006004710537
50300,197.292837675038
50200,197.2456153029706
50100,198.30952263765363
50000,199.4555228936669
49900,200.2844120524652
49800,201.0143708520104
49700,201.7443296515556
49600,202.4742884511008
49500,203.204247250646
49400,203.3802523562595
49300,202.41646703467322
49200,201.35554304012757
49100,199.96151033416857
49000,200.01997703071015
48900,201.98204824463733
48800,203.9441194585645
48700,205.9061906724917
48600,207.86826188641888
48500,206.81830608282635
48400,201.86468276584543
48300,198.53033790422685
48200,199.92999035738188
48100,200.9899250747923
48000,201.74577441286723
47900,202.5016237509422
47800,203.25747308901717
47700,204.01332242709213
47600,204.6606285397617
47500,205.20236544866697
47400,205.74410235757225
47300,206.28583926647752
47200,206.8275761753828
47100,206.6877096264186
47000,204.97913798488995
46900,203.27056634336128
46800,201.56199470183262
46700,201.61733116507463
46600,202.247772425612
46500,202.87821368614937
46400,203.50865494668673
46300,203.2391156239772
46200,202.37758373522811
46100,201.51605184647903
46000,200.65451995772995
45900,200.47142258626886
45800,201.15842137391255
45700,201.8454201615562
45600,202.5324189491999
45500,203.21941773684355
45400,203.7280607761658
45300,204.1602894161831
45200,204.59251805620042
45100,205.0247466962177
45000,205.51724050011777
44900,206.6608563074933
44800,207.80447211486884
44700,208.94808792224438
44600,210.09170372961992
44500,211.23531953699546
44400,212.17240773534868
44300,213.105244234006
44200,214.03808073266327
44100,214.97091723132056
44000,216.0325361877628
43900,217.30575005401673
43800,218.57896392027064
43700,219.85217778652458
43600,220.9326538742111
43500,221.89865388815898
43400,222.86465390210685
43300,223.83065391605473
43200,224.7966539300026
43100,226.88989814035864
43000,229.69997496013852
42900,232.51005177991837
42800,235.0823443725751
42700,235.69701025221164
42600,236.3116761318482
42500,236.92634201148473
42400,237.54100789112127
42300,238.0203522010499
42200,238.49456982181715
42100,238.96878744258441
42000,239.44300506335165
41900,237.82602626638916
41800,236.14847813245242
41700,234.4709299985157
41600,232.79338186457895
41500,232.66970885028485
41400,232.54837015014112
41300,232.42703144999743
41200,232.23685306116124
41100,231.828159498591
41000,231.41946593602077
40900,231.01077237345052
40800,231.13614201126404
40700,231.48301649654613
40600,231.8298909818282
40500,232.17676546711033
40400,232.52363995239241
40300,232.61881629076998
40200,232.32104371611703
40100,232.02327114146408
40000,231.7254985668111
39900,231.42772599215814
39800,233.56556377315866
39700,236.82250996542322
39600,240.0794561576878
39500,241.48124668434923
39400,241.8555020746509
39300,242.22975746495257
39200,242.60401285525424
39100,242.9782682455559
39000,243.5589607342
38900,244.86950248566973
38800,246.18004423713944
38700,247.49058598860913
38600,248.80112774007884
38500,249.58475324249642
38400,249.72088155318525
38300,249.85700986387405
38200,248.8886404111219
38100,246.2178772404942
38000,243.54711406986647
37900,240.87635089923876
37800,239.21567341281656
37700,238.9200269717166
37600,238.6243805306166
37500,238.32873408951664
37400,238.03308764841668
37300,236.3721866076843
37200,234.6126799422405
37100,232.8531732767967
37000,231.27807820392192
36900,230.06873366073248
36800,228.859389117543
36700,227.65004457435356
36600,226.4407000311641
36500,225.23135548797464
36400,225.19355317331647
36300,225.56555738970175
36200,225.93756160608703
36100,226.3095658224723
36000,226.59296079198404
35900,226.00671642100562
35800,225.42047205002717
35700,224.83422767904875
35600,224.24798330807033
35500,224.70385294878483
35400,225.38770487481153
35300,226.07155680083824
35200,226.75540872686494
35100,227.3901286016505
35000,227.8338418599057
34900,228.27755511816093
34800,228.72126837641613
34700,229.16498163467134
34600,230.19029559535394
34500,231.36432353450783
34400,232.53835147366172
34300,233.7123794128156
34200,234.63064780890434
34100,233.71547836964402
34000,232.80030893038366
33900,231.8851394911233
33800,230.96997005186296
33700,231.10679315471677
33600,231.9556019877074
33500,232.80441082069805
33400,233.65321965368872
33300,233.41776424396053
33200,232.67708075095155
33100,231.93639725794256
33000,231.19571376493357
32900,230.4550302719246
32800,230.95592212012593
32700,231.7100769514223
32600,232.4642317827187
