age,temperature
9600.0,-34.74866079944803
9650.0,-34.87125078228548
9700.0,-35.06902592694807
9750.0,-35.37334131446948
9800.0,-35.468594536846005
9850.0,-35.41680605702411
9900.0,-35.54216228102359
9950.0,-35.52048213765822
10000.0,-35.5930242952862
10050.0,-35.806228151853794
10100.0,-35.91598593007497
10150.0,-36.0702056500298
10200.0,-36.25994015648885
10250.0,-36.256058000681165
10300.0,-36.38980686507121
10350.0,-36.27382172520972
10400.0,-36.24851004781016
10450.0,-36.1663184861783
10500.0,-36.367688140507106
10550.0,-36.65860146880703
10600.0,-36.70559697306659
10650.0,-36.53586942251066
10700.0,-36.757756174863566
10750.0,-36.614765468751116
10800.0,-36.38018203858451
10850.0,-36.36422543396478
10900.0,-36.29083383227943
10950.0,-36.39594644750701
11000.0,-36.206010487325145
11050.0,-36.41556766883669
11100.0,-36.34716983962002
11150.0,-36.43213133806474
11200.0,-36.55166580858379
11250.0,-36.78379593267364
11300.0,-36.898829390263494
11350.0,-37.456680701319236
11400.0,-37.53977440997258
11450.0,-37.99221273770619
11500.0,-38.69217188483801
11550.0,-38.942828376201476
11600.0,-39.22345534480917
11650.0,-39.66269848029331
11700.0,-40.27026417567717
11750.0,-40.535819617491576
11800.0,-41.025488044505636
11850.0,-41.28183835371278
11900.0,-41.50895400628427
11950.0,-41.58247249664456
12000.0,-41.785238935869685
12050.0,-41.712753524109715
12100.0,-41.83651094766167
12150.0,-41.58548108258995
12200.0,-41.21720251372184
12250.0,-41.24265764970313
12300.0,-41.22536336431969
12350.0,-40.768666078192176
12400.0,-40.37846259819276
12450.0,-40.28989233226954
12500.0,-39.85188191623709
12550.0,-39.48902609416445
12600.0,-38.87695961580277
12650.0,-38.436087178838214
12700.0,-38.203028231493306
12750.0,-38.021650266277646
12800.0,-37.562605027439616
12850.0,-37.33839454954362
12900.0,-37.295440827182475
12950.0,-37.092825900961934
13000.0,-36.88291057100787
13050.0,-36.997032570219915
13100.0,-36.82224088601899
13150.0,-36.502128475120934
13200.0,-36.650787262659065
13250.0,-36.6897085436197
13300.0,-36.807501650266886
13350.0,-36.853264601623046
13400.0,-36.67335186931764
13450.0,-36.41867068451408
13500.0,-36.46868648108743
13550.0,-36.46200729812363
13600.0,-36.11724416105961
13650.0,-35.75386176622058
13700.0,-35.562333876757535
13750.0,-35.44714459680035
13800.0,-35.56695797721422
13850.0,-35.70561648929606
13900.0,-35.622467626387305
13950.0,-35.83925214347157
14000.0,-36.21901020371636
14050.0,-36.47402375593907
14100.0,-36.59587283090227
14150.0,-36.9271523111876
14200.0,-37.227668450566384
14250.0,-37.633435050757285
14300.0,-38.30054445798394
14350.0,-38.98832005205857
14400.0,-39.363769864110694
14450.0,-39.50772197325538
14500.0,-39.72055762954473
14550.0,-39.986208254191205
14600.0,-40.17250000966821
14650.0,-40.11290498222693
14700.0,-40.04315127194926
14750.0,-39.99904418171904
14800.0,-40.29006861132002
14850.0,-40.45781963220027
14900.0,-40.55690488399692
14950.0,-40.48825430357011
15000.0,-40.358106871892254
15050.0,-40.13724451926839
15100.0,-40.266785431971606
15150.0,-40.44613254748403
15200.0,-40.50585383719265
15250.0,-40.36672078181034
15300.0,-40.369028686808626
15350.0,-40.50002539563968
15400.0,-40.46129221976801
15450.0,-40.57233838670995
15500.0,-40.49509056091313
15550.0,-40.481150181912625
15600.0,-40.376971173756566
15650.0,-40.48713181334259
15700.0,-40.55024813303901
15750.0,-40.73692170742722
15800.0,-40.798160979227205
15850.0,-40.83168744360417
15900.0,-40.78278338890385
15950.0,-41.00003268862194
16000.0,-41.11008610205451
16050.0,-41.14013059625779
16100.000000000002,-41.37398942032212
16149.999999999998,-41.606886932099954
16200.0,-41.770544079943924
16250.0,-41.73407882403814
16300.0,-41.92854637038183
16350.000000000002,-41.93344843456394
16400.0,-41.93475678035299
16450.0,-41.98162255454452
16500.0,-41.86707119984428
16550.0,-41.88151322242297
16600.0,-42.02654429839825
16650.0,-41.95017551596331
16700.0,-41.99170091804255
16750.0,-42.04937469464509
16800.0,-41.98498775947766
16850.0,-41.77285564836558
16900.0,-41.58501430303268
16950.0,-41.67700572850271
17000.0,-41.63930640074999
17050.0,-41.59887111129086
17100.0,-41.66429846590766
17150.0,-41.56356859525694
17200.0,-41.621525623810825
17250.0,-41.546173312629996
17300.0,-41.39857158309907
17350.0,-41.304681261569385
17400.0,-41.095362049489836
17450.0,-40.90896844331292
17500.0,-40.728429578431346
17550.0,-40.643651405576655
17600.0,-40.77372939813172
17650.0,-40.71850720844156
17700.0,-40.53191043083077
17750.0,-40.464539048648696
17800.0,-40.225649375250065
17850.0,-40.11655385458799
17900.0,-39.9498376307541
17950.0,-39.91570995206559
18000.0,-39.885155745171055
18050.0,-39.93149239861593
18100.0,-39.967113254201664
18150.0,-40.03899544910069
18200.0,-40.09319737143952
18250.0,-40.022923319959716
18300.0,-39.98681215259997
18350.0,-39.865517288039065
18400.0,-39.88730657301827
18450.0,-39.93241240479415
18500.0,-40.007880922160204
18550.0,-39.897885307333205
18600.0,-39.94004766309118
18650.0,-39.94385119030069
18700.0,-39.994913554214726
18750.0,-39.997572238387356
18800.0,-40.09649166953402
18850.0,-40.1233682862655
18900.0,-40.144339618677556
18950.0,-40.42648052570104
19000.0,-40.32638878685871
19050.0,-40.27284318748856
19100.0,-40.311046177102085
19150.0,-40.19973664106546
19200.0,-40.37775446657394
19250.0,-40.754459740981076
19300.0,-40.84938187549611
19350.0,-40.80380038058039
19400.0,-40.76224838392672
19450.0,-40.660673266309146
19500.0,-40.572494251816146
19550.0,-40.453668708709976
19600.0,-40.44082220354746
19650.0,-40.231023765842096
19700.0,-40.27180359387143
19750.0,-40.51837773354664
19800.0,-40.58318518771844
19850.0,-40.68561018734074
19900.0,-40.47592259471905
19950.0,-40.181594556045894
20000.0,-40.13840033748664
20050.0,-40.22256807017237
20100.0,-40.24825417128851
20150.0,-40.40198531125201
20200.0,-40.448141060371015
20250.0,-40.55354204480475
20300.0,-40.630540962926474
20350.0,-40.674164473271574
20400.0,-40.639748396826434
20450.0,-40.37864900551379
20500.0,-40.36132880223377
20550.0,-40.49462649801118
20600.0,-40.66073465872563
20650.0,-40.71452933747243
20700.0,-40.55468595013429
20750.0,-40.43248753837298
20800.0,-40.56275643766025
20850.0,-40.51916182723723
20900.0,-40.501342414763926
20950.0,-40.56854635932916
21000.0,-40.522654897725985
21050.0,-40.51267291804266
21100.0,-40.49143833233123
21150.0,-40.5913839416405
21200.0,-40.60119974270697
21250.0,-40.38780780493167
21300.0,-40.26153194918648
21350.0,-40.360540432343164
21400.0,-40.72521779683977
21450.0,-41.02710057517925
21500.0,-40.87158280316484
21550.0,-40.83241291352227
21600.0,-40.96579544080928
21650.0,-40.88560821282188
21700.0,-40.72972541588837
21750.0,-40.76505460091034
21800.0,-40.90899630668052
21850.0,-41.024942381106726
21900.0,-41.07342500823327
21950.0,-41.20621093216458
22000.0,-41.270577037279374
22050.0,-41.25433410723835
22100.0,-41.034126870980444
22150.0,-40.797859128710215
22200.0,-40.864874392760164
22250.0,-40.99255521058285
22300.0,-40.80774353147478
22350.0,-40.69959805193612
22400.0,-40.88146199778064
22450.0,-40.795349195368665
22500.0,-40.717381056662845
22550.0,-40.69076431044654
22600.0,-40.59576775656485
22650.0,-40.63364117263908
22700.0,-40.604577866744634
22750.0,-40.50753666599685
22800.0,-40.490660408002064
22850.0,-40.45655012202497
22900.0,-40.367910889915585
22950.0,-40.18313336240122
23000.0,-40.227822492138706
23050.0,-40.45026842717318
23100.0,-40.543302400953344
23150.0,-40.88506834523344
23200.0,-41.07854065980843
23250.0,-41.15107543594649
23300.0,-41.26074689048251
23350.0,-41.23444762625134
23400.0,-41.37608033979562
23450.0,-41.52274912768814
23500.0,-41.60202051429614
23550.0,-41.73686432870502
23600.0,-41.90357672603536
23650.0,-42.11017370955605
23700.0,-42.308704624642544
23750.0,-42.363235017929696
23800.0,-42.16920300731417
23850.0,-41.74832774824547
23900.0,-41.540945982009276
23950.0,-41.50845751044915
24000.0,-41.5252453706023
24050.0,-41.458279174960765
24100.0,-41.34026589864432
24150.0,-41.30113675711899
24200.0,-41.36325221554523
24250.0,-41.4075228953614
24300.0,-41.354109623216864
24350.0,-41.32373883878351
24400.0,-41.18560838489895
24450.0,-40.985340747442095
24500.0,-41.17903565232254
24550.0,-41.51498762925419
24600.0,-41.65389194522309
24650.0,-41.63828789216975
24700.0,-41.55775331649539
24750.0,-41.542792176229106
24800.0,-41.55162652602141
24850.0,-41.54556845074901
24900.0,-41.45788936251825
24950.0,-41.36856263313248
25000.0,-41.32821094828212
25050.0,-41.294139499144855
25100.0,-41.29826015361013
25150.0,-41.388078925804564
25200.0,-41.40283871862505
25250.0,-41.17524252629842
25300.0,-40.98186886520158
25350.0,-40.87906162295069
25400.0,-40.774924288110604
25450.0,-40.823184642381506
25500.0,-40.83301327658411
25550.0,-40.763156314477875
25600.0,-40.8402125522451
25650.0,-40.93239985178921
25700.0,-40.92046078016145
25750.0,-40.82846187851221
25800.0,-40.76403751802588
25850.0,-40.716783646165155
25900.0,-40.56480903559752
25950.0,-40.76714542606257
26000.0,-40.947783653088905
26050.0,-40.95869952439209
26100.0,-41.073671540197985
26150.0,-41.05116553667028
26200.0,-41.04946664800564
26250.0,-41.17322360349959
26300.0,-41.038942452560555
26350.0,-40.910431882634825
26400.0,-41.00013960505223
26450.0,-41.07821610456629
26500.0,-41.078433890994106
26550.0,-40.99305209980466
26600.0,-40.83896861552047
26650.0,-40.434938611685546
26700.0,-40.04945198113341
26750.0,-40.02810873754742
26800.0,-39.96737473618552
26850.0,-39.9801184440734
26900.0,-39.967491538248474
26950.0,-39.700463732214985
27000.0,-39.50222295146226
27050.0,-39.33935561303516
27100.0,-39.1467386620029
27150.0,-39.055295316002585
27200.0,-39.041366201419216
27250.0,-39.15307283520517
27300.0,-39.50578507911234
27350.0,-40.06089915396881
27400.0,-40.58568887728365
27450.0,-40.677539032365765
27500.0,-40.85342996391738
27550.0,-40.865217592236675
27600.0,-40.757395926273574
27650.0,-40.98054923975886
27700.0,-41.33842631854986
27750.0,-41.49742159464191
27800.0,-41.56207810513699
27850.0,-41.54513529775521
27900.0,-41.596526925309604
27950.0,-41.609379600612456
28000.0,-41.40428894028515
28050.0,-40.99566276684073
28100.0,-40.69618890184563
28150.0,-40.643747334168495
28200.0,-40.359434660704316
28250.0,-40.20874073752105
28300.0,-40.22967145634513
28350.0,-40.164935248470655
28400.0,-40.03738387993798
28450.0,-40.10023544962783
28500.0,-40.102062057314015
28550.0,-40.06667373919925
28600.0,-40.020298653170194
28650.0,-39.844990072123345
28700.0,-39.79241357224302
28750.0,-39.908308910430854
28800.0,-39.93085147151157
28850.0,-39.84248219270982
28900.0,-39.96932344408483
28950.0,-40.04870780989425
29000.0,-40.07464731682202
29050.0,-40.04682050807715
29100.0,-40.1464881887202
29150.0,-40.32151978978286
29200.0,-40.588820607572984
29250.0,-40.93066954595294
29300.0,-41.1810894019862
29350.0,-41.51043259733776
29400.0,-41.68451240118467
29450.0,-41.754802818711
29500.0,-41.882010505843944
29550.0,-42.04328884491316
29600.0,-42.161689310487716
29650.0,-42.34959877889845
29700.0,-42.51452832398141
29750.0,-42.68375138211307
29800.0,-42.65102159380221
29850.0,-42.392499695826
29900.0,-42.11834302956916
29950.0,-41.81451117223446
30000.0,-41.500003397318594
30050.0,-41.29821124962672
30100.0,-41.13808199458989
30150.0,-40.90332113844578
30200.0,-40.63657612830759
30250.0,-40.55655869770319
30300.0,-40.40338043759144
30350.0,-40.187419100750084
30400.0,-40.19281458243093
30450.0,-40.1582447561171
30500.0,-40.13012534655649
30550.0,-40.2214566268566
30600.0,-40.37764543886545
30650.0,-40.52861118953673
30700.0,-40.6539169101408
30750.0,-40.691325478189555
30800.0,-40.770047526484
30850.0,-41.084761520933206
30900.0,-41.450541972541686
30950.0,-41.621095663456536
31000.0,-41.8178332618933
31050.0,-41.809074677708935
31100.0,-41.44716132182869
31150.0,-41.193132042791646
31200.0,-41.061124085542595
31250.0,-40.743169822270886
31300.0,-40.32821993465264
31350.0,-39.93409029711205
31400.0,-39.79294843323082
31450.0,-39.70463803934714
31500.0,-39.60127560407336
31550.0,-39.31190039695726
31600.0,-38.984523777367706
31650.0,-38.6115366457212
31700.0,-38.22857516597301
31750.0,-38.351943728372405
31800.0,-38.605405901316395
31850.0,-38.70817305901127
31900.0,-38.88464326044356
31950.0,-39.439251276965805
32000.0,-39.9930444970455
32049.999999999996,-40.58645255151357
32100.0,-40.917514059098174
32150.0,-41.1025221714128
32200.000000000004,-41.2420006296584
32250.0,-41.410545892254625
32299.999999999996,-41.634776994799246
32350.0,-41.867223724615485
32400.0,-42.10395902251366
32450.000000000004,-41.940000475107524
32500.0,-41.862576934950376
32549.999999999996,-41.86107922943482
32600.0,-41.58858952951975
32650.0,-41.00343550885061
32700.000000000004,-40.55846124803776
32750.0,-40.088849229837855
32800.0,-39.67852408462566
32850.0,-39.3671560206489
32900.0,-39.188985952511416
32950.0,-39.001732491304786
33000.0,-38.90171469772191
33050.0,-38.8553243511375
33100.0,-38.94066401420949
33150.0,-39.241867190940695
33200.0,-39.549375475397106
33250.0,-39.82590910912649
33300.0,-40.25020669367682
33350.0,-40.80686136688543
33400.0,-41.160701607368715
33450.0,-41.43724015677047
33500.0,-41.67598081572458
33550.0,-41.97356712051092
33600.0,-42.232670027970144
33650.0,-42.57270919287037
33700.0,-42.56608245669646
33750.0,-42.56385973019881
33800.0,-42.37230330931749
33850.0,-42.012768627801655
33900.0,-41.49012655394099
33950.0,-41.0586329721298
34000.0,-40.563599799590996
34050.0,-40.062266140948104
34100.0,-39.71571759644064
34150.0,-39.390826603264436
34200.0,-39.196668722428555
34250.0,-38.95105576925277
34300.0,-38.611222577339426
34350.0,-38.107117728985614
34400.0,-37.89496081567839
34450.0,-37.89159459994138
34500.0,-37.944333057851495
34550.0,-37.95061876662575
34600.0,-38.1732500452067
34650.0,-38.34938435107537
34700.0,-38.660340900980245
34750.0,-38.89126441419976
34800.0,-38.92831475092517
34850.0,-39.25731240864587
34900.0,-39.48798910486486
34950.0,-39.559935708584455
35000.0,-39.70739524650491
35050.0,-40.083267242803366
35100.0,-40.43870625701039
35150.0,-40.47817373085101
35200.0,-40.64665196443423
35250.0,-40.91039278751821
35300.0,-41.01460093514407
35350.0,-41.02937685568824
35400.0,-40.95264639752551
35450.0,-41.06121721091743
35500.0,-41.406305792578486
35550.0,-41.31896559349231
35600.0,-41.18391697104501
35650.0,-41.22808881966516
35700.0,-41.27674187571544
35750.0,-41.19844258224456
35800.0,-40.99579577262716
35850.0,-40.91697833195813
35900.0,-40.620003803826926
35950.0,-40.50791748267445
36000.0,-40.44505474020945
36050.0,-40.43490182232432
36100.0,-40.49110647565543
36150.0,-40.3556732538188
36200.0,-40.11792650343507
36250.0,-40.032514546072164
36300.0,-39.90847935364634
36350.0,-39.742708464435644
36400.0,-39.699205471871636
36450.0,-39.66548030170744
36500.0,-39.645019763640626
36550.0,-39.529262006412196
36600.0,-39.625491545159456
36650.0,-39.45568178288875
36700.0,-39.35620784543252
36750.0,-39.264731082354324
36800.0,-39.07151422521752
36850.0,-38.8328123411571
36900.0,-38.55569500587549
36950.0,-38.301868654284185
37000.0,-38.286824638971055
37050.0,-38.26268281387867
37100.0,-38.01688757195974
37150.0,-37.61209146673128
37200.0,-37.44003529070694
37250.0,-37.61065865649406
37300.0,-37.645385532281686
37350.0,-37.81402067988612
37400.0,-37.645755309015364
37450.0,-37.58599914409736
37500.0,-37.668974630885565
37550.0,-37.97576426252961
37600.0,-38.249569794944804
37650.0,-38.64232931986088
37700.0,-38.85161112223276
37750.0,-39.18118056992389
37800.0,-39.5749365240801
37850.0,-40.22090647815213
37900.0,-40.50722955402208
37950.0,-40.38756200559179
38000.0,-40.30823967844003
38050.0,-40.256720591793375
38100.0,-40.70154505619479
38150.0,-40.85483717434835
38200.0,-40.83591653392539
38250.0,-40.630507371828294
38300.0,-40.739761123848666
38350.0,-40.688243504035384
38400.0,-40.618847221953175
38450.0,-40.564406607576096
38500.0,-40.55324100174791
38550.0,-40.53361048237979
38600.0,-40.71283162486243
38650.0,-41.03449472867315
38700.0,-41.31397131363523
38750.0,-41.462638943606436
38800.0,-41.365630593883054
38850.0,-41.67450140716957
38900.0,-42.069510630976225
38950.0,-42.56877427741889
39000.0,-42.69366735377851
39050.0,-42.816266584509556
39100.0,-43.173780024861
39150.0,-43.16011638728219
39200.0,-43.08788435153118
39250.0,-42.8455142751903
39300.0,-42.57720606878181
39350.0,-42.28143196034091
39400.0,-42.082711721973986
39450.0,-41.915087331553316
39500.0,-41.7812565701438
39550.0,-41.43964298072616
39600.0,-41.02038278282765
39650.0,-40.52001601320243
39700.0,-40.107669008582896
39750.0,-39.76730022469054
39800.0,-39.249538319210565
39850.0,-39.22219661791756
39900.0,-39.2405947451363
39950.0,-39.388286773681955
40000.0,-39.5405215011536
40050.0,-39.78378294276684
40100.0,-39.84871705237729
40150.0,-39.9631539969095
40200.0,-40.137140102710504
40250.0,-40.17155624385811
40300.0,-40.19784145584429
40350.0,-40.28607174347305
40400.0,-40.517743802308125
40450.0,-40.76558305492884
40500.0,-40.978701035696524
40550.0,-40.675947108015954
40600.0,-40.35553190818041
40650.0,-40.06762440912498
40700.0,-39.81290357942542
40750.0,-39.568478110585716
40800.0,-39.35465517899782
40850.0,-39.252007540638516
40900.0,-38.99655131514931
40950.0,-38.928510722694355
41000.0,-39.01944839544632
41050.0,-39.088413508297826
41100.0,-39.16838063566218
41150.0,-39.166545555457475
41200.0,-39.20962373584864
41250.0,-39.7174846428203
41300.0,-40.18351787527663
41350.0,-40.517881929474775
41400.0,-40.825232937859866
41450.0,-40.98865487538672
41500.0,-41.28955749279768
41550.0,-41.40751794942182
41600.0,-41.48560177199723
41650.0,-41.47556483489226
41700.0,-41.43928774442465
41750.0,-41.38999072319807
41800.0,-41.11861861694948
41850.0,-40.87631505868657
41900.0,-40.73731557331203
41950.0,-40.326549680934846
42000.0,-39.97146836175436
42050.0,-39.70096180028588
42100.0,-39.347267497247735
42150.0,-39.060643274124686
42200.0,-38.714259775878006
42250.0,-38.37274931461069
42300.0,-38.252305420152396
42350.0,-38.197849323216026
42400.0,-37.988862162672355
42450.0,-37.85064756351951
42500.0,-37.959940023914314
42550.0,-38.02256964497282
42600.0,-38.028085412112574
42650.0,-38.16542368672636
42700.0,-38.126471867835306
42750.0,-38.053148344731945
42800.0,-38.17480002165712
42850.0,-38.37770932148725
42900.0,-38.68631933239526
42950.0,-39.00556874644445
43000.0,-39.219351213307185
43050.0,-39.40292583782685
43100.0,-39.701964335676436
43150.0,-40.06616707556772
43200.0,-40.265949785540734
43250.0,-40.49267663656756
43300.0,-40.55243470647183
43350.0,-40.65032629320195
43400.0,-41.07622508092104
43450.0,-41.44651701054382
43500.0,-41.66524807897053
43550.0,-41.76648307149308
43600.0,-41.73864794966232
43650.0,-41.77228936011066
43700.0,-41.698047237112256
43750.0,-41.55526519099115
43800.0,-41.53330286401078
43850.0,-41.34941543834672
43900.0,-41.141754460401394
43950.0,-41.01755249297384
44000.0,-40.967847090736136
44050.0,-40.7307520771798
44100.0,-40.34415311145696
44150.0,-40.04606333309488
44200.0,-39.74329720613541
44250.0,-39.442759201119486
44300.0,-39.21263756439949
44350.0,-39.00663948634947
44400.0,-38.93637909659585
44450.0,-38.95690866602201
44500.0,-38.69489286372057
44550.0,-38.44241757263381
44600.0,-38.27600335868341
44650.0,-38.031491621322424
44700.0,-37.88845442458055
44750.0,-37.87141584961878
44800.0,-37.828042367419336
44850.0,-37.786996001269756
44900.0,-37.64120499469691
44950.0,-37.665640809300015
45000.0,-37.61605486827366
45050.0,-37.52713127018354
45100.0,-37.3686322848536
45150.0,-37.213452297260815
45200.0,-37.26072613359731
45250.0,-37.17528031664243
45300.0,-37.12055483347014
45350.0,-37.249705021275375
45400.0,-37.375530967828
45450.0,-37.356793098484886
45500.0,-37.39574329998046
45550.0,-37.43221424406198
45600.0,-37.74930555535638
45650.0,-37.815721922498646
45700.0,-37.89858833654613
45750.0,-37.91326078674114
45800.0,-37.97785069290335
45850.0,-37.97605709372986
45900.0,-38.065639744385166
45950.0,-38.41865222691701
46000.0,-38.69123573757052
46050.0,-38.66546914595694
46100.0,-38.69659905202876
46150.0,-39.000582640516335
46200.0,-39.1805249835945
46250.0,-39.23442010165335
46300.0,-39.219840731153504
46350.0,-39.31335803022289
46400.0,-39.51945669869821
46450.0,-39.87598685168229
46500.0,-40.265747395180384
46550.0,-40.70075435192457
46600.0,-40.72710988309753
46650.0,-40.84570895603955
46700.0,-41.005776292628404
46750.0,-41.30122085580187
46800.0,-41.346093076432716
46850.0,-41.22740848994105
46900.0,-41.198506963900684
46950.0,-41.36032295785545
47000.0,-41.328195997312605
47050.0,-41.30184646943888
47100.0,-41.24344674336793
47150.0,-41.13264353462969
47200.0,-40.95335744148458
47250.0,-40.85825824450939
47300.0,-41.29730678694694
47350.0,-41.3318537606559
47400.0,-41.29885671724628
47450.0,-41.30899317716576
47500.0,-41.44230802940765
47550.0,-41.50168937712369
47600.0,-41.5598978974934
47650.0,-41.43131526972423
47700.0,-41.44142149130965
47750.0,-41.494693629092104
47800.0,-41.44314337427255
47850.0,-41.29610853494662
47900.0,-41.396695999690294
47950.0,-41.29728993660953
48000.0,-40.65489581936952
48050.0,-40.398815276992096
48100.0,-40.25101439953676
48150.0,-39.90803061324803
48200.0,-39.56477857944432
48250.0,-39.3462728472258
48300.0,-39.17066185723261
48350.0,-39.209484760543155
48400.0,-39.31365775849357
48450.0,-39.421491154251335
48500.0,-39.46478085977856
48550.0,-39.5918846004054
48600.0,-39.376355208092875
48650.0,-39.33893147071266
48700.0,-39.63087263474598
48750.0,-39.62409864041096
48800.0,-39.51272993034556
48850.0,-39.56297766196615
48900.0,-39.73311944815571
48950.0,-39.96068187937218
49000.0,-39.93796350843435
49050.0,-39.7866527278729
49100.0,-39.6528640450194
49150.0,-39.31893750866892
49200.0,-39.18691710577891
49250.0,-39.06880972691671
49300.0,-39.115363316392774
49350.0,-39.01056620800421
49400.0,-38.769086262393955
49450.0,-38.68979214546774
49500.0,-38.645055460745496
49550.0,-38.70293328271777
49600.0,-38.714439707785495
49650.0,-38.60001110261256
49700.0,-38.738261541754014
49750.0,-38.826724925335
49800.0,-38.591304538278514
49850.0,-38.75497662926824
49900.0,-38.866433250742084
49950.0,-38.927708155774475
50000.0,-38.73414811205376
50050.0,-38.71980683170922
50100.0,-38.92837012793045
50150.0,-39.037879466465114
50200.0,-39.266025877107964
50250.0,-39.33099485541173
50300.0,-39.20284204947549
50350.0,-39.12294493126098
50400.0,-39.12813242027548
50450.0,-39.18817998391869
50500.0,-39.602886400672425
50550.0,-39.62873409437222
50600.0,-39.50728804497614
50650.0,-39.34995995417199
50700.0,-39.57445902984743
50750.0,-39.65931832877956
50800.0,-39.48499088768436
50850.0,-39.40349592081984
50900.0,-39.20286843878991
50950.0,-39.10328314684947
51000.0,-39.2282233327107
51050.0,-39.25315557294849
51100.0,-39.00132481948346
51150.0,-38.72058321506371
51200.0,-38.41588938233907
51250.0,-38.25319385814837
51300.0,-38.130198349857515
51350.0,-38.01572472416654
51400.0,-37.81405717189646
51450.0,-37.64529037220228
51500.0,-37.79991304811871
51550.0,-37.92871730680009
51600.0,-38.02220360621059
51650.0,-37.98934144521425
51700.0,-37.89049696099584
51750.0,-37.86341857818739
51800.0,-37.98867504918327
51850.0,-38.30830194219487
51900.0,-38.36190493420011
51950.0,-38.41484565506254
52000.0,-38.674103594802716
52050.0,-39.030494245195364
52100.0,-39.07346538088249
52150.0,-39.24301530056169
52200.0,-39.10029586387277
52250.0,-39.05526673078962
52300.0,-39.04116082143116
52350.0,-38.949964023026155
52400.0,-38.81530877856228
52450.0,-38.875854811584986
52500.0,-38.81086128611601
52550.0,-38.511390049659575
52600.0,-38.41936083082741
52650.0,-38.37477339472054
52700.0,-38.12515861157142
52750.0,-37.82723467061741
52800.0,-38.01064389576567
52850.0,-38.02907511979166
52900.0,-38.098959164465946
52950.0,-38.10096879192164
53000.0,-38.155944378665424
53050.0,-38.50516488838745
53100.0,-38.77680422311996
53150.0,-38.79193998627304
53200.0,-38.97494983970108
53250.0,-39.31724864997213
53300.0,-39.64381715132099
53350.0,-39.971066925284305
53400.0,-40.394286146225376
53450.0,-40.738699247353665
53500.0,-40.691702323912914
53550.0,-40.604046330782765
53600.0,-40.54095308340831
53650.0,-40.527016092831346
53700.0,-40.47003128718159
53750.0,-40.31161506794423
53800.0,-40.439148202520094
53850.0,-40.61009539650383
53900.0,-40.70254029922783
53950.0,-40.71810150839556
54000.0,-40.73082270241557
54050.0,-40.63030157735585
54100.0,-40.43304304191542
54150.0,-40.2334107928377
54200.0,-40.307084574238296
54250.0,-40.46135084956781
54300.0,-40.58677536189008
54350.0,-40.516252508781236
54400.0,-40.51819016207859
54450.0,-40.4039163224605
54500.0,-40.0932679951834
54550.0,-39.86065616301254
54600.0,-39.621491135051386
54650.0,-39.30423796540562
54700.0,-39.065856813648615
54750.0,-38.88983879269101
54800.0,-38.78331777810217
