age,d18O,filt_interp,residual,pre,obl
7645.0,-54.79,-54.6711501244492,-0.11884987555080073,-0.0083474,0.4223085
7716.0,-54.02,-54.643174410214186,0.6231744102141832,-0.0087098,0.42235772
7824.0,-54.5,-54.601369143080106,0.10136914308010603,-0.00925352,0.42242912
7901.0,-54.29,-54.57217497732346,0.2821749773234643,-0.0096369,0.42247759
7976.0,-55.82,-54.54427713997349,-1.2757228600265123,-0.0100044,0.42252184000000004
8090.0,-56.01,-54.50297666063787,-1.507023339362128,-0.010554899999999999,0.42258640000000003
8204.0,-54.45,-54.46313044580411,0.013130445804108604,-0.01109248,0.42264588000000003
8283.0,-53.97,-54.436437862906104,0.4664378629061048,-0.01145746,0.42268300999999997
8359.0,-55.7,-54.4115137332229,-1.288486266777106,-0.01180209,0.42271696000000003
8395.0,-54.06,-54.39997944713131,0.3399794471313058,-0.01196445,0.4227328
8470.0,-54.88,-54.376522578944034,-0.5034774210559689,-0.012295,0.4227637
8544.0,-55.1,-54.35417199439577,-0.7458280056042312,-0.01261576,0.42279184
8657.0,-55.13,-54.32162621804644,-0.8083737819535628,-0.01309369,0.42283024
8735.0,-54.6,-54.30032885913691,-0.2996711408630901,-0.0134151,0.42285415
8852.0,-54.21,-54.27025026076497,0.06025026076496687,-0.013883359999999999,0.42288548000000004
8964.0,-55.08,-54.24364531142644,-0.8363546885735573,-0.01431584,0.42291044
9075.0,-54.02,-54.21947660491967,0.199476604919667,-0.014727500000000001,0.42293075
9185.0,-54.39,-54.197764546273476,-0.19223545372652495,-0.0151199,0.42294605
9222.0,-54.56,-54.19097493534536,-0.36902506465464313,-0.01524824,0.42294998
9354.0,-54.4,-54.16891498369368,-0.2310850163063165,-0.01569266,0.42295916
9428.0,-53.34,-54.158052809896425,0.8180528098964217,-0.01593276,0.42296128
9537.0,-53.91,-54.144074815691795,0.23407481569179822,-0.01627385,0.42296089
9612.0,-54.08,-54.13587809360081,0.05587809360081053,-0.01650116,0.42295815999999997
9686.0,-53.42,-54.128943741489294,0.7089437414892927,-0.01671798,0.42295298
9704.0,-54.28,-54.12743233253636,-0.15256766746364292,-0.01677028,0.42295156
9798.0,-54.45,-54.12065820604113,-0.329341793958875,-0.01703536,0.42294122
9883.0,-53.95,-54.1161736299466,0.16617362994659857,-0.017264269999999998,0.42292772
9969.0,-53.8,-54.11323305622402,0.3132330562240213,-0.017486639999999998,0.42291189
10068.0,-53.87,-54.11186592681646,0.24186592681646601,-0.01773532,0.42288968
10156.0,-54.78,-54.112476267069454,-0.6675237329305475,-0.0179466,0.42286688
10243.0,-52.99,-54.11477933340656,1.1247793334065577,-0.01814503,0.42284124
10332.0,-52.81,-54.11889390943494,1.3088939094349357,-0.01833724,0.42281148
10423.0,-53.71,-54.124948961304135,0.41494896130413395,-0.018521930000000002,0.42277780000000004
10503.0,-54.4,-54.131818912854946,-0.2681810871450523,-0.01867425,0.42274567999999996
10558.0,-53.72,-54.13738123823106,0.41738123823105866,-0.0187705,0.42272148
10612.0,-53.49,-54.14351241482554,0.6535124148255349,-0.01886308,0.42269724
10702.0,-53.81,-54.15519696710866,0.3451969671086559,-0.01900582,0.42265396
10792.0,-54.31,-54.16871463164977,-0.14128536835023198,-0.019132720000000002,0.42260716
10882.0,-53.91,-54.18406087855759,0.27406087855759154,-0.01924568,0.42255708000000003
10971.0,-53.71,-54.20102762579767,0.49102762579767045,-0.01934326,0.42250369
11163.0,-53.28,-54.24365564419779,0.9636556441977859,-0.01949958,0.42237816
11261.0,-53.68,-54.26855497393477,0.5885549739347695,-0.01955328,0.42230847
11352.0,-53.92,-54.2935565488813,0.37355654888129664,-0.01958812,0.42223995999999997
11522.0,-52.84,-54.3450451496935,1.505045149693494,-0.019615340000000002,0.4221033
11540.0,-54.93,-54.35085616814311,-0.5791438318568893,-0.0196148,0.422088
11635.0,-52.81,-54.38266249944757,1.572662499447567,-0.019606349999999998,0.42200585
11731.0,-54.28,-54.41670890677934,0.1367089067793401,-0.01958284,0.42191917
11922.0,-54.12,-54.49003317817233,0.37003317817233494,-0.01949226,0.42173678
12017.0,-54.85,-54.529206824468204,-0.3207931755317972,-0.01942623,0.42164015
12113.0,-55.53,-54.570573504982555,-0.9594264950174463,-0.01934639,0.42153896
12308.0,-55.43,-54.65995203827061,-0.7700479617293894,-0.019140840000000003,0.42132272
12417.0,-54.88,-54.712945306160904,-0.16705469383909843,-0.01899969,0.4211956
12461.0,-55.2,-54.73493522700134,-0.4650647729986659,-0.01893677,0.4211428
12526.0,-54.13,-54.7680387012077,0.638038701207698,-0.01883992,0.42106350000000003
12743.0,-55.96,-54.883732620861906,-1.0762673791380948,-0.01846959,0.42078667000000003
12856.0,-56.6,-54.947017206253065,-1.6529827937469364,-0.01824932,0.42063584
12982.0,-56.42,-55.01992436216636,-1.4000756378336447,-0.01798124,0.4204612
13242.0,-55.26,-55.17775382617333,-0.08224617382666821,-0.017356220000000002,0.42008216
13358.0,-56.63,-55.251193770331355,-1.3788062296686476,-0.01704708,0.41990468
13477.0,-56.28,-55.328354854896986,-0.951645145103015,-0.016710239999999998,0.41971757000000004
13646.0,-55.92,-55.44093448825301,-0.4790655117469882,-0.0161981,0.41944264
13741.0,-56.13,-55.50567960154886,-0.6243203984511396,-0.015893110000000002,0.41928371
13825.0,-56.59,-55.56375861413245,-1.02624138586755,-0.0156135,0.41914075
13976.0,-56.41,-55.67001678794429,-0.739983212055705,-0.015086440000000001,0.41887724000000004
14357.0,-55.01,-55.947602842203814,0.9376028422038161,-0.01362301,0.4181767
14595.0,-56.44,-56.126856712317135,-0.3131432876828626,-0.0126215,0.4177148
14712.0,-54.21,-56.21634223262873,2.0063422326287323,-0.012106,0.41748064
14830.0,-56.08,-56.30737855886537,0.22737855886537517,-0.0115717,0.4172402
15079.0,-55.68,-56.50164019786607,0.821640197866067,-0.01040138,0.41671952
15203.0,-56.55,-56.59924806985731,0.049248069857313226,-0.00979915,0.41645246
15328.0,-56.64,-56.69806842136042,0.05806842136041723,-0.00917844,0.41617912
15455.0,-56.66,-56.798783551363954,0.13878355136395726,-0.008537600000000001,0.4158968
15706.0,-56.52,-56.99826030303201,0.47826030303200895,-0.0072435600000000004,0.41532508
15826.0,-55.49,-57.09358992254547,1.603589922545467,-0.00661346,0.4150459
16157.0,-56.33,-57.35527110584079,1.025271105840794,-0.004848910000000004,0.41425549
16242.0,-56.56,-57.42196006505878,0.8619600650587742,-0.0043912,0.4140481
16380.0,-57.23,-57.52959887661772,0.299598876617722,-0.0036444,0.4137076
16522.0,-58.04,-57.63937798163144,-0.4006220183685585,-0.00287066,0.41335234
16834.0,-57.49,-57.876171282859396,0.3861712828593937,-0.00115732,0.41255494
16997.0,-57.62,-57.996951487398206,0.37695148739820894,-0.00025756,0.41213083
17160.0,-59.21,-58.11536299126425,-1.0946370087357522,0.0006464,0.411701
17389.0,-59.41,-58.27721437567868,-1.1327856243213148,0.0019141700000000002,0.41108859000000003
17487.0,-58.54,-58.34471617090124,-0.19528382909875575,0.0024535,0.4108241
17650.0,-57.51,-58.454461587626795,0.9444615876267974,0.003347,0.4103795
17682.0,-57.73,-58.47561873046588,0.7456187304658854,0.00352172,0.41029214
17813.0,-59.49,-58.560850601425194,-0.9291493985748076,0.00423194,0.40993199
18107.0,-59.49,-58.74359864739364,-0.7464013526063624,0.00580068,0.4091144
18139.0,-58.84,-58.76274345998892,-0.07725654001108495,0.00596836,0.4090248
18303.0,-59.13,-58.8584471801373,-0.2715528198627055,0.0068213300000000004,0.40856454000000003
18466.0,-59.87,-58.94947006282545,-0.9205299371745497,0.00764964,0.40810356000000003
18808.0,-59.25,-59.12660280334574,-0.12339719665425974,0.0093226,0.40712803999999997
18987.0,-59.55,-59.21159094719031,-0.3384090528096877,0.010154330000000001,0.40661431000000003
19377.0,-58.67,-59.37790463700662,0.7079046370066209,0.01183978,0.4054867
19558.0,-59.86,-59.44623326172517,-0.41376673827483046,0.01256536,0.4049618
19593.0,-59.92,-59.45879669180106,-0.4612033081989395,0.01270256,0.40486029999999995
19875.0,-59.56,-59.552421453613455,-0.0075785463865472025,0.013752,0.4040405
20053.0,-59.77,-59.60462487276663,-0.165375127233375,0.01437173,0.40352330000000003
20194.0,-58.58,-59.642262050065725,1.0622620500657263,0.014841259999999998,0.4031144
20433.0,-59.54,-59.698737806552856,0.15873780655285685,0.01558169,0.40242363
20599.0,-59.79,-59.73270315803019,-0.057296841969808554,0.0160552,0.40194587
20763.0,-60.09,-59.7621715290417,-0.3278284709583019,0.01648376,0.40147519
20975.0,-60.29,-59.79449323226027,-0.4955067677397267,0.01698225,0.400871
21077.0,-59.97,-59.80781791515322,-0.16218208484677632,0.01719662,0.40058209
21111.0,-59.11,-59.81194814601224,0.7019481460122421,0.017265009999999997,0.40048587
21282.0,-59.78,-59.83043432005304,0.05043432005303572,0.0175785,0.40000358
21416.0,-60.28,-59.842352428809455,-0.43764757119054565,0.01779288,0.39962951999999996
21548.0,-60.01,-59.851997739504114,-0.15800226049588417,0.01797444,0.39926304
22000.0,-59.71,-59.87070456043162,0.1607045604316184,0.018394,0.398027
22255.0,-60.15,-59.87266247053332,-0.2773375294666778,0.01848435,0.39734525
22403.0,-60.31,-59.87136165570928,-0.4386383442907231,0.018492579999999998,0.39695517
22657.0,-60.25,-59.865490020510435,-0.38450997948956456,0.01842492,0.39629751
22760.0,-60.38,-59.86194422554625,-0.5180557744537495,0.018370599999999997,0.3960346
22928.0,-59.13,-59.85490199777142,0.7249019977714184,0.01824836,0.39561228
23104.0,-59.38,-59.84605265954573,0.46605265954572417,0.01807832,0.39517628
23383.0,-59.21,-59.82950685362455,0.61950685362455,0.01771648,0.39450446
23468.0,-59.2,-59.82396661813016,0.6239666181301544,0.01758524,0.3943042
23643.0,-59.18,-59.8119831452729,0.6319831452728977,0.01728631,0.39389852999999997
23845.0,-59.21,-59.79739774516117,0.5873977451611694,0.0168914,0.3934421
24219.0,-59.97,-59.769149918243926,-0.200850081756073,0.01603036,0.39263348
24344.0,-60.21,-59.75956362076931,-0.4504363792306876,0.0157042,0.3923748
24430.0,-59.77,-59.75297260951896,-0.017027390481040072,0.0154684,0.3921994
24650.0,-59.5,-59.73623987910849,0.23623987910848854,0.014823,0.391764
25069.0,-59.72,-59.70552109062288,-0.014478909377118043,0.01342222,0.39098518
25294.0,-59.57,-59.689986258310014,0.1199862583100142,0.01257798,0.39059520000000003
25518.0,-59.89,-59.675366757865504,-0.21463324213449653,0.01168856,0.39022756
25946.0,-60.53,-59.650114470933076,-0.8798855290669252,0.00989566,0.38958560000000003
26172.0,-60.06,-59.63830615185408,-0.4216938481459209,0.00892396,0.38928068
26543.0,-58.79,-59.62126731088105,0.8312673108810529,0.00729036,0.38883083999999996
26770.0,-59.5,-59.61225119122513,0.11225119122512695,0.006263100000000001,0.3885886
26923.0,-60.02,-59.606750902151845,-0.41324909784815844,0.00555805,0.38843884
27016.0,-60.48,-59.60362420101179,-0.8763757989882066,0.00512432,0.38835408
27481.0,-59.87,-59.59021640697285,-0.2797835930271475,0.00289696,0.38799373000000004
27701.0,-58.69,-59.58498077218241,0.8949807721824143,0.00183115,0.38786148
27900.0,-59.92,-59.580717604323766,-0.33928239567623564,0.000868,0.387763
28298.0,-59.36,-59.57308800128101,0.21308800128100813,-0.00103254,0.38762752
28490.0,-58.92,-59.569599127901675,0.6495991279016735,-0.0019314000000000002,0.3875916
28685.0,-59.69,-59.5660098439859,-0.12399015601409502,-0.00282745,0.38757474999999997
28877.0,-59.08,-59.562293140372006,0.48229314037200766,-0.00369219,0.38757762
29033.0,-59.32,-59.55904037431641,0.23904037431641,-0.00438088,0.38759428
29236.0,-59.4,-59.55435359473834,0.15435359473833898,-0.00525564,0.38763536000000004
29434.0,-58.72,-59.54912647995846,0.829126479958461,-0.00608374,0.38769657999999996
29816.0,-59.98,-59.53656571386341,-0.4434342861365863,-0.00760628,0.38787328
30013.0,-59.73,-59.52848147860937,-0.20151852139062498,-0.00834945,0.38799384000000003
30151.0,-58.8,-59.522045444574374,0.7220454445743769,-0.00884907,0.38809074
30529.0,-59.99,-59.50066813427313,-0.48933186572687504,-0.01013896,0.38840626
30722.0,-59.16,-59.48738122482815,0.3273812248281516,-0.01075032,0.38859488
30914.0,-59.93,-59.4724083858749,-0.45759161412509997,-0.011326319999999999,0.38880082
31284.0,-58.78,-59.438242521963474,0.6582425219634729,-0.01234892,0.38924752
31478.0,-60.46,-59.41738048906125,-1.0426195109387493,-0.012830979999999999,0.38950864
31677.0,-60.38,-59.39379830272815,-0.9862016972718521,-0.01328186,0.38979419
32084.0,-59.44,-59.338603472064726,-0.10139652793527176,-0.01405344,0.39043644
32287.0,-58.84,-59.30761102405494,0.46761102405493915,-0.014357540000000004,0.39078438000000004
32490.0,-59.52,-59.274387973333305,-0.24561202666669857,-0.0146121,0.39115069999999996
32805.0,-58.9,-59.21865163189689,0.3186516318968913,-0.01491575,0.391754
33037.0,-58.72,-59.174605998796515,0.45460599879651653,-0.01507372,0.39222496
33236.0,-59.14,-59.135017448247154,-0.0049825517528461205,-0.01516832,0.39264476
33473.0,-59.15,-59.08597195521392,-0.06402804478607749,-0.015229679999999999,0.39316479
33840.0,-58.44,-59.00679253471112,0.5667925347111193,-0.0152124,0.3940088
34047.0,-59.41,-58.9609089116825,-0.4490910883174948,-0.01514332,0.39450521
34252.0,-59.04,-58.9149783980762,-0.1250216019237982,-0.01503372,0.39500948
34654.0,-59.52,-58.8247286113343,-0.6952713886657023,-0.01469738,0.39603594
35089.0,-59.44,-58.72927297418378,-0.7107270258162188,-0.01415284,0.39719708
35489.0,-58.04,-58.64625561590107,0.6062556159010697,-0.0134888,0.39830709000000003
35681.0,-57.86,-58.608780791244854,0.7487807912448545,-0.01312124,0.39885285
35862.0,-58.72,-58.57517957159134,-0.14482042840865716,-0.01275018,0.39937418
36060.0,-58.37,-58.54058140159915,0.1705814015991507,-0.0123176,0.3999518
36451.0,-57.95,-58.47976972819723,0.5297697281972304,-0.011395540000000001,0.40110949
36647.0,-59.26,-58.45341972222628,-0.806580277773719,-0.010902209999999999,0.40169794000000003
36837.0,-59.01,-58.430703012754186,-0.5792969872458116,-0.01040695,0.40227248
37197.0,-58.12,-58.395621533333866,0.27562153333386874,-0.00942928,0.40337082
37389.0,-57.58,-58.381267529784175,0.8012675297841767,-0.00888635,0.40396023000000003
37568.0,-58.15,-58.3706248262497,0.22062482624970414,-0.0083644,0.40451212
38086.0,-57.07,-58.35430633760818,1.2843063376081787,-0.00676794,0.4061156
38247.0,-57.66,-58.35338712433477,0.6933871243347767,-0.00624337,0.4066147
38547.0,-59.27,-58.35642520745173,-0.9135747925482747,-0.00524755,0.4075447
38666.0,-58.45,-58.35920422691103,-0.09079577308897058,-0.00484824,0.40791294
38808.0,-58.38,-58.363576740609446,-0.016423259390556666,-0.00436996,0.40835164
39111.0,-57.62,-58.37629065819642,0.7562906581964199,-0.00335126,0.40928366
39260.0,-58.1,-58.383971735490746,0.28397173549074495,-0.0028536,0.4097396
39408.0,-58.84,-58.392352907975585,-0.4476470920244182,-0.0023604399999999997,0.41019032
39777.0,-58.41,-58.41559779964654,0.005597799646544388,-0.00113613,0.41130500000000003
39979.0,-59.16,-58.429136450806645,-0.7308635491933515,-0.00046751000000000003,0.41190763
40121.0,-58.85,-58.43874439064766,-0.41125560935233807,1.0899999999999913e-06,0.41232774
40480.0,-58.55,-58.462473191466046,-0.08752680853395134,0.0011796,0.4133752
40667.0,-58.82,-58.4740403645131,-0.34595963548689923,0.00178875,0.41391262
40865.0,-58.42,-58.48533909696423,0.06533909696423024,0.0024293,0.4144743
41259.0,-58.61,-58.50391279622937,-0.10608720377062753,0.0036884400000000003,0.41556866000000003
41454.0,-59.11,-58.51074700775507,-0.5992529922449279,0.00429994,0.41609826
41653.0,-58.87,-58.51587040304526,-0.3541295969547349,0.00491165,0.41662892
42254.0,-58.27,-58.51874712872685,0.24874712872684768,0.0066692,0.41817092
42454.0,-58.38,-58.5152817087989,0.13528170879889956,0.0072198,0.41866168
42846.0,-58.84,-58.502075260431994,-0.3379247395680096,0.00824346,0.4195888
43045.0,-58.06,-58.492241334538406,0.4322413345384035,0.00873355,0.4200408
43244.0,-58.44,-58.48043646102755,0.040436461027553605,0.0092002,0.42047948
43672.0,-58.91,-58.44906732898418,-0.4609326710158186,0.01014364,0.42137916
43923.0,-58.04,-58.42745359466885,0.3874535946688482,0.010662,0.42187716000000003
44089.0,-58.65,-58.41211382177037,-0.23788617822962976,0.010994,0.4221941
44491.0,-59.05,-58.372442777676724,-0.6775572223232729,0.0117528,0.42291934
44706.0,-58.98,-58.35029977079239,-0.6297002292076073,0.0121196,0.42328178
44915.0,-58.54,-58.32854055359099,-0.21145944640900893,0.0124436,0.42361725
45333.0,-58.01,-58.28545261068858,0.27545261068858196,0.012977299999999999,0.42423554
45517.0,-57.45,-58.26709482028966,0.817094820289654,0.013170320000000001,0.4244851
45703.0,-58.23,-58.24914808280478,0.019148082804782973,0.01334249,0.42472366
45888.0,-57.94,-58.23204636025708,0.29204636025708197,0.013491640000000001,0.42494496
46075.0,-58.25,-58.21564055646874,-0.034359443531258194,0.013624,0.42515475
46257.0,-57.25,-58.20061732674083,0.9506173267408329,0.01373549,0.42534457
46453.0,-55.88,-58.18555942093236,2.3055594209323544,0.01383385,0.42553276
46792.0,-58.61,-58.16239909140591,-0.4476009085940902,0.013948,0.4258206
46973.0,-58.7,-58.15154849275187,-0.5484515072481315,0.01397603,0.42595283
47157.0,-57.44,-58.14157498304951,0.701574983049511,0.013979720000000001,0.42607333999999997
47532.0,-57.93,-58.124334937276224,0.1943349372762242,0.01391144,0.42627508
47728.0,-58.85,-58.116799513584425,-0.7332004864155763,0.01383428,0.42635508
47936.0,-57.48,-58.1097401363879,0.6297401363879018,0.013720959999999999,0.42642272
48431.0,-59.04,-58.09583260341981,-0.9441673965801911,0.013326310000000001,0.42650424000000003
48676.0,-58.62,-58.089864872795594,-0.530135127204403,0.0130636,0.42650396
48926.0,-57.79,-58.083967616132675,0.29396761613267586,0.01274586,0.42647758
49431.0,-58.43,-58.07136841895014,-0.35863158104986326,0.01194451,0.42634091
49663.0,-57.7,-58.06476702728582,0.364767027285815,0.0115163,0.42624239
49897.0,-58.52,-58.0573269845883,-0.4626730154117027,0.011054030000000001,0.42611965
50364.0,-58.42,-58.03960014393742,-0.3803998560625814,0.01006428,0.42580636
50586.0,-58.43,-58.029677953025754,-0.4003220469742459,0.00955304,0.42562676
50806.0,-58.31,-58.01886068973247,-0.2911393102675319,0.00901252,0.42542924
51255.0,-58.25,-57.993849788587994,-0.256150211412006,0.0077763,0.4249654
51482.0,-58.14,-57.9798406132006,-0.16015938679939978,0.00709044,0.42470142
51718.0,-57.92,-57.96445090531019,0.04445090531018536,0.0063435,0.42440659999999997
52176.0,-57.03,-57.93274204103745,0.9027420410374489,0.00482588,0.4237758
52410.0,-58.7,-57.91592204801507,-0.7840779519849335,0.0040253,0.4234255
52614.0,-58.23,-57.9010933130581,-0.32890668694189884,0.00331258,0.42310532
53035.0,-57.54,-57.87048943264479,0.33048943264478936,0.00180325,0.42239974999999996
53238.0,-57.34,-57.855939732374985,0.5159397323749815,0.00105702,0.42204022
53436.0,-57.39,-57.84199246722952,0.45199246722951614,0.00031764,0.42167668
53832.0,-57.55,-57.81508406446844,0.26508406446843935,-0.0011928400000000001,0.42091564
54025.0,-56.63,-57.80254434364264,1.1725443436426346,-0.00194425,0.42052900000000004
54222.0,-57.72,-57.79018101461528,0.07018101461527948,-0.00272012,0.4201238
54623.0,-57.38,-57.76646567100784,0.3864656710078407,-0.00431354,0.41926663000000003
54819.0,-57.98,-57.755606014372,-0.22439398562799795,-0.00509243,0.41883444
55008.0,-56.95,-57.74559700353038,0.795597003530375,-0.00584052,0.41840876
55424.0,-58.15,-57.725186450957125,-0.4248135490428737,-0.00746292,0.41744436
55635.0,-58.38,-57.715706586763766,-0.664293413236237,-0.00826695,0.416943
55844.0,-57.39,-57.70692533240667,0.31692533240666876,-0.00904692,0.41643764
56280.0,-58.55,-57.6907530897073,-0.859246910292697,-0.0106064,0.41536
56511.0,-57.78,-57.68353365298427,-0.09646634701572765,-0.011395849999999999,0.41477706
