age,ch4,filt_interp,residual,pre,obl
1218.095,656.8283286,635.8888245070528,20.939504092947118,0.017077762,0.4118401709
1226.251,651.844467,635.7212823797527,16.123184620247343,0.0170744996,0.41185827722
1234.659,648.9266553,635.5485235426855,13.378131757314463,0.0170711364,0.41187694298
1243.236,644.0955399,635.3722518213586,8.723288078641303,0.0170677056,0.41189598392
1251.425,641.8475253,635.2039188941657,6.643606405834362,0.017064430000000002,0.4119141635
1259.758,641.397219,635.0325910175934,6.364627982406546,0.0170610968,0.41193266276
1268.022,640.9784788,634.8626445765015,6.115834223498496,0.017057791200000002,0.41195100884
1276.104,637.1889966,634.6964141173883,2.4925824826117378,0.0170545584,0.41196895088
1284.186,640.4749604,634.5301595217388,5.944800878261162,0.0170513256,0.41198689292
1292.763,631.9412177,634.3536974355997,-2.412479735599618,0.0170478948,0.41200593386
1301.444,630.2374043,634.1750717800843,-3.9376674800843148,0.01704417692,0.41202520568
1305.749,638.7392627,634.0864789734184,4.652783726581674,0.01704172307,0.41203476278
1318.336,642.8649618,633.8274298318264,9.037531968173539,0.01703454848,0.41206270592
1327.339,653.0005121,633.6421193642034,19.358392735796656,0.01702941677,0.41208269258
1334.924,653.9987866,633.4859850913879,20.512801508612142,0.01702509332,0.41209953128
1343.169,657.0837148,633.3162566263502,23.767458173649857,0.01702039367,0.41211783518
1352.138,661.3571112,633.1316161530196,28.225495046980313,0.01701528134,0.41213774636
1361.762,663.996344,632.93348563793,31.062858362070074,0.01700979566,0.41215911164
1369.416,662.452937,632.7759099366742,29.677027063325795,0.01700543288,0.41217610352
1377.812,658.9268826,632.6030595606006,26.32382303939937,0.01700064716,0.41219474264
1386.136,655.3912385,632.4316951567208,22.959543343279165,0.01699590248,0.41221322192
1392.908,656.6147123,632.2922854826699,24.322426817330097,0.01699204244,0.41222825576
1393.503438,662.9762836,632.2800280328682,30.696255567131743,0.01699170304034,0.41222957763236
1402.553,651.0258241,632.093741104975,18.932082995024984,0.01698611078,0.41224964213
1403.148229,645.0211304,632.0814888331561,12.939641566843875,0.01698567031054,0.41225095758609
1411.105,642.1649183,631.9177077299154,10.247210570084576,0.0169797823,0.41226854205
1411.732717,640.3360592,631.9047879221985,8.431271277801557,0.01697931778942,0.41226992930457
1419.758,638.3292317,631.7396098033422,6.589621896657832,0.01697337908,0.41228766518
1420.384891,652.9383905,631.7267079039024,21.211682596097603,0.01697291518066,0.41228905060911003
1428.262,637.2576793,631.5645981044963,5.693081195503623,0.01696708612,0.41230645902
1428.866383,655.0916597,631.5521599870481,23.539499712951965,0.01696663887658,0.41230779470643003
1436.602,641.1817027,631.3929805709109,9.788722129089024,0.01696091452,0.41232489042000003
1437.206809,635.0226898,631.3805353810194,3.6421544189805672,0.016960466961339998,0.41232622704789
1444.974,641.0297055,631.220725591475,9.808979908524975,0.01695471924,0.41234339254
1445.596705,638.1760125,631.2079141764552,6.968098323544723,0.0169542584383,0.41234476871805004
1452.534,642.1850627,631.0651969374543,11.119865762545714,0.01694912484,0.41236010014
1453.178182,657.0839434,631.0519460375504,26.0319973624496,0.01694864814532,0.41236152378222
1462.156,638.3905933,630.8672801844042,7.5233131155957835,0.016942004559999998,0.41238136476000004
1470.406,633.0089912,630.6976127214142,2.311378478585766,0.01693589956,0.41239959726000003
1471.001667,631.3115415,630.6853649786713,0.6261765213287163,0.016935458766419997,0.41240091368407
1478.628,631.997316,630.528556955637,1.4687590443629688,0.01692981528,0.41241776788
1479.223889,624.4921677,630.516304648265,-6.024136948264982,0.01692937432214,0.41241908479469
1486.945,633.5363123,630.3575828237031,3.178729476296894,0.0169236607,0.41243614845000004
1487.551818,633.065822,630.3451088560322,2.720713143967828,0.016923211654679998,0.41243748951778003
1494.891,633.3118729,630.1942688272443,3.1176040727557393,0.01691778066,0.41245370911
1495.476364,633.1871558,630.1822390854436,3.0049167145564297,0.01691734749064,0.41245500276444
1502.619,633.2568115,630.0354672108972,3.2213442891028308,0.0169116429,0.41247076180000003
1503.120732,636.1815596,630.0251591564315,6.1564004435684865,0.016911191341199998,0.4124718656104
1513.155,629.376712,629.8190258473439,-0.4423138473439394,0.0169021605,0.41249394100000003
1513.839024,636.3070074,629.8049769803862,6.502030419613789,0.0169015448784,0.4124954458528
1522.013,626.9676327,629.6371090514721,-2.669476351472099,0.016894188299999998,0.4125134286
1522.65,640.5302698,629.6240303425423,10.906239457457787,0.016893614999999997,0.41251483
1530.95,624.8303016,629.4536239440666,-4.623322344066651,0.016886144999999998,0.41253309000000005
1531.575,632.1033125,629.4407961687268,2.6625163312731956,0.0168855825,0.412534465
1539.004,626.7202257,629.2883200999281,-2.5680943999281,0.0168788964,0.4125508088
1539.6094,624.7009238,629.275894603623,-4.574970803622932,0.01687835154,0.41255214068
1547.533,635.1871401,629.1133254255069,6.073814674493065,0.0168712203,0.41256957260000005
1548.172,636.0067878,629.1002152516163,6.906572548383679,0.0168706452,0.4125709784
1556.044,635.8090037,628.938757251339,6.870246448660964,0.016863560399999998,0.41258829680000003
1556.6494,632.2230421,628.9263413962972,3.296700703702868,0.016863015539999998,0.41258962868000004
1564.44,636.1909111,628.7666061290331,7.424304970966887,0.016856003999999997,0.412606768
1565.536136,632.8040729,628.7441354801315,4.059937419868561,0.016855017477599998,0.4126091794992
1574.024,640.2370721,628.5701719459721,11.666900154027871,0.016847378399999998,0.41262785280000003
1574.695341,650.0893699,628.5564156469214,21.532954253078515,0.0168467741931,0.4126293297502
1583.04,640.0396195,628.3854561274421,11.654163372557832,0.016839264,0.412647688
1583.673804,640.7474697,628.372475043392,12.37499465660801,0.0168386935764,0.41264908236880005
1591.779,642.4477985,628.2064884764128,14.241310023587175,0.0168313989,0.41266691380000003
1592.412935,638.6040836,628.1935110515101,10.410572548489881,0.0168308283585,0.41266830845700003
1592.412935,643.4550968,628.1935110515101,15.261585748489892,0.0168308283585,0.41266830845700003
1600.501,643.2898473,628.0279437076509,15.261903592349086,0.01682346894,0.41268609719000005
1601.148667,640.5094158,628.0146919463144,12.494723853685628,0.01682278241298,0.41268751558073
1609.457,640.4667442,627.8446971094311,12.622047090568913,0.016813975579999998,0.41270571083
1618.39,643.8585608,627.6620126892695,16.19654811073042,0.016804506599999998,0.41272527410000004
1619.037667,647.402967,627.6487679974999,19.75419900250006,0.016803820072979998,0.41272669249073
1622.472,638.7816505,627.5785645200698,11.203085979930165,0.01680017968,0.41273421368
1627.528,634.4142841,627.4752275831923,6.939056516807682,0.01679482032,0.41274528632
1628.18186,634.0912476,627.4618636809877,6.629383919012298,0.0167941272284,0.41274671827340004
1631.681,636.8576477,627.3903664740228,9.467281225977217,0.01679041814,0.41275438139000004
1636.286,637.5058373,627.2963017596448,10.209535540355205,0.01678553684,0.41276446634
1636.953721,638.0312906,627.2826624577666,10.748628142233429,0.01678482905574,0.41276592864899003
1645.879,638.6488273,627.1004211513366,11.548406148663389,0.01677536826,0.41278547501
1654.966,644.1195254,626.9149791214468,17.204546278553266,0.01676573604,0.41280537554
1655.625109,646.7288308,626.9015322304953,19.827298569504705,0.01676503738446,0.41280681898871
1663.921,647.3409283,626.7323343817746,20.608593918225324,0.01675624374,0.41282498699000003
1664.5503,646.3638756,626.7195039502137,19.644371649786308,0.016755576682,0.412826365157
1672.601,651.3782046,626.5553984407877,24.82280615921229,0.016747042939999998,0.41284399619
1673.2303,651.6235724,626.5425766052613,25.08099579473867,0.016746375881999998,0.41284537435700003
1681.281,646.4438103,626.3785636228407,20.06524667715928,0.01673784214,0.41286300539
1681.932,651.434575,626.3653088462323,25.06926615376767,0.01673715208,0.41286443108
1690.022,648.0481706,626.2005915897377,21.847579010262393,0.01672857668,0.41288214818
1690.673864,642.7065135,626.1873287242909,16.519184775709164,0.01672788570416,0.41288357576216
1699.806,646.3484546,626.0015257178193,20.34692888218069,0.01671820564,0.41290357514
1700.504545,644.7043244,625.9873206649196,18.717003735080425,0.01671738950055,0.4129050999081
1708.742,643.650971,625.8198447640373,17.831126235962756,0.01670742218,0.41292305756
1709.39,641.6175138,625.8066702600464,15.810843539953567,0.0167066381,0.4129244702
1718.158,642.4437438,625.628534263916,16.815209536084012,0.01669602882,0.41294358444
1718.632979,641.3780455,625.6188848151115,15.759160684888457,0.01669545409541,0.41294461989422
1725.926,640.2978788,625.4708178143635,14.827060985636535,0.01668662954,0.41296051868
1726.539271,644.4443883,625.458368677123,18.986019622877052,0.01668588748209,0.41296185561077997
1726.560417,640.3234831,625.4579394224279,14.865543677572077,0.01668586189543,0.41296190170906
1734.384,640.7744478,625.2991960347384,15.475251765261532,0.01667639536,0.41297895712
1735.01875,640.6831148,625.2863213046693,15.396793495330712,0.0166756273125,0.412980340875
1742.885,635.7944931,625.1268176656878,10.667675434312173,0.01666610915,0.41299748929999996
1743.477083,632.8596865,625.114818350858,7.7448681491420075,0.01666539272957,0.41299878004094
1751.959,637.5153935,624.9429554885812,12.57243801141874,0.01665512961,0.41301727062
1752.630682,639.3054525,624.9293546462669,14.376097853733086,0.01665431687478,0.41301873488676
1760.69,641.6133306,624.7661743576589,16.847156242341157,0.0166445651,0.4130363042
1761.406136,641.0510964,624.7516861182467,16.299410281753353,0.01664369857544,0.41303786537648
1764.722,639.9159528,624.6846024477,15.231350352300069,0.01663968638,0.41304509396
1769.659,642.8941821,624.5847213664828,18.3094607335172,0.01663371261,0.41305585662
1770.332558,637.5550592,624.5711006019432,12.983958598056802,0.01663289760482,0.41305732497644
1772.577,643.0633702,624.5257340003127,18.537636199687313,0.01663018183,0.41306221785999997
1773.699,640.4258829,624.5030551665404,15.922827733459599,0.01662882421,0.41306466382
1778.636,639.2297698,624.4032642553699,14.826505544630095,0.01662285044,0.41307542648
1779.309302,640.0365794,624.3896548933944,15.646924506605615,0.016622035744580002,0.41307689427836
1785.423,637.3481663,624.2661810975126,13.08198520248743,0.01661463817,0.41309022213999996
1785.936383,639.3148288,624.2558137703122,15.059015029687771,0.01661401697657,0.41309134131493996
1794.447,637.0845245,624.0840345267677,13.000489973232334,0.01660371913,0.41310989446
1795.088298,638.4885296,624.0710963719696,14.417433228030404,0.01660294315942,0.41311129248964
1804.575,641.2554736,623.8797925414544,17.375681058545524,0.01659073225,0.41313192775
1805.25,644.3830618,623.8661877149948,20.516874085005156,0.0165898075,0.4131333925
1813.575,645.2696629,623.6984667623228,21.571196137677134,0.01657840225,0.41315145775
1814.25,642.9296617,623.6848755127088,19.244786187291197,0.0165774775,0.4131529225
1822.575,641.2075762,623.5173030860316,17.690273113968374,0.01656607225,0.41317098775
1823.25,648.9325368,623.5037257257494,25.428811074250575,0.0165651475,0.4131724525
1831.21,643.2472326,623.3436389057457,19.903593694254255,0.0165542423,0.4131897257
1840.652,637.2912122,623.1539294575264,14.137282742473644,0.01654130676,0.41321021484
1841.295833,637.7389285,623.1410063998713,14.597922100128699,0.01654042470879,0.41321161195761
1848.43,633.3216319,622.9978089380118,10.323822961988299,0.0165306509,0.4132270931
1849.082609,646.6642599,622.9847097279165,23.67955017208351,0.01652975682567,0.41322850926153
1857.126,632.1754851,622.823418797101,9.352066302898947,0.01651873738,0.41324596342000003
1857.778261,640.6668163,622.8103409000445,17.85647539995557,0.01651784378243,0.41324737882637
1866.25,623.7611739,622.6406218902372,1.1205520097628323,0.0165062375,0.4132657625
1866.9,629.4669039,622.6276039060541,6.839299993945929,0.016505347,0.413267173
1874.483,620.5606763,622.475836732801,-1.9151604328010308,0.01649495829,0.41328362811
1875.133333,626.4991395,622.4628269680109,4.036312531989097,0.01649406733379,0.41328503933261
1882.717,617.4800012,622.3111808849611,-4.831179684961171,0.01648367771,0.41330149589
1883.366667,631.6170425,622.298199618,9.318842882000013,0.01648278766621,0.41330290566739003
1891.817,615.323139,622.129393277667,-6.806254277666994,0.01647121071,0.41332124289
1892.466667,614.3871555,622.1164274866984,-7.72927198669845,0.01647032066621,0.41332265266739
1900.505,619.6702858,621.9560139550931,-2.2857281550931248,0.0164592324,0.4133400908
1901.09,626.4409405,621.9443529688493,4.496587531150681,0.0164583432,0.4133413544
1909.16,615.7446808,621.7834911586144,-6.038810358614455,0.016446076799999997,0.4133587856
1909.810638,613.9814298,621.7705217897808,-7.789091989780786,0.01644508783024,0.41336019097808
1917.84,609.4670125,621.6106640638309,-12.143651563830872,0.016432883199999998,0.4133775344
1918.491489,611.4559633,621.5976938556413,-10.141730555641288,0.01643189293672,0.41337894161624
1926.655,614.859767,621.4353378971882,-6.575570897188186,0.0164194844,0.4133965748
1927.336364,619.9955055,621.4217901001772,-1.426284600177155,0.01641844872672,0.41339804654624
1936.791,623.9422707,621.2339746640539,2.7082960359460913,0.01640407768,0.41341846856000003
1944.808,628.2421528,621.0749014115219,7.167251388478121,0.01639189184,0.41343578528
1945.472727,642.1434847,621.0617188589874,21.08176584101261,0.01639088145496,0.41343722109032
1948.797,632.5412754,620.9957934437995,11.545481956200547,0.01638582856,0.41344440152
1953.672,633.18415,620.8992124364222,12.284937563577842,0.01637841856,0.41345493152
1954.336364,639.0056478,620.8860547583457,18.119593041654298,0.01637740872672,0.41345636654624
1958.103,632.3939323,620.8114568211922,11.582475478807737,0.01637168344,0.41346450248
1962.535,630.4391588,620.7237500216852,9.715408778314782,0.0163649468,0.4134740756
1967.172,629.5114283,620.632040112542,8.879388187458062,0.01635789856,0.41348409152
1971.364,625.4772669,620.5491689037516,4.928097996248425,0.01635152672,0.41349314624
1972.070217,629.6931308,620.5352208914376,9.157909908562374,0.01635045327016,0.41349467166872
1980.19,616.637766,620.3748578916975,-3.737091891697446,0.016338111199999998,0.4135122104
1980.852174,623.7498569,620.361798281706,3.3880586182940533,0.01633710469552,0.41351364069584
1989.021,616.3557885,620.200690050866,-3.844901550865984,0.01632468808,0.41353128536
1989.683333,623.1869377,620.187627305025,2.999310394975055,0.01632368133384,0.41353271599928
1997.854,614.9506487,620.0267062971345,-5.076057597134536,0.01631126192,0.41355036464
1998.516667,627.2203426,620.013655824123,7.20668677587696,0.01631025466616,0.41355179600072
2001.829,612.2967732,619.9484760953732,-7.651702895373205,0.01630496386,0.41355891406
2006.624,619.8252942,619.8541827163814,-0.028888516381357476,0.01629700416,0.41356917536
2007.264706,625.6264713,619.8415832724439,5.784888027556121,0.01629594058804,0.41357054647084
2015.173,618.6755881,619.6862191841499,-1.0106310841498498,0.01628281282,0.41358747022000003
2015.813725,638.1589515,619.6736381963153,18.48531330368462,0.0162817492165,0.4135888413715
2023.722,616.7188674,619.518465974195,-2.799598574194988,0.01626862148,0.41360576508
2024.362745,611.697434,619.5059037209389,-7.808469720938888,0.0162675578433,0.4136071362743
2032.491,615.5763412,619.3466191190371,-3.7702779190370848,0.01625406494,0.41362453074
2033.15625,618.1933526,619.3335965951734,-1.140243995173364,0.016252960625,0.413625954375
2042.564,614.7241486,619.1495151963427,-4.425366596342656,0.01623734376,0.41364608696
2043.229375,619.2276562,619.1365107045618,0.091145495438127,0.0162362392375,0.4136475108625
2050.33,618.4541827,618.9977421008157,-0.5435594008156386,0.0162244522,0.4136627062
2051.02,622.4741794,618.9842778795156,3.489901520484409,0.0162233068,0.4136641828
2059.53,618.7899898,618.8182191501478,-0.028229350147853438,0.0162091802,0.4136823942
2060.22,622.0334065,618.8047619037175,3.228644596282493,0.0162080348,0.4136838708
2069.344,621.2022318,618.6270112355988,2.5752205644012065,0.01619288896,0.41370339616
2077.151,618.9456273,618.4751479371085,0.47047936289141035,0.01617992934,0.41372010314
2085.591,616.5234518,618.3111766388316,-1.7877248388316502,0.01616591894,0.41373816474
2086.224,619.7232995,618.2988857634515,1.4244137365485585,0.016164868159999998,0.41373951936
2094.01,606.6144413,618.1478387499033,-11.533397449903305,0.0161519434,0.4137561814
2094.64,622.3514614,618.1356269725109,4.215834427489085,0.016150897600000002,0.4137575296
2104.09,604.5381911,617.952587543393,-13.414396443393002,0.0161345971,0.4137777526
2104.72,603.6401295,617.9403969043904,-14.30026740439041,0.0161334568,0.4137791008
2111.471111,622.6176766,617.8098114562794,4.807865143720619,0.016121237289090002,0.41379354817754
2121.271,604.2697533,617.6205586004643,-13.35080530046423,0.01610349949,0.41381451994
2121.924444,606.786991,617.6079590696658,-10.82096806966581,0.01610231675636,0.41381591831016
2128.24,604.922925,617.4861842238772,-12.563259223877253,0.0160908856,0.4138294336
2128.936889,602.0113986,617.4727469983176,-15.461348398317568,0.01608962423091,0.41383092494246
2136.771,609.9353329,617.3219283435636,-7.3865954435635786,0.01607544449,0.41384768994
2137.406522,611.0761273,617.3096965831775,-6.233569283177417,0.01607429419518,0.41384904995708
2145.249,612.5954382,617.1589398352401,-4.563501635240073,0.01606009931,0.41386583286
2145.927174,616.1391979,617.1459111664735,-1.0067132664735254,0.01605887181506,0.41386728415236
2153.823,613.2759485,616.9943584180136,-3.718409918013549,0.01604458037,0.41388418122
2162.504,609.4250873,616.8279865211401,-7.40289922114016,0.01602886776,0.41390275856
2187.629,621.2943142,616.3480460856026,4.946268114397412,0.01598339151,0.41395652606
2196.177,629.7164682,616.1853095717377,13.531158628262347,0.01596791963,0.41397481878
2205.388,630.4707981,616.0102527744635,14.460545325536486,0.015950493399999998,0.41399442255999996
2213.021,633.1857139,615.8654236902343,17.320290209765744,0.01593560905,0.41401060452
2223.28,629.1985764,615.6711361931398,13.527440206860206,0.015915604,0.4140323536
2229.157,629.9398924,615.5599923066528,14.379900093347146,0.01590414385,0.41404481284
2237.257,614.3665744,615.4070946273755,-1.0405202273755094,0.015888348849999998,0.41406198484
2247.135,609.1975192,615.2209608859426,-6.023441685942657,0.015869086749999997,0.4140829262
2254.372,606.3656244,615.0848493571335,-8.71922495713352,0.0158549746,0.41409826864
2262.462,605.5098062,614.9329250394485,-9.423118839448534,0.0158391991,0.41411541943999997
2271.292,601.6181325,614.7674087008126,-13.149276200812551,0.0158219806,0.41413413903999996
2281.073,604.5083254,614.5844562164823,-10.076130816482305,0.01580290765,0.41415487475999996
2287.854,608.2727325,614.4578707737122,-6.185138273712255,0.0157896847,0.41416925048
2295.721,613.3371805,614.3112540134979,-0.9740735134978422,0.01577434405,0.41418592851999997
2304.275,615.5911021,614.152114887325,1.4389872126749879,0.0157570225,0.41420402024999997
2314.437,621.2207158,613.9634690880846,7.2572467119154,0.015735682299999998,0.41422546207
2321.41,618.1049958,613.8342544679462,4.270741332053831,0.015721039,0.4142401751
2329.986,618.0479289,613.6756335547888,4.372295345211228,0.0157030294,0.41425827045999997
2338.393,618.9163202,613.5205083293059,5.395811870694047,0.0156853747,0.41427600922999996
2346.626,620.0198545,613.3688893365843,6.650965163415663,0.0156680854,0.41429338086
2363.552,617.3550641,613.0580978616327,4.296966238367304,0.0156325408,0.41432909472
2372.248,608.8019364,612.8989169927979,-4.096980592797877,0.0156142792,0.41434744328
2381.71,608.2331473,612.7261154690633,-4.492968169063261,0.015594409,0.4143674081
2389.759,610.8582142,612.5794245581806,-1.7212103581805422,0.015577506100000001,0.41438439149
2398.711,606.3044359,612.4166840863448,-6.1122481863448,0.0155587069,0.41440328021
2407.596,603.1100056,612.2555314362307,-9.145525836230718,0.01553906092,0.41442187564
2416.015,599.7762501,612.103175243872,-12.326925143872018,0.01552028655,0.41443947135
2424.485,601.8353315,611.9502271312998,-10.11489563129976,0.01550139845,0.41445717365
2433.746,603.9531701,611.7833868938197,-7.830216793819773,0.01548074642,0.41447652914
2442.158,604.6843495,611.632190620702,-6.9478411207019235,0.01546198766,0.41449411022
2451.531,602.743814,611.4641385353638,-8.720324535363716,0.01544108587,0.41451369979
2459.652,602.7733731,611.3188699217618,-8.545496821761844,0.01542297604,0.41453067268
2468.34,603.4741825,611.163874776303,-7.689692276303049,0.0154036018,0.41454883060000003
2476.929,605.8277431,611.0110116204543,-5.183268520454249,0.01538444833,0.41456678161
2485.614,602.3461813,610.8568093215601,-8.510628021560137,0.01536508078,0.41458493326
2494.381,595.0324906,610.7015327627256,-15.669042162725646,0.015345530369999999,0.41460325629
2502.797,593.0222187,610.5528329269475,-17.530614226947478,0.015326371109999999,0.41462081776000004
2511.672,587.9980443,610.3964161946463,-22.398371894646402,0.015305337359999999,0.41463927776000004
2520.523,593.3845828,610.2408239896201,-16.856241189620164,0.01528436049,0.41465768784
2529.422,595.5299626,610.0848276745887,-14.554865074588747,0.01526326986,0.41467619776000003
2538.246,593.7844974,609.9305826834785,-16.146085283478556,0.01524235698,0.41469455168
2547.075,592.6490128,609.7766585881955,-17.127645788195423,0.01522143225,0.414712916
2557.548,593.7839996,609.594590391975,-15.81059079197496,0.01519661124,0.41473469984
2564.715,598.6068926,609.4703589586824,-10.86346635868233,0.01517962545,0.4147496072
2573.257,604.0957686,609.322630163865,-5.226861563864986,0.015159380909999999,0.41476737456
2583.123,602.5643693,609.1525094685423,-6.588140168542395,0.01513599849,0.41478789584
2590.763,601.4143532,609.0211021219623,-7.6067489219622075,0.01511789169,0.41480378704
2601.726,604.4039993,608.8331841480455,-4.429184848045452,0.015091685,0.41482655556
2618.009,605.7807016,608.5552950325504,-2.7745934325503185,0.0150509775,0.41486009854
2626.189,608.7396068,608.4162795268919,0.32332727310813425,0.0150305275,0.41487694933999997
2635.483,611.9450597,608.2587745221136,3.6862851778863615,0.0150072925,0.41489609498
2644.413,606.7391119,608.107902354671,-1.3687904546709433,0.0149849675,0.41491449078
2652.98,596.2396591,607.9635861151314,-11.72392701513138,0.014963549999999999,0.4149321388
2662.638,594.7142672,607.801411623202,-13.087144423201948,0.014939405,0.41495203428
2671.255,593.018088,607.6571578109272,-14.63906981092714,0.0149178625,0.4149697853
2685.569,593.8887218,607.4185841218098,-13.529862321809787,0.0148820775,0.41499927214
2688.516,594.4852729,607.3695728824536,-12.884299982453513,0.01487471,0.41500534295999997
2714.049,599.0787419,606.9474650072355,-7.868723107235496,0.01480905113,0.41505780044999996
2732.357,609.8677012,606.6471916822532,3.2205095177469047,0.01476090109,0.41509533184999997
2751.422,600.1598279,606.3366963795311,-6.176868479531095,0.01471076014,0.4151344151
2771.733,604.0278519,606.0084271256103,-1.9805752256103233,0.01465734221,0.41517605265
2790.941,604.1315943,605.7003561436784,-1.5687618436784305,0.01460682517,0.41521542905
2808.483,598.2637805,605.4210962860293,-7.157315786029244,0.01455958692,0.41525122049
2846.558,588.4479587,604.8218366966092,-16.37387799660928,0.01445449992,0.41532851274
2865.825,582.1502097,604.5222257837439,-22.372016083743915,0.014401323,0.41536762475
2907.637,594.9602695,603.8805786344319,-8.920309134431932,0.014284929069999999,0.41545242674
2923.088,599.5981799,603.6465045953802,-4.048324695380188,0.01424027568,0.41548363776
2943.984,602.1750645,603.3325644245127,-1.1574999245127628,0.01417988624,0.41552584768
2961.112,591.2614415,603.077453842427,-11.816012342426916,0.014130386319999999,0.41556044624
2982.429,587.1211304,602.7629379953908,-15.641807595390787,0.01406878019,0.41560350658
3000.527,585.4314592,602.4983878607286,-17.06692866072865,0.014016418999999999,0.415640054
3020.122,586.7717261,602.2146561783886,-15.4429300783886,0.013957634,0.415679244
3038.812,586.6514481,601.9466806511857,-15.295232551185677,0.013901564,0.415716624
3057.864,584.7371234,601.6761469247913,-16.93902352479131,0.013844407999999999,0.415754728
3095.963,592.7164657,601.1432348472706,-8.426769147270647,0.013730110999999998,0.415830926
3110.196,596.2961253,600.9468594468727,-4.6507341468727645,0.01368618848,0.41585918808
3134.794,596.0452007,600.6113485333696,-4.566147833369541,0.01360944272,0.41590789212
3152.414,593.9543791,600.373786143303,-6.419407043303067,0.013554468319999999,0.41594277972
3163.188,597.8381196,600.2297391330706,-2.391619533070525,0.01352085344,0.41596411224
3192.955,591.4490746,599.8364331537136,-8.387358553713625,0.0134279804,0.41602305089999997
3211.405,585.4180656,599.5961295748408,-14.178063974840825,0.013368933749999999,0.41605946785
3229.091,581.2658132,599.3683365448786,-18.10252334487859,0.01331145425,0.41609430927
3248.006,584.0545973,599.1275363802845,-15.072939080284527,0.013249980500000001,0.41613157182
3286.271,602.9940797,598.6492253613987,4.344854338601294,0.01312561925,0.41620695387
3308.21,593.6913715,598.3803397329834,-4.688968232983484,0.0130533323,0.4162500095
3324.86,595.6585314,598.179001298827,-2.5204698988269456,0.0129972218,0.416282477
3344.457,586.8312913,597.9449321429611,-11.113640842961104,0.01293117991,0.41632069115
3370.009,588.716234,597.6444718582089,-8.928237858208945,0.01284506967,0.41637051755
3385.43,586.1784114,597.4659767963053,-11.287565396305354,0.012793100900000002,0.4164005885
3403.764,577.2851763,597.256267403256,-19.971091103255958,0.012730825999999999,0.41643622688
3420.383,569.2439708,597.0685805553312,-27.824609755331153,0.0126726595,0.41646813536
3480.365,593.6315026,596.4113523743499,-2.779849774349941,0.0124627225,0.4165833008
3496.899,582.9372035,596.2357947439988,-13.298591243998771,0.0124048535,0.41661504608
3514.837,583.7561235,596.0479891720005,-12.29186567200054,0.01234014169,0.41664933867000004
3531.906,575.8357383,595.8718750212898,-20.036136721289836,0.01227818122,0.41668194046
3554.879,576.3899345,595.6390491019255,-19.2491146019255,0.012194789230000001,0.41672581889000004
3567.963,569.2750355,595.5084980627795,-26.23346256277955,0.012147294309999999,0.41675080933
3573.87,574.605737,595.4501154155705,-20.84437841557053,0.0121258519,0.4167620917
3593.614,576.8204305,595.257145787322,-18.43671528732193,0.01205418118,0.41679980274
3609.519,588.4609187,595.1041874779858,-6.6432687779857815,0.01199530375,0.41682999091
3629.262,605.9552799,594.9176431312524,11.037636768747689,0.011921267499999999,0.41686730518000004
3668.023,587.2078695,594.5618350584377,-7.3539655584377215,0.011775913749999999,0.41694056347
